g_name,c_name,c_num_of_genes,c_len,c_pct_assemby_len,c_genelenm,c_genelensd,c_pearson_r,c_pearson_p,c_gc_cont,c_gcdev,g_len,g_lendev_c,g_lendev_o,g_abspos,g_terminal,g_single,g_pearson_r_o,g_pearson_p_o,g_pearson_r_c,g_pearson_p_c,g_gc_cont,g_gcdev_c,g_gcdev_o
None-gene-22622181,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,nan,3722,0.0663,0.3331,0.1735,0,0,0.2153,0.0005,0.2153,0.0005,0.442,0.7145,1.7897
None-gene-22623824,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,nan,141,0.0014,-0.5744,0.1735,0,0,-0.0215,0.7791,-0.0215,0.7791,0.4255,0.6839,1.3139
None-gene-22630411,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,nan,971,0.0164,-0.3641,0.1732,0,0,0.1172,0.061,0.1172,0.061,0.449,0.7277,1.994
None-gene-22630457,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,nan,270,0.0037,-0.5417,0.1732,0,0,0.0369,0.5741,0.0369,0.5741,0.4889,0.8019,3.1484
None-gene-22633107,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,nan,7289,0.1311,1.237,0.1731,0,0,0.3477,0.0,0.3477,0.0,0.442,0.7147,1.7917
None-gene-22640583,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,nan,390,0.0059,-0.5113,0.1729,0,0,0.0227,0.7222,0.0227,0.7222,0.4385,0.708,1.6882
None-gene-22642470,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,nan,315,0.0045,-0.5303,0.1728,0,0,0.1277,0.0477,0.1277,0.0477,0.4095,0.6541,0.8503
None-gene-22709705,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,nan,6554,0.1177,1.0508,0.1703,0,0,0.2284,0.0002,0.2284,0.0002,0.336,0.5171,-1.2792
None-gene-22747083,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,nan,2100,0.0369,-0.078,0.169,0,0,-0.0141,0.8224,-0.0141,0.8224,0.3838,0.6062,0.1057
None-gene-22756139,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,nan,1465,0.0254,-0.2389,0.1686,0,0,0.1652,0.0081,0.1652,0.0081,0.3898,0.6173,0.2781
None-gene-22762476,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,nan,2101,0.0369,-0.0777,0.1684,0,0,0.2066,0.0009,0.2066,0.0009,0.4012,0.6387,0.6104
None-gene-22786907,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,nan,3835,0.0684,0.3617,0.1675,0,0,0.2457,0.0001,0.2457,0.0001,0.405,0.6456,0.718
None-gene-22797103,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,nan,417,0.0064,-0.5045,0.1672,0,0,0.0357,0.5698,0.0357,0.5698,0.4317,0.6953,1.4911
None-gene-22807142,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,nan,12817,0.2314,2.6379,0.1668,0,0,0.2725,0.0,0.2725,0.0,0.3503,0.5438,-0.8641
None-gene-22837249,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,nan,726,0.012,-0.4262,0.1657,0,0,0.0763,0.2312,0.0763,0.2312,0.3829,0.6046,0.08
None-gene-22848679,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,nan,13651,0.2465,2.8493,0.1653,0,0,0.2886,0.0,0.2886,0.0,0.3141,0.4764,-1.9123
None-gene-22902665,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,nan,1149,0.0197,-0.319,0.1633,0,0,0.1003,0.1093,0.1003,0.1093,0.4082,0.6516,0.8114
None-gene-22902796,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,nan,411,0.0063,-0.506,0.1633,0,0,0.0025,0.9689,0.0025,0.9689,0.3844,0.6074,0.1237
None-gene-22911603,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,nan,2613,0.0462,0.052,0.163,0,0,0.1113,0.0756,0.1113,0.0756,0.4416,0.7139,1.7802
None-gene-22918386,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,nan,11275,0.2034,2.2472,0.1627,0,0,0.3302,0.0,0.3302,0.0,0.3458,0.5354,-0.9946
None-gene-22967568,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,nan,1485,0.0258,-0.2338,0.1609,0,0,0.1992,0.0014,0.1992,0.0014,0.4296,0.6915,1.4325
None-gene-22968394,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,nan,201,0.0024,-0.5592,0.1609,0,0,0.1703,0.0103,0.1703,0.0103,0.4179,0.6697,1.0932
None-gene-23004408,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,nan,251,0.0034,-0.5465,0.1596,0,0,0.092,0.1801,0.092,0.1801,0.4064,0.6482,0.7591
None-gene-23005440,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,nan,8124,0.1462,1.4486,0.1595,0,0,0.3429,0.0,0.3429,0.0,0.3865,0.6112,0.1839
None-gene-23007346,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,nan,943,0.0159,-0.3712,0.1595,0,0,0.1499,0.0164,0.1499,0.0164,0.3659,0.5728,-0.4142
None-gene-23013933,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,nan,4267,0.0762,0.4712,0.1592,0,0,0.2892,0.0,0.2892,0.0,0.3869,0.612,0.1959
None-gene-23022998,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,nan,18284,0.3306,4.0234,0.1589,0,0,0.4253,0.0,0.4253,0.0,0.3324,0.5105,-1.3822
None-gene-23075763,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,nan,784,0.013,-0.4115,0.157,0,0,0.1116,0.0746,0.1116,0.0746,0.3878,0.6136,0.22
None-gene-23077944,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,nan,3376,0.0601,0.2454,0.1569,0,0,0.1807,0.0037,0.1807,0.0037,0.4061,0.6477,0.7512
None-gene-23089739,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,nan,1114,0.019,-0.3278,0.1565,0,0,0.2757,0.0,0.2757,0.0,0.3833,0.6053,0.0911
None-gene-23091545,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,nan,378,0.0057,-0.5144,0.1564,0,0,0.1358,0.0299,0.1358,0.0299,0.4683,0.7635,2.5509
None-gene-23093467,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,nan,1225,0.021,-0.2997,0.1563,0,0,0.2081,0.0008,0.2081,0.0008,0.3967,0.6303,0.48
None-gene-23139160,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,nan,183,0.0021,-0.5638,0.1547,0,0,0.0236,0.7378,0.0236,0.7378,0.3825,0.6038,0.0682
None-gene-23140947,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,nan,1022,0.0173,-0.3512,0.1546,0,0,0.1425,0.0226,0.1425,0.0226,0.4491,0.7278,1.9968
None-gene-23148709,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,nan,6553,0.1177,1.0505,0.1543,0,0,0.3865,0.0,0.3865,0.0,0.3386,0.522,-1.2026
None-gene-23165174,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,nan,1191,0.0204,-0.3083,0.1537,0,0,-0.1163,0.0631,-0.1163,0.0631,0.4131,0.6608,0.9538
None-gene-23170226,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,nan,1046,0.0178,-0.3451,0.1535,0,0,0.0926,0.145,0.0926,0.145,0.3891,0.6161,0.259
None-gene-23174772,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,nan,4550,0.0814,0.5429,0.1534,0,0,0.2457,0.0001,0.2457,0.0001,0.4163,0.6667,1.0455
None-gene-23179412,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,nan,984,0.0167,-0.3608,0.1532,0,0,0.1655,0.008,0.1655,0.008,0.4339,0.6996,1.5574
None-gene-23182250,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,nan,2042,0.0359,-0.0927,0.1531,0,0,0.1072,0.087,0.1072,0.087,0.3918,0.621,0.3363
None-gene-23186260,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,nan,1068,0.0182,-0.3395,0.1529,0,0,0.215,0.0005,0.215,0.0005,0.4017,0.6395,0.6234
None-gene-23192667,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,nan,7263,0.1306,1.2304,0.1527,0,0,0.4441,0.0,0.4441,0.0,0.3956,0.6281,0.4462
None-gene-23208336,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,nan,369,0.0055,-0.5166,0.1521,0,0,0.053,0.4272,0.053,0.4272,0.4201,0.6737,1.1552
None-gene-23217826,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,nan,2774,0.0491,0.0928,0.1518,0,0,0.2608,0.0,0.2608,0.0,0.4351,0.7018,1.5912
None-gene-23218721,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,nan,662,0.0108,-0.4424,0.1517,0,0,0.0578,0.3644,0.0578,0.3644,0.4486,0.727,1.983
None-gene-23225649,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,nan,1584,0.0275,-0.2087,0.1515,0,0,0.2469,0.0001,0.2469,0.0001,0.4104,0.6556,0.8744
None-gene-23230346,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,nan,1487,0.0258,-0.2333,0.1513,0,0,0.1567,0.012,0.1567,0.012,0.4122,0.6592,0.929
None-gene-23234295,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,nan,9388,0.1692,1.769,0.1512,0,0,0.4846,0.0,0.4846,0.0,0.3362,0.5175,-1.2736
None-gene-23247782,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,nan,327,0.0047,-0.5273,0.1507,0,0,0.0316,0.6258,0.0316,0.6258,0.4771,0.7799,2.806
None-gene-23257381,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,nan,1518,0.0264,-0.2255,0.1503,0,0,0.0316,0.6145,0.0316,0.6145,0.3656,0.5723,-0.4212
None-gene-23268394,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,nan,1336,0.023,-0.2716,0.1499,0,0,0.1441,0.0211,0.1441,0.0211,0.3653,0.5717,-0.4311
None-gene-23272279,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,nan,698,0.0115,-0.4333,0.1498,0,0,0.1186,0.0623,0.1186,0.0623,0.3911,0.6198,0.3174
None-gene-23282008,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,nan,3287,0.0585,0.2228,0.1494,0,0,0.0932,0.1371,0.0932,0.1371,0.3928,0.6229,0.3649
None-gene-23285909,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,nan,1251,0.0215,-0.2931,0.1493,0,0,0.137,0.0284,0.137,0.0284,0.3821,0.603,0.0561
None-gene-23289750,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,nan,6188,0.1111,0.958,0.1492,0,0,0.2163,0.0005,0.2163,0.0005,0.3833,0.6053,0.0916
None-gene-23302031,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,nan,10188,0.1837,1.9717,0.1487,0,0,0.4169,0.0,0.4169,0.0,0.3451,0.5341,-1.0148
None-gene-23328352,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,nan,3884,0.0693,0.3741,0.1477,0,0,0.2275,0.0002,0.2275,0.0002,0.4269,0.6864,1.3529
None-gene-23329249,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,nan,129,0.0011,-0.5775,0.1477,0,0,0.0156,0.8298,0.0156,0.8298,0.4884,0.801,3.1334
None-gene-23331825,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,nan,213,0.0027,-0.5562,0.1476,0,0,0.1512,0.0227,0.1512,0.0227,0.4648,0.757,2.4506
None-gene-23339675,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,nan,13518,0.2441,2.8156,0.1473,0,0,0.3184,0.0,0.3184,0.0,0.3495,0.5422,-0.8889
None-gene-23348075,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,nan,1350,0.0233,-0.268,0.147,0,0,0.0624,0.3204,0.0624,0.3204,0.403,0.6419,0.6604
None-gene-23356481,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,nan,4764,0.0853,0.5971,0.1467,0,0,0.3234,0.0,0.3234,0.0,0.3684,0.5775,-0.3408
None-gene-23362654,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,nan,13017,0.235,2.6886,0.1465,0,0,0.4807,0.0,0.4807,0.0,0.4148,0.6639,1.0031
None-gene-23424652,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,nan,204,0.0025,-0.5585,0.1442,0,0,-0.0163,0.7983,-0.0163,0.7983,0.4314,0.6948,1.483
None-gene-23435459,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,nan,1765,0.0308,-0.1629,0.1438,0,0,0.3285,0.0,0.3285,0.0,0.3921,0.6216,0.3449
None-gene-23580874,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,nan,2149,0.0378,-0.0655,0.1385,0,0,0.2497,0.0001,0.2497,0.0001,0.4104,0.6558,0.8764
None-gene-23588928,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,nan,992,0.0168,-0.3588,0.1382,0,0,0.0866,0.1673,0.0866,0.1673,0.3921,0.6217,0.3469
None-gene-23603880,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,nan,453,0.007,-0.4954,0.1377,0,0,0.0515,0.4188,0.0515,0.4188,0.4194,0.6725,1.1371
None-gene-23604359,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,nan,195,0.0023,-0.5607,0.1377,0,0,-0.1735,0.0103,-0.1735,0.0103,0.4462,0.7223,1.911
None-gene-23605926,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,nan,1059,0.018,-0.3418,0.1376,0,0,0.0939,0.1342,0.0939,0.1342,0.4542,0.7373,2.144
None-gene-23610039,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,nan,156,0.0016,-0.5706,0.1375,0,0,-0.0401,0.5754,-0.0401,0.5754,0.5128,0.8465,3.8414
None-gene-23625833,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,nan,885,0.0149,-0.3859,0.1369,0,0,-0.006,0.9242,-0.006,0.9242,0.3831,0.6048,0.0838
None-gene-23632621,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,nan,459,0.0071,-0.4938,0.1366,0,0,0.0159,0.8005,0.0159,0.8005,0.4488,0.7273,1.9876
None-gene-23637733,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,nan,7871,0.1416,1.3845,0.1364,0,0,0.2003,0.0013,0.2003,0.0013,0.366,0.5731,-0.4092
None-gene-23661546,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,nan,783,0.013,-0.4117,0.1356,0,0,0.0935,0.1411,0.0935,0.1411,0.355,0.5526,-0.7272
None-gene-23668723,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,nan,12577,0.227,2.5771,0.1353,0,0,0.2287,0.0002,0.2287,0.0002,0.3622,0.5659,-0.5209
None-gene-23674067,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,nan,321,0.0046,-0.5288,0.1351,0,0,0.0925,0.1463,0.0925,0.1463,0.4611,0.7501,2.3426
None-gene-23683519,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,nan,7834,0.141,1.3751,0.1348,0,0,0.2094,0.0007,0.2094,0.0007,0.3394,0.5235,-1.1796
None-gene-23693432,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,nan,503,0.0079,-0.4827,0.1344,0,0,0.0336,0.5986,0.0336,0.5986,0.4036,0.643,0.6782
None-gene-23696739,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,nan,1693,0.0295,-0.1811,0.1343,0,0,0.1433,0.0218,0.1433,0.0218,0.404,0.6438,0.6909
None-gene-23699490,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,nan,1885,0.033,-0.1325,0.1342,0,0,-0.0677,0.2808,-0.0677,0.2808,0.408,0.6512,0.805
None-gene-23701657,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,nan,264,0.0036,-0.5432,0.1341,0,0,-0.0189,0.7704,-0.0189,0.7704,0.3864,0.611,0.1797
None-gene-23703367,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,nan,4096,0.0731,0.4279,0.134,0,0,0.1656,0.0079,0.1656,0.0079,0.4333,0.6985,1.5402
None-gene-23712248,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,nan,2588,0.0458,0.0457,0.1337,0,0,0.2553,0.0,0.2553,0.0,0.3733,0.5866,-0.1997
None-gene-23717803,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,nan,222,0.0028,-0.5539,0.1335,0,0,0.1246,0.0702,0.1246,0.0702,0.4099,0.6548,0.8615
None-gene-23720410,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,nan,600,0.0097,-0.4581,0.1334,0,0,0.0415,0.5084,0.0415,0.5084,0.4233,0.6798,1.2502
None-gene-23724327,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,nan,2173,0.0382,-0.0595,0.1333,0,0,0.1727,0.0056,0.1727,0.0056,0.405,0.6456,0.7185
None-gene-23728185,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,nan,1125,0.0192,-0.3251,0.1331,0,0,0.0537,0.3921,0.0537,0.3921,0.424,0.6811,1.2695
None-gene-23732865,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,nan,15876,0.2869,3.4132,0.133,0,0,0.3557,0.0,0.3557,0.0,0.3411,0.5267,-1.1297
None-gene-23753622,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,nan,1135,0.0194,-0.3225,0.1322,0,0,0.098,0.1176,0.098,0.1176,0.4026,0.6413,0.6511
None-gene-23759205,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,nan,984,0.0167,-0.3608,0.132,0,0,0.0308,0.6236,0.0308,0.6236,0.374,0.5879,-0.1788
None-gene-23762826,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,nan,1521,0.0264,-0.2247,0.1319,0,0,0.2208,0.0004,0.2208,0.0004,0.4451,0.7204,1.8805
None-gene-23766668,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,nan,1817,0.0318,-0.1497,0.1317,0,0,0.2913,0.0,0.2913,0.0,0.4375,0.7063,1.6614
None-gene-23776907,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,nan,7949,0.1431,1.4043,0.1314,0,0,0.0296,0.6373,0.0296,0.6373,0.349,0.5413,-0.9029
None-gene-23787906,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,nan,536,0.0085,-0.4743,0.131,0,0,0.1309,0.0394,0.1309,0.0394,0.3993,0.635,0.5529
None-gene-23795865,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,nan,6551,0.1177,1.05,0.1307,0,0,0.2091,0.0008,0.2091,0.0008,0.3894,0.6166,0.2678
None-gene-23798465,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,nan,2733,0.0484,0.0824,0.1306,0,0,0.3096,0.0,0.3096,0.0,0.3948,0.6267,0.4241
None-gene-23824263,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,nan,1298,0.0224,-0.2812,0.1296,0,0,0.1221,0.051,0.1221,0.051,0.406,0.6476,0.7486
None-gene-23828039,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,nan,2527,0.0447,0.0302,0.1295,0,0,0.3269,0.0,0.3269,0.0,0.3692,0.579,-0.3169
None-gene-23835327,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,nan,414,0.0063,-0.5052,0.1292,0,0,0.0086,0.8941,0.0086,0.8941,0.3623,0.5662,-0.5165
None-gene-23839742,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,nan,4617,0.0826,0.5599,0.1291,0,0,0.1416,0.0235,0.1416,0.0235,0.339,0.5227,-1.1928
None-gene-23842889,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,nan,9726,0.1753,1.8546,0.1289,0,0,0.2319,0.0002,0.2319,0.0002,0.3721,0.5844,-0.2334
None-gene-23856338,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,nan,961,0.0162,-0.3666,0.1285,0,0,0.0763,0.2237,0.0763,0.2237,0.41,0.655,0.8638
None-gene-23858333,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,nan,930,0.0157,-0.3745,0.1284,0,0,0.0369,0.5565,0.0369,0.5565,0.3968,0.6304,0.4812
None-gene-23864092,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,nan,933,0.0157,-0.3737,0.1282,0,0,0.0988,0.1148,0.0988,0.1148,0.4341,0.6998,1.5615
None-gene-23906213,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,nan,492,0.0077,-0.4855,0.1266,0,0,0.0642,0.3141,0.0642,0.3141,0.4228,0.6788,1.2337
None-gene-23923842,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,nan,4168,0.0744,0.4461,0.126,0,0,0.1208,0.0535,0.1208,0.0535,0.3476,0.5389,-0.9413
None-gene-23931261,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,nan,13254,0.2393,2.7487,0.1257,0,0,0.2938,0.0,0.2938,0.0,0.3883,0.6145,0.2346
None-gene-23946013,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,nan,2280,0.0402,-0.0324,0.1252,0,0,0.2208,0.0004,0.2208,0.0004,0.3895,0.6168,0.2698
None-gene-23949446,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,nan,751,0.0124,-0.4198,0.1251,0,0,0.0498,0.4276,0.0498,0.4276,0.3755,0.5907,-0.1349
None-gene-23950875,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,nan,195,0.0023,-0.5607,0.125,0,0,-0.0139,0.8408,-0.0139,0.8408,0.3949,0.6268,0.4261
None-gene-23953405,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,nan,438,0.0068,-0.4992,0.1249,0,0,0.0126,0.8416,0.0126,0.8416,0.3562,0.5547,-0.6947
None-gene-23954967,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,nan,324,0.0047,-0.528,0.1249,0,0,-0.0742,0.2514,-0.0742,0.2514,0.4136,0.6617,0.9678
None-gene-23955924,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,nan,686,0.0113,-0.4363,0.1248,0,0,-0.0298,0.6347,-0.0298,0.6347,0.4184,0.6706,1.1064
None-gene-23957364,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,nan,6089,0.1093,0.9329,0.1248,0,0,0.1672,0.0073,0.1672,0.0073,0.3922,0.6218,0.3482
None-gene-23968289,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,nan,255,0.0034,-0.5455,0.1244,0,0,-0.135,0.0399,-0.135,0.0399,0.4392,0.7094,1.7101
None-gene-23970980,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,nan,3752,0.0669,0.3407,0.1243,0,0,0.3561,0.0,0.3561,0.0,0.3662,0.5734,-0.404
None-gene-23978726,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,nan,3697,0.0659,0.3267,0.124,0,0,0.1849,0.003,0.1849,0.003,0.3733,0.5866,-0.1993
None-gene-23981436,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,nan,420,0.0064,-0.5037,0.1239,0,0,-0.0444,0.4862,-0.0444,0.4862,0.4238,0.6807,1.264
