g_name,c_name,c_num_of_genes,c_len,c_pct_assemby_len,c_genelenm,c_genelensd,c_pearson_r,c_pearson_p,c_gc_cont,c_gcdev,g_len,g_lendev_c,g_lendev_o,g_abspos,g_terminal,g_single,g_pearson_r_o,g_pearson_p_o,g_pearson_r_c,g_pearson_p_c,g_gc_cont,g_gcdev_c,g_gcdev_o,PC_1,PC_2,PC_3,diamond_header,fasta_header,best_hit,best_hitID,bh_pident,bh_evalue,bh_bitscore,lca,lcaID,refined_lca,refined_lcaID,taxon_assignment,taxon_assignmentID,is_target,plot_label,plot_labelID,start,end,upstream_gene,downstream_gene,gene_biotype
LONINKCB_07777,contig_1111,254,173184,0.0007,280.3465,155.2072,0.5749,0.0,0.3597,0.29,246,-0.2213,-0.1564,0.2136,0,0,0.0589,0.3771,0.0307,0.6453,0.3415,-0.9191,-0.7361,1.0126718650216984,0.0036394987496304173,0.9160733584393692,LONINKCB_07777-0,LONINKCB_07777-0,Bradysia coprophila,38358,98.2,3.11e-27,113,Sciaridae,7184,,,,,1,Unassigned,,104847,105092,LONINKCB_07776,LONINKCB_07778,mRNA
LONINKCB_07778,contig_1111,254,173184,0.0007,280.3465,155.2072,0.5749,0.0,0.3597,0.29,174,-0.6852,-0.6564,0.217,0,0,0.2273,0.0013,0.1401,0.049,0.477,1.6947,2.0495,1.2002023365881596,0.07611778324255718,0.6662446859181154,LONINKCB_07778-0,LONINKCB_07778-0,,,,,,,,,,,,0,Unassigned,,105207,105380,LONINKCB_07777,LONINKCB_07779,mRNA
LONINKCB_07779,contig_1111,254,173184,0.0007,280.3465,155.2072,0.5749,0.0,0.3597,0.29,225,-0.3566,-0.3022,0.219,0,0,0.1921,0.0032,0.0894,0.1738,0.4222,0.6382,0.9236,1.1224768830937684,0.3067828810246109,0.6460601051595685,LONINKCB_07779-0,LONINKCB_07779-0,,,,,,,,,,,,0,Unassigned,,105335,105559,LONINKCB_07778,LONINKCB_07780,mRNA
LONINKCB_07780,contig_1111,254,173184,0.0007,280.3465,155.2072,0.5749,0.0,0.3597,0.29,192,-0.5692,-0.5314,0.2212,0,0,0.1648,0.0131,0.0595,0.3731,0.3594,-0.5737,-0.368,1.090066404669072,-0.07469521955004614,0.8463578698561011,LONINKCB_07780-0,LONINKCB_07780-0,,,,,,,,,,,,0,Unassigned,,105553,105744,LONINKCB_07779,LONINKCB_07781,mRNA
LONINKCB_07781,contig_1111,254,173184,0.0007,280.3465,155.2072,0.5749,0.0,0.3597,0.29,228,-0.3373,-0.2814,0.2236,0,0,-0.066,0.3074,-0.1184,0.0665,0.5307,2.73,3.1529,0.8185894972238602,-0.708318910974752,1.4299840902972345,LONINKCB_07781-0,LONINKCB_07781-0,,,,,,,,,,,,0,Unassigned,,105730,105957,LONINKCB_07780,LONINKCB_07782,mRNA
LONINKCB_07782,contig_1111,254,173184,0.0007,280.3465,155.2072,0.5749,0.0,0.3597,0.29,417,0.8805,1.0309,0.2373,0,0,0.1624,0.0116,-0.0284,0.6609,0.4005,0.2189,0.4767,0.9400832136978279,1.5782618888458746,0.2700313939491004,LONINKCB_07782-0,LONINKCB_07782-0,,,,,,,,,,,,0,Unassigned,,106721,107137,LONINKCB_07781,LONINKCB_07783,mRNA
LONINKCB_07783,contig_1111,254,173184,0.0007,280.3465,155.2072,0.5749,0.0,0.3597,0.29,291,0.0686,0.156,0.2434,0,0,0.0228,0.7199,0.0528,0.4064,0.3333,-1.0759,-0.9032,1.0133127194074618,0.28607027046522265,0.8165105716635115,LONINKCB_07783-0,LONINKCB_07783-0,,,,,,,,,,,,0,Unassigned,,107378,107668,LONINKCB_07782,LONINKCB_07784,mRNA
LONINKCB_07784,contig_1111,254,173184,0.0007,280.3465,155.2072,0.5749,0.0,0.3597,0.29,189,-0.5885,-0.5522,0.2492,0,0,0.1045,0.1546,0.2199,0.0025,0.3386,-0.9739,-0.7945,1.24221098042731,-0.052109630832160365,0.7421456892721756,LONINKCB_07784-0,LONINKCB_07784-0,,,,,,,,,,,,0,Unassigned,,107986,108174,LONINKCB_07783,LONINKCB_07785,mRNA
LONINKCB_07785,contig_1111,254,173184,0.0007,280.3465,155.2072,0.5749,0.0,0.3597,0.29,309,0.1846,0.281,0.2555,0,0,0.0728,0.2605,0.0857,0.185,0.3689,-0.3894,-0.1716,1.059596160238188,0.6204170356381213,0.6194139861053369,LONINKCB_07785-0,LONINKCB_07785-0,Bradysia coprophila,38358,98.7,4.76e-43,156,Sciaridae,7184,,,,,1,Unassigned,,108406,108714,LONINKCB_07784,LONINKCB_07786,mRNA
LONINKCB_07786,contig_1111,254,173184,0.0007,280.3465,155.2072,0.5749,0.0,0.3597,0.29,273,-0.0473,0.031,0.2611,0,0,-0.0147,0.8303,0.0075,0.9125,0.3004,-1.7116,-1.5807,0.9573725554402557,-0.027341512618193054,1.0148817736695566,LONINKCB_07786-0,LONINKCB_07786-0,,,,,,,,,,,,0,Unassigned,,108926,109198,LONINKCB_07785,LONINKCB_07787,mRNA
LONINKCB_07787,contig_1111,254,173184,0.0007,280.3465,155.2072,0.5749,0.0,0.3597,0.29,327,0.3006,0.406,0.2676,0,0,0.148,0.0257,0.2002,0.0024,0.3394,-0.958,-0.7775,1.20078463484951,1.1408297106921639,0.25526821870958827,LONINKCB_07787-0,LONINKCB_07787-0,,,,,,,,,,,,0,Unassigned,,109441,109767,LONINKCB_07786,LONINKCB_07788,mRNA
LONINKCB_07788,contig_1111,254,173184,0.0007,280.3465,155.2072,0.5749,0.0,0.3597,0.29,423,0.9191,1.0725,0.2753,0,0,-0.0226,0.7185,0.1148,0.0668,0.4208,0.6108,0.8944,1.0320669990932436,1.285577029729345,0.4006136494499863,LONINKCB_07788-0,LONINKCB_07788-0,,,,,,,,,,,,0,Unassigned,,110011,110433,LONINKCB_07787,LONINKCB_07789,mRNA
LONINKCB_07789,contig_1111,254,173184,0.0007,280.3465,155.2072,0.5749,0.0,0.3597,0.29,261,-0.1246,-0.0523,0.278,0,0,0.1333,0.0417,0.0138,0.8338,0.4291,0.7712,1.0653,1.0136644837626363,0.31901791925962963,0.7673144497547848,LONINKCB_07789-0,LONINKCB_07789-0,Bradysia coprophila,38358,77.5,2.37e-21,98.2,Bradysia coprophila,38358,,,Bradysia coprophila,38358,0,Sciaroidea,41830,110406,110666,LONINKCB_07788,LONINKCB_07790,mRNA
LONINKCB_07790,contig_1111,254,173184,0.0007,280.3465,155.2072,0.5749,0.0,0.3597,0.29,198,-0.5306,-0.4897,0.2816,0,0,-0.0016,0.9808,0.0304,0.649,0.4444,1.0667,1.3802,1.0040873005950066,-0.5495901514188328,1.1988035092908458,LONINKCB_07790-0,LONINKCB_07790-0,,,,,,,,,,,,0,Unassigned,,110777,110974,LONINKCB_07789,LONINKCB_07791,mRNA
LONINKCB_07791,contig_1111,254,173184,0.0007,280.3465,155.2072,0.5749,0.0,0.3597,0.29,216,-0.4146,-0.3647,0.2848,0,0,-0.0922,0.1999,0.0352,0.6256,0.4167,0.531,0.8094,0.9760432007180986,-0.6646389773203153,1.3070143934167522,LONINKCB_07791-0,LONINKCB_07791-0,,,,,,,,,,,,0,Unassigned,,111040,111255,LONINKCB_07790,LONINKCB_07792,mRNA
LONINKCB_07792,contig_1111,254,173184,0.0007,280.3465,155.2072,0.5749,0.0,0.3597,0.29,783,3.2386,3.5721,0.3058,0,0,0.1156,0.0648,0.1108,0.0767,0.3831,-0.1154,0.1204,0.9825760600451454,4.5322522054161025,-0.988617201106634,LONINKCB_07792-0,LONINKCB_07792-0,Allacma fusca,39272,53.1,5.36e-83,268,cellular organisms,131567,Bacteria,2,Bacteria,2,1,Bacteria,2,112293,113075,LONINKCB_07791,LONINKCB_07793,mRNA
LONINKCB_07793,contig_1111,254,173184,0.0007,280.3465,155.2072,0.5749,0.0,0.3597,0.29,264,-0.1053,-0.0315,0.3089,0,0,0.0344,0.6011,0.0767,0.2435,0.3939,0.0928,0.3423,1.0481935082158473,0.14310894933941523,0.8599172109158291,LONINKCB_07793-0,LONINKCB_07793-0,Allacma fusca,39272,52.6,2.91e-10,66.6,Hexapoda,6960,,,,,1,Unassigned,,113080,113343,LONINKCB_07792,LONINKCB_07794,mRNA
LONINKCB_07794,contig_1111,254,173184,0.0007,280.3465,155.2072,0.5749,0.0,0.3597,0.29,399,0.7645,0.9059,0.3153,0,0,0.1385,0.0312,0.1634,0.0109,0.3559,-0.6409,-0.4397,1.1402071493461745,1.6347385673049182,0.10970693917353015,LONINKCB_07794-0,LONINKCB_07794-0,Lasius niger,67767,50.6,2.33e-18,91.3,Lasius niger,67767,,,Lasius niger,67767,0,Formicidae,36668,113501,113899,LONINKCB_07793,LONINKCB_07795,mRNA
LONINKCB_07795,contig_1111,254,173184,0.0007,280.3465,155.2072,0.5749,0.0,0.3597,0.29,186,-0.6079,-0.573,0.3178,0,0,-0.0134,0.8477,-0.0131,0.8505,0.3172,-1.3869,-1.2347,0.9564733567131976,-0.7370805827509728,1.3310817344765933,LONINKCB_07795-0,LONINKCB_07795-0,,,,,,,,,,,,0,Unassigned,,113930,114115,LONINKCB_07794,LONINKCB_07796,mRNA
LONINKCB_07796,contig_1111,254,173184,0.0007,280.3465,155.2072,0.5749,0.0,0.3597,0.29,234,-0.2986,-0.2398,0.3287,0,0,-0.0058,0.9303,0.0415,0.534,0.453,1.2315,1.5559,1.0050825713694447,-0.2591150729378696,1.0871565192442902,LONINKCB_07796-0,LONINKCB_07796-0,Bradysia coprophila,38358,91.8,9.98e-36,138,Bradysia coprophila,38358,,,Bradysia coprophila,38358,0,Sciaroidea,41830,114824,115057,LONINKCB_07795,LONINKCB_07797,mRNA
LONINKCB_07797,contig_1111,254,173184,0.0007,280.3465,155.2072,0.5749,0.0,0.3597,0.29,216,-0.4146,-0.3647,0.3318,0,0,0.1016,0.1158,0.0745,0.2491,0.412,0.4418,0.7142,1.078627502504161,-0.04258623736454201,0.8932948845505737,LONINKCB_07797-0,LONINKCB_07797-0,Bradysia coprophila,38358,100,1.79e-40,151,Bradysia,35571,,,Bradysia,35571,0,Sciaroidea,41830,115113,115328,LONINKCB_07796,LONINKCB_07798,mRNA
LONINKCB_07798,contig_1111,254,173184,0.0007,280.3465,155.2072,0.5749,0.0,0.3597,0.29,252,-0.1826,-0.1148,0.3348,0,0,0.1493,0.0268,0.1138,0.0921,0.4206,0.6076,0.8909,1.1266942484036815,0.43586417319925325,0.6320468695268703,LONINKCB_07798-0,LONINKCB_07798-0,Bradysia coprophila,38358,93.2,1.05e-13,76.3,Bradysia,35571,,,Bradysia,35571,0,Sciaroidea,41830,115336,115587,LONINKCB_07797,LONINKCB_07799,mRNA
LONINKCB_07799,contig_1111,254,173184,0.0007,280.3465,155.2072,0.5749,0.0,0.3597,0.29,672,2.5234,2.8014,0.3419,0,0,0.1955,0.0017,0.1752,0.0049,0.4628,1.4206,1.7574,1.1032966996252576,3.9780089884835608,-0.8741793264176132,LONINKCB_07799-0,LONINKCB_07799-0,Bradysia coprophila,38358,92.8,2.38e-104,329,Bradysia,35571,,,Bradysia,35571,0,Sciaroidea,41830,115529,116200,LONINKCB_07798,LONINKCB_07800,mRNA
LONINKCB_07800,contig_1111,254,173184,0.0007,280.3465,155.2072,0.5749,0.0,0.3597,0.29,912,4.0697,4.4678,0.3522,0,0,0.2942,0.0,0.2381,0.0001,0.4627,1.4191,1.7558,1.1423600652413586,6.251839719555972,-1.9111112358734852,LONINKCB_07800-0,LONINKCB_07800-0,Bradysia coprophila,38358,97.5,5.13e-193,560,Bradysia,35571,,,Bradysia,35571,0,Sciaroidea,41830,116176,117087,LONINKCB_07799,LONINKCB_07801,mRNA
LONINKCB_07801,contig_1111,254,173184,0.0007,280.3465,155.2072,0.5749,0.0,0.3597,0.29,381,0.6485,0.7809,0.3562,0,0,0.0844,0.1914,-0.0109,0.8666,0.4199,0.5943,0.8768,0.9412754056023221,1.0961947909821268,0.5334611912410571,LONINKCB_07801-0,LONINKCB_07801-0,Bradysia odoriphaga,1564500,92.1,4.81e-73,243,Bradysia,35571,,,Bradysia,35571,0,Sciaroidea,41830,117059,117439,LONINKCB_07800,LONINKCB_07802,mRNA
LONINKCB_07802,contig_1111,254,173184,0.0007,280.3465,155.2072,0.5749,0.0,0.3597,0.29,186,-0.6079,-0.573,0.361,0,0,-0.0123,0.8626,0.1303,0.0666,0.3871,-0.0392,0.2017,1.108995672553916,-0.5338005813749829,1.1291712808420935,LONINKCB_07802-0,LONINKCB_07802-0,,,,,,,,,,,,0,Unassigned,,117671,117856,LONINKCB_07801,LONINKCB_07803,mRNA
LONINKCB_07803,contig_1111,254,173184,0.0007,280.3465,155.2072,0.5749,0.0,0.3597,0.29,243,-0.2406,-0.1773,0.3693,0,0,0.1276,0.0629,0.0895,0.1932,0.3539,-0.6791,-0.4804,1.0956911234488191,0.26915403972278307,0.7453458553626257,LONINKCB_07803-0,LONINKCB_07803-0,,,,,,,,,,,,0,Unassigned,,118327,118569,LONINKCB_07802,LONINKCB_07804,mRNA
LONINKCB_07804,contig_1111,254,173184,0.0007,280.3465,155.2072,0.5749,0.0,0.3597,0.29,258,-0.144,-0.0731,0.3743,0,0,0.0978,0.1473,0.0119,0.8608,0.3295,-1.1506,-0.9829,0.9998242757589532,0.19464736080151232,0.8685924877147305,LONINKCB_07804-0,LONINKCB_07804-0,,,,,,,,,,,,0,Unassigned,,118751,119008,LONINKCB_07803,LONINKCB_07805,mRNA
LONINKCB_07805,contig_1111,254,173184,0.0007,280.3465,155.2072,0.5749,0.0,0.3597,0.29,240,-0.26,-0.1981,0.3778,0,0,0.142,0.0303,0.0483,0.4628,0.4,0.2097,0.4669,1.056976525495408,0.2315156798005349,0.7895300184740974,LONINKCB_07805-0,LONINKCB_07805-0,,,,,,,,,,,,0,Unassigned,,119064,119303,LONINKCB_07804,LONINKCB_07806,mRNA
LONINKCB_07806,contig_1111,254,173184,0.0007,280.3465,155.2072,0.5749,0.0,0.3597,0.29,327,0.3006,0.406,0.385,0,0,0.1085,0.0935,0.1421,0.0277,0.3578,-0.6041,-0.4004,1.1247915261455068,0.9516552695616035,0.44186849533529254,LONINKCB_07806-0,LONINKCB_07806-0,,,,,,,,,,,,0,Unassigned,,119602,119928,LONINKCB_07805,LONINKCB_07807,mRNA
LONINKCB_07807,contig_1111,254,173184,0.0007,280.3465,155.2072,0.5749,0.0,0.3597,0.29,216,-0.4146,-0.3647,0.399,0,0,0.0039,0.9581,0.0759,0.3097,0.2963,-1.7901,-1.6644,1.0482741425849906,-0.32212620456192953,1.0916205025741117,LONINKCB_07807-0,LONINKCB_07807-0,,,,,,,,,,,,0,Unassigned,,120932,121147,LONINKCB_07806,LONINKCB_07808,mRNA
LONINKCB_07808,contig_1111,254,173184,0.0007,280.3465,155.2072,0.5749,0.0,0.3597,0.29,270,-0.0667,0.0102,0.4038,0,0,0.2127,0.0013,0.1043,0.1187,0.3148,-1.433,-1.2838,1.1312794524178558,0.7538224788927099,0.48458642388192436,LONINKCB_07808-0,LONINKCB_07808-0,,,,,,,,,,,,0,Unassigned,,121287,121556,LONINKCB_07807,LONINKCB_07809,mRNA
LONINKCB_07809,contig_1111,254,173184,0.0007,280.3465,155.2072,0.5749,0.0,0.3597,0.29,204,-0.4919,-0.4481,0.4144,0,0,0.0102,0.8829,-0.0625,0.3639,0.348,-0.7923,-0.601,0.9055783359695357,-0.5888071394742215,1.3236467480131293,LONINKCB_07809-0,LONINKCB_07809-0,,,,,,,,,,,,0,Unassigned,,122273,122476,LONINKCB_07808,LONINKCB_07810,mRNA
LONINKCB_07810,contig_1111,254,173184,0.0007,280.3465,155.2072,0.5749,0.0,0.3597,0.29,183,-0.6272,-0.5939,0.4252,0,0,0.0429,0.5373,-0.1315,0.0577,0.3552,-0.6544,-0.454,0.8474555861133135,-0.7547005710070006,1.4319251323157558,LONINKCB_07810-0,LONINKCB_07810-0,,,,,,,,,,,,0,Unassigned,,123229,123411,LONINKCB_07809,LONINKCB_07811,mRNA
LONINKCB_07811,contig_1111,254,173184,0.0007,280.3465,155.2072,0.5749,0.0,0.3597,0.29,237,-0.2793,-0.2189,0.4294,0,0,0.0009,0.9906,0.0798,0.2842,0.3207,-1.32,-1.1634,1.0459048215288613,-0.15816019432148673,1.0322195163878947,LONINKCB_07811-0,LONINKCB_07811-0,,,,,,,,,,,,0,Unassigned,,123537,123773,LONINKCB_07810,LONINKCB_07812,mRNA
LONINKCB_07812,contig_1111,254,173184,0.0007,280.3465,155.2072,0.5749,0.0,0.3597,0.29,207,-0.4726,-0.4272,0.4325,0,0,0.0472,0.4934,0.0353,0.6089,0.3671,-0.4238,-0.2083,1.020499645085374,-0.32174935868862947,1.105439039522805,LONINKCB_07812-0,LONINKCB_07812-0,,,,,,,,,,,,0,Unassigned,,123837,124043,LONINKCB_07811,LONINKCB_07813,mRNA
LONINKCB_07813,contig_1111,254,173184,0.0007,280.3465,155.2072,0.5749,0.0,0.3597,0.29,186,-0.6079,-0.573,0.4362,0,0,-0.0251,0.7254,-0.0028,0.9688,0.3602,-0.5575,-0.3508,0.9621331916588992,-0.7507582004462565,1.3652410745095118,LONINKCB_07813-0,LONINKCB_07813-0,,,,,,,,,,,,0,Unassigned,,124179,124364,LONINKCB_07812,LONINKCB_07814,mRNA
LONINKCB_07814,contig_1111,254,173184,0.0007,280.3465,155.2072,0.5749,0.0,0.3597,0.29,180,-0.6465,-0.6147,0.4391,0,0,-0.0338,0.5905,0.0072,0.9083,0.4444,1.0667,1.3802,0.971468783191584,-0.8096810795479659,1.3867777894412496,LONINKCB_07814-0,LONINKCB_07814-0,,,,,,,,,,,,0,Unassigned,,124437,124616,LONINKCB_07813,LONINKCB_07815,mRNA
LONINKCB_07815,contig_1111,254,173184,0.0007,280.3465,155.2072,0.5749,0.0,0.3597,0.29,216,-0.4146,-0.3647,0.4607,0,0,0.2589,0.0003,0.2083,0.0041,0.2731,-2.2365,-2.1401,1.2692121382954265,0.60765165151873,0.42922299097282834,LONINKCB_07815-0,LONINKCB_07815-0,,,,,,,,,,,,0,Unassigned,,126270,126485,LONINKCB_07814,LONINKCB_07816,mRNA
LONINKCB_07816,contig_1111,254,173184,0.0007,280.3465,155.2072,0.5749,0.0,0.3597,0.29,165,-0.7432,-0.7188,0.4696,0,0,-0.0351,0.6438,0.0308,0.685,0.3576,-0.6084,-0.405,0.9994821062117835,-0.8985103004381085,1.4095069309980628,LONINKCB_07816-0,LONINKCB_07816-0,,,,,,,,,,,,0,Unassigned,,127094,127258,LONINKCB_07815,LONINKCB_07817,mRNA
LONINKCB_07817,contig_1111,254,173184,0.0007,280.3465,155.2072,0.5749,0.0,0.3597,0.29,237,-0.2793,-0.2189,0.4746,0,0,0.0937,0.1532,-0.0297,0.6509,0.3671,-0.425,-0.2095,0.9580234907733626,-0.036086032354547784,1.026948433908036,LONINKCB_07817-0,LONINKCB_07817-0,,,,,,,,,,,,0,Unassigned,,127450,127686,LONINKCB_07816,LONINKCB_07818,mRNA
LONINKCB_07818,contig_1111,254,173184,0.0007,280.3465,155.2072,0.5749,0.0,0.3597,0.29,189,-0.5885,-0.5522,0.4789,0,0,-0.0464,0.5613,0.0681,0.3935,0.3651,-0.4637,-0.2508,1.0296065192854391,-0.6895821261666496,1.3023951669156357,LONINKCB_07818-0,LONINKCB_07818-0,,,,,,,,,,,,0,Unassigned,,127872,128060,LONINKCB_07817,LONINKCB_07819,mRNA
LONINKCB_07819,contig_1111,254,173184,0.0007,280.3465,155.2072,0.5749,0.0,0.3597,0.29,255,-0.1633,-0.0939,0.4847,0,0,0.1593,0.0163,-0.1768,0.0076,0.3882,-0.0172,0.2251,0.8175230372286098,0.09539074231364456,1.0630786812472697,LONINKCB_07819-0,LONINKCB_07819-0,,,,,,,,,,,,0,Unassigned,,128306,128560,LONINKCB_07818,LONINKCB_07820,mRNA
LONINKCB_07820,contig_1111,254,173184,0.0007,280.3465,155.2072,0.5749,0.0,0.3597,0.29,345,0.4166,0.5309,0.4887,0,0,0.0248,0.7018,0.0987,0.1264,0.3652,-0.4611,-0.248,1.0462204258162178,0.7955564622950974,0.6304728434270183,LONINKCB_07820-0,LONINKCB_07820-0,,,,,,,,,,,,0,Unassigned,,128564,128908,LONINKCB_07819,LONINKCB_07821,mRNA
LONINKCB_07821,contig_1111,254,173184,0.0007,280.3465,155.2072,0.5749,0.0,0.3597,0.29,213,-0.4339,-0.3856,0.4996,0,0,-0.1217,0.0861,-0.0686,0.3345,0.3991,0.1915,0.4476,0.8539552339625426,-0.9067554796675128,1.5735351471654497,LONINKCB_07821-0,LONINKCB_07821-0,,,,,,,,,,,,0,Unassigned,,129642,129854,LONINKCB_07820,LONINKCB_07822,mRNA
LONINKCB_07822,contig_1111,254,173184,0.0007,280.3465,155.2072,0.5749,0.0,0.3597,0.29,216,-0.4146,-0.3647,0.5051,0,0,0.0473,0.4866,0.2516,0.0002,0.3796,-0.1832,0.0482,1.2477427600591042,0.05242457265124958,0.7767523154452904,LONINKCB_07822-0,LONINKCB_07822-0,,,,,,,,,,,,0,Unassigned,,130112,130327,LONINKCB_07821,LONINKCB_07823,mRNA
LONINKCB_07823,contig_1111,254,173184,0.0007,280.3465,155.2072,0.5749,0.0,0.3597,0.29,510,1.4797,1.6766,0.5149,0,0,0.093,0.1499,0.027,0.6765,0.4137,0.4743,0.7489,0.9504759259140179,2.2024634222696453,0.08929708983436639,LONINKCB_07823-0,LONINKCB_07823-0,Bradysia coprophila,38358,97.4,1.75e-100,308,Ecdysozoa,1206794,,,,,1,Unassigned,,130666,131175,LONINKCB_07822,LONINKCB_07824,mRNA
LONINKCB_07824,contig_1111,254,173184,0.0007,280.3465,155.2072,0.5749,0.0,0.3597,0.29,345,0.4166,0.5309,0.5206,0,0,0.01,0.8735,0.0907,0.148,0.4058,0.3214,0.586,1.0325791887658642,0.7430297964675006,0.677490228130081,LONINKCB_07824-0,LONINKCB_07824-0,Bradysia coprophila,38358,100,1.58e-48,172,Bilateria,33213,,,,,1,Unassigned,,131324,131668,LONINKCB_07823,LONINKCB_07825,mRNA
LONINKCB_07825,contig_1111,254,173184,0.0007,280.3465,155.2072,0.5749,0.0,0.3597,0.29,237,-0.2793,-0.2189,0.5234,0,0,0.1946,0.0051,0.0691,0.3238,0.3038,-1.6454,-1.5102,1.0945551354478789,0.39711592297965953,0.7025515066423225,LONINKCB_07825-0,LONINKCB_07825-0,,,,,,,,,,,,0,Unassigned,,131678,131914,LONINKCB_07824,LONINKCB_07826,mRNA
LONINKCB_07826,contig_1111,254,173184,0.0007,280.3465,155.2072,0.5749,0.0,0.3597,0.29,507,1.4603,1.6558,0.5283,0,0,0.0461,0.4883,-0.0365,0.5834,0.3018,-1.6844,-1.5518,0.8685455336560739,1.9545449448591645,0.28379520914332085,LONINKCB_07826-0,LONINKCB_07826-0,,,,,,,,,,,,0,Unassigned,,131837,132343,LONINKCB_07825,LONINKCB_07827,mRNA
LONINKCB_07827,contig_1111,254,173184,0.0007,280.3465,155.2072,0.5749,0.0,0.3597,0.29,243,-0.2406,-0.1773,0.5352,0,0,0.0664,0.3369,-0.1747,0.011,0.3663,-0.4411,-0.2266,0.7926151710818861,-0.26503939673671945,1.2855185040057715,LONINKCB_07827-0,LONINKCB_07827-0,,,,,,,,,,,,0,Unassigned,,132693,132935,LONINKCB_07826,LONINKCB_07828,mRNA
LONINKCB_07828,contig_1111,254,173184,0.0007,280.3465,155.2072,0.5749,0.0,0.3597,0.29,216,-0.4146,-0.3647,0.5406,0,0,0.0699,0.3039,0.1769,0.0088,0.4028,0.2632,0.5239,1.1748394630022216,0.017194392898624657,0.8513090689803893,LONINKCB_07828-0,LONINKCB_07828-0,,,,,,,,,,,,0,Unassigned,,133185,133400,LONINKCB_07827,LONINKCB_07829,mRNA
LONINKCB_07829,contig_1111,254,173184,0.0007,280.3465,155.2072,0.5749,0.0,0.3597,0.29,264,-0.1053,-0.0315,0.5429,0,0,0.0258,0.6929,0.0456,0.4861,0.3902,0.0197,0.2645,1.0091620367620089,0.08747175337607153,0.9751736853036191,LONINKCB_07829-0,LONINKCB_07829-0,,,,,,,,,,,,0,Unassigned,,133339,133602,LONINKCB_07828,LONINKCB_07830,mRNA
LONINKCB_07830,contig_1111,254,173184,0.0007,280.3465,155.2072,0.5749,0.0,0.3597,0.29,225,-0.3566,-0.3022,0.5538,0,0,0.2357,0.0011,0.1161,0.1108,0.4578,1.3238,1.6543,1.1601758363075703,0.4884693940728099,0.6009850897885085,LONINKCB_07830-0,LONINKCB_07830-0,Pararge aegeria aegeria,348720,42.5,4.12e-16,76.3,cellular organisms,131567,Bacteria,2,Bacteria,2,1,Bacteria,2,134319,134543,LONINKCB_07829,LONINKCB_07831,mRNA
LONINKCB_07831,contig_1111,254,173184,0.0007,280.3465,155.2072,0.5749,0.0,0.3597,0.29,378,0.6292,0.7601,0.5574,0,0,-0.029,0.659,0.0285,0.665,0.4392,0.9647,1.2715,0.9453571475611864,0.8061176123619217,0.746341411751359,LONINKCB_07831-0,LONINKCB_07831-0,Diabrotica balteata,107213,74.0,5.85e-55,183,Diabrotica,50385,,,Diabrotica,50385,0,Diabrotica,50385,134483,134860,LONINKCB_07830,LONINKCB_07832,mRNA
LONINKCB_07832,contig_1111,254,173184,0.0007,280.3465,155.2072,0.5749,0.0,0.3597,0.29,207,-0.4726,-0.4272,0.5674,0,0,0.0193,0.7936,0.0565,0.4436,0.4058,0.3214,0.586,1.0324179425194624,-0.36678167767901754,1.1581078702793657,LONINKCB_07832-0,LONINKCB_07832-0,,,,,,,,,,,,0,Unassigned,,135516,135722,LONINKCB_07831,LONINKCB_07833,mRNA
LONINKCB_07833,contig_1111,254,173184,0.0007,280.3465,155.2072,0.5749,0.0,0.3597,0.29,222,-0.3759,-0.3231,0.6026,0,0,0.0175,0.8039,-0.0409,0.561,0.3063,-1.5971,-1.4587,0.9239131990249254,-0.38532144996789375,1.2641901995400455,LONINKCB_07833-0,LONINKCB_07833-0,,,,,,,,,,,,0,Unassigned,,138549,138770,LONINKCB_07832,LONINKCB_07834,mRNA
LONINKCB_07834,contig_1111,254,173184,0.0007,280.3465,155.2072,0.5749,0.0,0.3597,0.29,249,-0.202,-0.1356,0.6123,0,0,-0.0148,0.8304,-0.0004,0.9957,0.4096,0.3955,0.6649,0.9500611847129674,-0.20995260802156926,1.1829967506151895,LONINKCB_07834-0,LONINKCB_07834-0,,,,,,,,,,,,0,Unassigned,,139366,139614,LONINKCB_07833,LONINKCB_07835,mRNA
LONINKCB_07835,contig_1111,254,173184,0.0007,280.3465,155.2072,0.5749,0.0,0.3597,0.29,294,0.088,0.1768,0.6164,0,0,0.092,0.1537,0.1307,0.0422,0.3844,-0.0921,0.1453,1.1124087440589474,0.6383430131355396,0.6475565199865246,LONINKCB_07835-0,LONINKCB_07835-0,,,,,,,,,,,,0,Unassigned,,139672,139965,LONINKCB_07834,LONINKCB_07836,mRNA
LONINKCB_07836,contig_1111,254,173184,0.0007,280.3465,155.2072,0.5749,0.0,0.3597,0.29,234,-0.2986,-0.2398,0.6212,0,0,0.1519,0.027,0.1827,0.0077,0.406,0.325,0.5898,1.2014546324808457,0.4111292266941896,0.6489039848127018,LONINKCB_07836-0,LONINKCB_07836-0,Bradysia coprophila,38358,98.7,6.41e-40,149,Bradysia,35571,,,Bradysia,35571,0,Sciaroidea,41830,140149,140382,LONINKCB_07835,LONINKCB_07837,mRNA
