#gene_id	taxID	e_value	fasta_id
None-gene-27962809	35571	4.90e-56	None-gene-27962809-0
None-gene-27966385	35572	4.64e-27	None-gene-27966385-0
None-gene-27976019	35571	0.0	None-gene-27976019-0
None-gene-27976219	51543	4.55e-08	None-gene-27976219-0
None-gene-27977844	369265	2.77e-08	None-gene-27977844-0
None-gene-27978630	2594250	7.33e-33	None-gene-27978630-0
None-gene-27989530	35572	2.34e-37	None-gene-27989530-0
None-gene-28017703	7148	7.10e-33	None-gene-28017703-0
None-gene-28025920	35571	3.34e-71	None-gene-28025920-0
None-gene-28040566	35571	3.55e-41	None-gene-28040566-0
None-gene-28046803	35571	1.47e-45	None-gene-28046803-0
None-gene-28051236	35571	1.35e-40	None-gene-28051236-0
None-gene-28053939	33392	2.88e-18	None-gene-28053939-0
None-gene-28058291	35571	2.85e-279	None-gene-28058291-0
None-gene-28059348	10195	8.32e-06	None-gene-28059348-0
None-gene-28059975	256729	2.19e-12	None-gene-28059975-0
None-gene-28073501	35571	2.81e-38	None-gene-28073501-0
None-gene-28081865	35571	5.80e-39	None-gene-28081865-0
None-gene-28085198	35572	4.90e-30	None-gene-28085198-0
None-gene-28087175	35571	2.82e-73	None-gene-28087175-0
None-gene-28090361	35571	2.41e-16	None-gene-28090361-0
None-gene-28092251	35571	1.39e-28	None-gene-28092251-0
None-gene-28093798			None-gene-28093798-0
None-gene-28130701	35571	3.54e-27	None-gene-28130701-0
None-gene-28133225	35571	5.53e-27	None-gene-28133225-0
None-gene-28168570			None-gene-28168570-0
None-gene-28209826	6978	1.74e-39	None-gene-28209826-0
None-gene-28245401	35572	1.64e-130	None-gene-28245401-0
None-gene-28287175	35571	2.48e-52	None-gene-28287175-0
None-gene-28292244	197043	1.72e-09	None-gene-28292244-0
None-gene-28327705	35571	1.00e-129	None-gene-28327705-0
None-gene-28333448			None-gene-28333448-0
None-gene-28339913	35571	1.57e-37	None-gene-28339913-0
None-gene-28352620	33317	2.60e-05	None-gene-28352620-0
None-gene-28360162	35571	2.29e-53	None-gene-28360162-0
None-gene-28360344	71275	4.54e-12	None-gene-28360344-0
None-gene-28378089	7147	4.07e-45	None-gene-28378089-0
None-gene-28405707	265458	7.22e-103	None-gene-28405707-0
None-gene-28407076	35571	3.19e-28	None-gene-28407076-0
None-gene-28413588	7184	1.06e-12	None-gene-28413588-0
None-gene-28431889	35571	3.44e-14	None-gene-28431889-0
None-gene-28434265	50385	2.85e-65	None-gene-28434265-0
None-gene-28435078	33392	1.04e-63	None-gene-28435078-0
None-gene-28452452	35571	4.07e-118	None-gene-28452452-0
None-gene-28504171	35571	2.26e-76	None-gene-28504171-0
None-gene-28507069	35571	2.16e-97	None-gene-28507069-0
None-gene-28522256	7184	2.14e-31	None-gene-28522256-0
None-gene-28522327	2	5.76e-08	None-gene-28522327-0
None-gene-28535769	7496	3.63e-09	None-gene-28535769-0
None-gene-28539285	35572	4.57e-60	None-gene-28539285-0
None-gene-28545693	35571	4.13e-27	None-gene-28545693-0
None-gene-28556328	35571	2.83e-48	None-gene-28556328-0
None-gene-28556413	52283	1.76e-12	None-gene-28556413-0
None-gene-28563071	35571	8.61e-262	None-gene-28563071-0
None-gene-28563088	471704	1.43e-12	None-gene-28563088-0
None-gene-28563686			None-gene-28563686-0
None-gene-28566102			None-gene-28566102-0
None-gene-28585318	35571	4.48e-98	None-gene-28585318-0
None-gene-28600588	35571	4.00e-119	None-gene-28600588-0
None-gene-28618959	35571	1.56e-22	None-gene-28618959-0
None-gene-28629664	35571	1.12e-168	None-gene-28629664-0
None-gene-28641811	35571	1.91e-31	None-gene-28641811-0
None-gene-28666595	35571	1.48e-15	None-gene-28666595-0
None-gene-28667470	307491	1.13e-26	None-gene-28667470-0
None-gene-28674910	35571	1.19e-18	None-gene-28674910-0
None-gene-28677121	35571	9.59e-08	None-gene-28677121-0
None-gene-28707248	35572	1.32e-32	None-gene-28707248-0
None-gene-28723757	7148	1.25e-12	None-gene-28723757-0
None-gene-28732926	35572	6.03e-45	None-gene-28732926-0
None-gene-28737544			None-gene-28737544-0
None-gene-28739853	35571	1.97e-98	None-gene-28739853-0
None-gene-28742918	545124	1.88e-13	None-gene-28742918-0
None-gene-28765176	35571	5.44e-74	None-gene-28765176-0
None-gene-28782760	35571	4.73e-100	None-gene-28782760-0
None-gene-28790603			None-gene-28790603-0
None-gene-28794315	35571	7.75e-43	None-gene-28794315-0
None-gene-28798257	35571	4.79e-66	None-gene-28798257-0
None-gene-28810115			None-gene-28810115-0
None-gene-28811627	35571	1.32e-153	None-gene-28811627-0
None-gene-28828959			None-gene-28828959-0
None-gene-28841338	35571	5.97e-138	None-gene-28841338-0
None-gene-28845362	35571	3.10e-62	None-gene-28845362-0
None-gene-28850131	35571	1.21e-245	None-gene-28850131-0
None-gene-28888260	33392	5.15e-30	None-gene-28888260-0
None-gene-28891948	33392	1.02e-17	None-gene-28891948-0
None-gene-28896729	35571	1.56e-36	None-gene-28896729-0
None-gene-28933385	35571	2.07e-86	None-gene-28933385-0
None-gene-28963921	35571	2.11e-54	None-gene-28963921-0
None-gene-28974582	33392	9.95e-27	None-gene-28974582-0
None-gene-28975047	7184	8.38e-20	None-gene-28975047-0
None-gene-28997266	35571	4.78e-89	None-gene-28997266-0
None-gene-28999904	35571	9.53e-67	None-gene-28999904-0
None-gene-29004824	33392	1.74e-10	None-gene-29004824-0
None-gene-29012390	35571	7.59e-195	None-gene-29012390-0
None-gene-29013337	200917	1.86e-18	None-gene-29013337-0
None-gene-29018295	33392	1.69e-15	None-gene-29018295-0
None-gene-29026714	35571	9.37e-218	None-gene-29026714-0
None-gene-29029977	33392	1.19e-04	None-gene-29029977-0
None-gene-29031432	35571	3.76e-136	None-gene-29031432-0
None-gene-29034741	35571	8.54e-43	None-gene-29034741-0
None-gene-29037081	35571	2.30e-26	None-gene-29037081-0
None-gene-29038524	35571	1.98e-18	None-gene-29038524-0
None-gene-29038809	369265	5.30e-06	None-gene-29038809-0
None-gene-29039859			None-gene-29039859-0
None-gene-29042823	35571	2.80e-26	None-gene-29042823-0
None-gene-29043849	6934	3.72e-10	None-gene-29043849-0
None-gene-29044725	35571	2.30e-29	None-gene-29044725-0
None-gene-29046599	1265417	9.77e-10	None-gene-29046599-0
None-gene-29053346	35571	1.62e-18	None-gene-29053346-0
None-gene-29108884	7148	2.01e-31	None-gene-29108884-0
None-gene-29134411	71814	9.98e-21	None-gene-29134411-0
None-gene-29161510	33392	3.25e-49	None-gene-29161510-0
None-gene-29170576	35571	1.60e-11	None-gene-29170576-0
None-gene-29174767	35572	9.46e-15	None-gene-29174767-0
None-gene-29200944	33392	3.64e-07	None-gene-29200944-0
None-gene-29201097	33392	7.78e-08	None-gene-29201097-0
None-gene-29201233	33392	6.93e-59	None-gene-29201233-0
None-gene-29229949	7184	2.19e-09	None-gene-29229949-0
None-gene-29241907	7184	4.36e-14	None-gene-29241907-0
None-gene-29250972	35571	0.0	None-gene-29250972-0
None-gene-29259546	35571	1.50e-113	None-gene-29259546-0
None-gene-29260708	35571	3.37e-267	None-gene-29260708-0
None-gene-29264405	35571	1.03e-36	None-gene-29264405-0
None-gene-29271862	35572	1.25e-77	None-gene-29271862-0
None-gene-29290220	35571	6.09e-40	None-gene-29290220-0
None-gene-29316637	35571	8.50e-160	None-gene-29316637-0
None-gene-29327453	7148	1.94e-14	None-gene-29327453-0
None-gene-29349937	35571	4.70e-28	None-gene-29349937-0
None-gene-29386369	41830	6.85e-15	None-gene-29386369-0
None-gene-29387562	33392	5.30e-26	None-gene-29387562-0
None-gene-29416735	35571	4.84e-112	None-gene-29416735-0
None-gene-29490656	41830	3.03e-13	None-gene-29490656-0
None-gene-29494323	35571	1.58e-88	None-gene-29494323-0
None-gene-29495944	35571	1.21e-46	None-gene-29495944-0
None-gene-29500426	35571	1.76e-66	None-gene-29500426-0
None-gene-29507055	41830	2.71e-294	None-gene-29507055-0
None-gene-29507683			None-gene-29507683-0
None-gene-29550198	35572	1.24e-66	None-gene-29550198-0
None-gene-29560106	6072	3.17e-48	None-gene-29560106-0
None-gene-29561250	33340	2.05e-11	None-gene-29561250-0
None-gene-29568541	33392	9.05e-28	None-gene-29568541-0
None-gene-29568898	33392	9.94e-12	None-gene-29568898-0
None-gene-29599046	35571	4.05e-39	None-gene-29599046-0
None-gene-29622975	33392	1.43e-12	None-gene-29622975-0
None-gene-29635135	33392	1.91e-59	None-gene-29635135-0
None-gene-29638812	158441	3.41e-62	None-gene-29638812-0
None-gene-29724613	71814	2.76e-30	None-gene-29724613-0
None-gene-29765872	7147	1.22e-06	None-gene-29765872-0
None-gene-29770449	37567	5.51e-74	None-gene-29770449-0
None-gene-29817686	35571	2.78e-248	None-gene-29817686-0
None-gene-29842390	35571	2.77e-23	None-gene-29842390-0
None-gene-29863988	35571	1.65e-35	None-gene-29863988-0
None-gene-29868956	35571	1.26e-45	None-gene-29868956-0
None-gene-29879358	35571	1.83e-96	None-gene-29879358-0
None-gene-29887596	35571	4.78e-17	None-gene-29887596-0
None-gene-29891457	7148	7.92e-18	None-gene-29891457-0
None-gene-29896162	35571	5.57e-56	None-gene-29896162-0
None-gene-29898922			None-gene-29898922-0
None-gene-29912773	35571	7.17e-13	None-gene-29912773-0
None-gene-29915431	35571	1.05e-12	None-gene-29915431-0
None-gene-29919094	35571	5.77e-06	None-gene-29919094-0
None-gene-29930422	35572	1.34e-20	None-gene-29930422-0
None-gene-29938126	35571	0.0	None-gene-29938126-0
None-gene-29962903	7148	9.93e-15	None-gene-29962903-0
None-gene-29967015	41830	2.17e-14	None-gene-29967015-0
None-gene-29967346	41830	6.37e-11	None-gene-29967346-0
None-gene-29975523	33392	1.78e-24	None-gene-29975523-0
None-gene-29982913	35571	2.46e-47	None-gene-29982913-0
None-gene-29996590	35571	8.68e-17	None-gene-29996590-0
None-gene-30037853	35571	1.95e-226	None-gene-30037853-0
None-gene-30047777	35571	4.36e-35	None-gene-30047777-0
None-gene-30062768	35571	3.10e-95	None-gene-30062768-0
None-gene-30078034	35572	7.99e-73	None-gene-30078034-0
None-gene-30084398	35572	1.10e-58	None-gene-30084398-0
None-gene-30087658	35572	2.90e-114	None-gene-30087658-0
None-gene-30090410	35572	5.85e-16	None-gene-30090410-0
None-gene-30096854	35571	3.80e-82	None-gene-30096854-0
None-gene-30098360			None-gene-30098360-0
None-gene-30105366	35571	6.77e-17	None-gene-30105366-0
None-gene-30108662	35571	7.02e-52	None-gene-30108662-0
None-gene-30123251	35571	0.0	None-gene-30123251-0
None-gene-30146795	7184	1.66e-18	None-gene-30146795-0
None-gene-30175663	41830	6.18e-203	None-gene-30175663-0
None-gene-30176481	10195	1.72e-15	None-gene-30176481-0
None-gene-30176887	197562	6.56e-27	None-gene-30176887-0
None-gene-30179279			None-gene-30179279-0
None-gene-30184696	35571	4.31e-81	None-gene-30184696-0
None-gene-30187213	35571	3.98e-97	None-gene-30187213-0
None-gene-30198522	35571	1.49e-153	None-gene-30198522-0
None-gene-30199005			None-gene-30199005-0
None-gene-30211269			None-gene-30211269-0
None-gene-30227134	265458	1.50e-28	None-gene-30227134-0
None-gene-30236298	35571	3.25e-93	None-gene-30236298-0
None-gene-30240854	35571	5.03e-30	None-gene-30240854-0
None-gene-30244174	35571	7.49e-103	None-gene-30244174-0
None-gene-30247777	35571	3.25e-113	None-gene-30247777-0
None-gene-30254167			None-gene-30254167-0
None-gene-30290467	35571	2.27e-230	None-gene-30290467-0
None-gene-30297766	7148	8.00e-29	None-gene-30297766-0
None-gene-30302069	35571	1.90e-248	None-gene-30302069-0
None-gene-30309114	35572	1.72e-21	None-gene-30309114-0
None-gene-30313505	35571	5.40e-22	None-gene-30313505-0
None-gene-30314550	35571	4.72e-44	None-gene-30314550-0
None-gene-30321698	35571	2.13e-39	None-gene-30321698-0
None-gene-30348472	35571	1.26e-11	None-gene-30348472-0
None-gene-30351768	35571	4.82e-205	None-gene-30351768-0
None-gene-30354381	35571	1.79e-74	None-gene-30354381-0
None-gene-30355060	35571	3.46e-260	None-gene-30355060-0
None-gene-30366058	35571	3.26e-17	None-gene-30366058-0
None-gene-30366865	7184	7.07e-131	None-gene-30366865-0
None-gene-30367212			None-gene-30367212-0
None-gene-30368876			None-gene-30368876-0
None-gene-30369601	210409	2.41e-08	None-gene-30369601-0
None-gene-30374427	35571	7.76e-116	None-gene-30374427-0
None-gene-30380755	35571	2.03e-23	None-gene-30380755-0
None-gene-30386591	35571	4.25e-191	None-gene-30386591-0
None-gene-30396577	35571	2.07e-53	None-gene-30396577-0
None-gene-30401440			None-gene-30401440-0
None-gene-30408719	35571	3.98e-13	None-gene-30408719-0
None-gene-30408739			None-gene-30408739-0
None-gene-30415840	35571	1.92e-75	None-gene-30415840-0
None-gene-30433549	35571	1.06e-239	None-gene-30433549-0
None-gene-30453551	35571	1.45e-17	None-gene-30453551-0
None-gene-30491703	35571	1.03e-53	None-gene-30491703-0
None-gene-30514265	35571	3.89e-33	None-gene-30514265-0
None-gene-30536838	35571	1.09e-182	None-gene-30536838-0
None-gene-30538230	7184	1.57e-14	None-gene-30538230-0
None-gene-30578692	33392	6.29e-07	None-gene-30578692-0
None-gene-30584651	263140	1.69e-12	None-gene-30584651-0
None-gene-30609112	35571	3.31e-170	None-gene-30609112-0
None-gene-30619703	35571	1.78e-51	None-gene-30619703-0
None-gene-30648246	35571	5.23e-34	None-gene-30648246-0
None-gene-30656161			None-gene-30656161-0
None-gene-30675146	35571	4.18e-11	None-gene-30675146-0
None-gene-30779640	35571	3.51e-141	None-gene-30779640-0
None-gene-30783849	35571	5.44e-114	None-gene-30783849-0
None-gene-30786354			None-gene-30786354-0
None-gene-30787412	35571	2.96e-180	None-gene-30787412-0
None-gene-30795494	35571	2.52e-149	None-gene-30795494-0
None-gene-30799375	33392	9.46e-62	None-gene-30799375-0
None-gene-30811333	35571	4.38e-158	None-gene-30811333-0
None-gene-30830358	35571	1.54e-127	None-gene-30830358-0
None-gene-30833917	33392	1.57e-89	None-gene-30833917-0
None-gene-30842159	35571	5.03e-11	None-gene-30842159-0
None-gene-30852643	35571	3.96e-107	None-gene-30852643-0
None-gene-30859263	35571	7.40e-155	None-gene-30859263-0
None-gene-30864564	35571	2.41e-53	None-gene-30864564-0
None-gene-30864592			None-gene-30864592-0
None-gene-30865458	71814	8.61e-45	None-gene-30865458-0
None-gene-30895904	7148	1.37e-05	None-gene-30895904-0
None-gene-30910539	35571	6.70e-04	None-gene-30910539-0
None-gene-30922958	35572	1.49e-26	None-gene-30922958-0
None-gene-30933066	35571	9.96e-141	None-gene-30933066-0
None-gene-30946378	7148	2.09e-22	None-gene-30946378-0
None-gene-30947467	35571	8.53e-132	None-gene-30947467-0
None-gene-30958834	35571	9.35e-58	None-gene-30958834-0
None-gene-30972165	35572	1.86e-33	None-gene-30972165-0
None-gene-31006531	7148	1.19e-61	None-gene-31006531-0
None-gene-31028960	41830	3.77e-74	None-gene-31028960-0
None-gene-31039368	35571	1.51e-29	None-gene-31039368-0
None-gene-31040105	35571	7.20e-169	None-gene-31040105-0
None-gene-31046698			None-gene-31046698-0
None-gene-31046705	35571	4.87e-48	None-gene-31046705-0
None-gene-31066954	35571	4.10e-57	None-gene-31066954-0
None-gene-31066955			None-gene-31066955-0
None-gene-31084391	7148	1.39e-30	None-gene-31084391-0
None-gene-31085232	35571	1.15e-20	None-gene-31085232-0
None-gene-31092267	35571	7.55e-72	None-gene-31092267-0
None-gene-31112158	7148	7.13e-17	None-gene-31112158-0
None-gene-31115634	35571	2.39e-27	None-gene-31115634-0
None-gene-31116190	35571	5.55e-33	None-gene-31116190-0
None-gene-31116245			None-gene-31116245-0
None-gene-31128623	35572	1.98e-12	None-gene-31128623-0
None-gene-31132173	35571	4.25e-67	None-gene-31132173-0
None-gene-31137865	35571	2.02e-27	None-gene-31137865-0
None-gene-31139291	35571	1.46e-46	None-gene-31139291-0
None-gene-31141256	71814	1.40e-28	None-gene-31141256-0
None-gene-31146460	35571	2.35e-28	None-gene-31146460-0
None-gene-31153237	35571	2.96e-35	None-gene-31153237-0
None-gene-31187992			None-gene-31187992-0
None-gene-31188461	33392	4.39e-09	None-gene-31188461-0
None-gene-31206019	35571	2.52e-87	None-gene-31206019-0
None-gene-31234701	35571	3.80e-52	None-gene-31234701-0
None-gene-31244509	35571	3.03e-20	None-gene-31244509-0
None-gene-31253356	35571	5.24e-65	None-gene-31253356-0
None-gene-31271530	35571	2.88e-22	None-gene-31271530-0
None-gene-31279694	35572	2.11e-13	None-gene-31279694-0
None-gene-31283353			None-gene-31283353-0
None-gene-31284888	35572	6.36e-225	None-gene-31284888-0
None-gene-31289835	7184	1.97e-95	None-gene-31289835-0
None-gene-31296817	35572	2.74e-20	None-gene-31296817-0
None-gene-31299741	35571	3.92e-17	None-gene-31299741-0
None-gene-31312735	41830	8.85e-08	None-gene-31312735-0
None-gene-31313664	7184	5.72e-98	None-gene-31313664-0
None-gene-31328671	35572	7.80e-74	None-gene-31328671-0
None-gene-31329659	35572	1.52e-145	None-gene-31329659-0
None-gene-31334052	7184	4.16e-208	None-gene-31334052-0
None-gene-31334255			None-gene-31334255-0
None-gene-31334517			None-gene-31334517-0
None-gene-31334675	1262450	2.04e-58	None-gene-31334675-0
None-gene-31335522			None-gene-31335522-0
None-gene-31391913	7148	9.54e-13	None-gene-31391913-0
None-gene-31401283	33392	7.25e-60	None-gene-31401283-0
None-gene-31446720	7148	2.71e-32	None-gene-31446720-0
None-gene-31450939	50385	5.39e-04	None-gene-31450939-0
None-gene-31453617	35571	8.50e-79	None-gene-31453617-0
None-gene-31577269	2943436	1.59e-15	None-gene-31577269-0
None-gene-31580636	35571	3.82e-58	None-gene-31580636-0
None-gene-31588980	35571	4.13e-30	None-gene-31588980-0
None-gene-31596688	35571	2.86e-29	None-gene-31596688-0
None-gene-31596991	35571	5.73e-53	None-gene-31596991-0
None-gene-31604587	35571	4.92e-92	None-gene-31604587-0
None-gene-31772076	7148	1.27e-40	None-gene-31772076-0
None-gene-31776414	35571	3.31e-19	None-gene-31776414-0
None-gene-31834892	35571	2.27e-11	None-gene-31834892-0
None-gene-31849816	13686	7.71e-35	None-gene-31849816-0
None-gene-31849896	157069	1.17e-04	None-gene-31849896-0
None-gene-31850185	33392	1.09e-266	None-gene-31850185-0
None-gene-31851216	8355	2.52e-12	None-gene-31851216-0
None-gene-31852221	51655	3.86e-14	None-gene-31852221-0
None-gene-31874546	35572	2.48e-14	None-gene-31874546-0
None-gene-31874946	43786	5.46e-17	None-gene-31874946-0
None-gene-31898855	33317	3.25e-07	None-gene-31898855-0
None-gene-31899202	33392	1.57e-17	None-gene-31899202-0
None-gene-31917225	35571	2.51e-42	None-gene-31917225-0
None-gene-31934791	35571	1.67e-42	None-gene-31934791-0
None-gene-31967944	33392	4.48e-17	None-gene-31967944-0
None-gene-31969588	7148	2.59e-09	None-gene-31969588-0
None-gene-31969826	7160	1.23e-79	None-gene-31969826-0
None-gene-32002888	35571	4.65e-34	None-gene-32002888-0
None-gene-32017183	33415	1.01e-97	None-gene-32017183-0
None-gene-32020091	33392	3.10e-10	None-gene-32020091-0
None-gene-32045687	35571	4.79e-186	None-gene-32045687-0
None-gene-32055681	33392	1.31e-59	None-gene-32055681-0
None-gene-32056882	33392	5.58e-41	None-gene-32056882-0
None-gene-32069905	35572	2.20e-12	None-gene-32069905-0
None-gene-32070594	33392	2.07e-09	None-gene-32070594-0
None-gene-32074887	35571	1.97e-56	None-gene-32074887-0
None-gene-32084045	7184	2.88e-10	None-gene-32084045-0
None-gene-32084829	35571	8.46e-08	None-gene-32084829-0
None-gene-32089094	35571	2.13e-37	None-gene-32089094-0
None-gene-32091750	35571	2.53e-155	None-gene-32091750-0
None-gene-32093274	33392	5.29e-23	None-gene-32093274-0
None-gene-32093675	50385	3.86e-17	None-gene-32093675-0
None-gene-32102014			None-gene-32102014-0
None-gene-32108486	41830	2.16e-23	None-gene-32108486-0
None-gene-32112278	33392	1.56e-15	None-gene-32112278-0
None-gene-32113176			None-gene-32113176-0
None-gene-32143551	37567	1.58e-06	None-gene-32143551-0
None-gene-32151844	35571	1.30e-98	None-gene-32151844-0
None-gene-32165592	35571	8.38e-190	None-gene-32165592-0
None-gene-32165630	230148	5.74e-19	None-gene-32165630-0
None-gene-32179133	35571	1.79e-87	None-gene-32179133-0
None-gene-32182589			None-gene-32182589-0
None-gene-32187911	35571	3.38e-27	None-gene-32187911-0
None-gene-32192388	35571	2.67e-49	None-gene-32192388-0
None-gene-32204235			None-gene-32204235-0
None-gene-32211879	41830	1.16e-109	None-gene-32211879-0
None-gene-32215052	7184	3.89e-225	None-gene-32215052-0
None-gene-32220566			None-gene-32220566-0
None-gene-32227049	35571	1.06e-277	None-gene-32227049-0
None-gene-32252331	35571	4.76e-29	None-gene-32252331-0
None-gene-32269795	35571	3.88e-153	None-gene-32269795-0
None-gene-32277977	35571	5.48e-266	None-gene-32277977-0
None-gene-32278371	33392	2.38e-07	None-gene-32278371-0
None-gene-32278524	33392	8.71e-09	None-gene-32278524-0
None-gene-32285272	35572	1.62e-30	None-gene-32285272-0
None-gene-32291428	35571	3.99e-226	None-gene-32291428-0
None-gene-32295460	35571	6.78e-23	None-gene-32295460-0
None-gene-32295902	7184	1.29e-109	None-gene-32295902-0
None-gene-32318797	2023360	1.79e-17	None-gene-32318797-0
None-gene-32329082	33317	1.42e-06	None-gene-32329082-0
None-gene-32336079	7213	2.37e-20	None-gene-32336079-0
None-gene-32337165	35572	2.49e-88	None-gene-32337165-0
None-gene-32337500			None-gene-32337500-0
None-gene-32359292	35571	7.22e-19	None-gene-32359292-0
None-gene-32376003	35571	2.15e-13	None-gene-32376003-0
None-gene-32383498	35571	2.66e-137	None-gene-32383498-0
None-gene-32390518	903466	8.55e-27	None-gene-32390518-0
None-gene-32399788	35571	6.98e-275	None-gene-32399788-0
None-gene-32426042	35571	5.88e-33	None-gene-32426042-0
None-gene-32465624	7148	5.47e-10	None-gene-32465624-0
None-gene-32477258	35571	5.60e-41	None-gene-32477258-0
None-gene-32491361	35571	1.64e-22	None-gene-32491361-0
None-gene-32503818	35572	1.73e-10	None-gene-32503818-0
None-gene-32531296	35571	4.29e-13	None-gene-32531296-0
None-gene-32546668	35571	1.94e-129	None-gene-32546668-0
None-gene-32549014	33392	8.21e-10	None-gene-32549014-0
None-gene-32556499	7147	8.00e-08	None-gene-32556499-0
None-gene-32557123	33392	2.58e-25	None-gene-32557123-0
None-gene-32570868	35571	8.60e-27	None-gene-32570868-0
None-gene-32637729	33392	2.44e-08	None-gene-32637729-0
None-gene-32640319	35571	6.40e-12	None-gene-32640319-0
None-gene-32642407	35571	1.45e-26	None-gene-32642407-0
None-gene-32642628	35571	1.26e-129	None-gene-32642628-0
None-gene-32661468	35571	8.38e-25	None-gene-32661468-0
None-gene-32676289	35571	4.70e-12	None-gene-32676289-0
None-gene-32685057	35571	9.60e-60	None-gene-32685057-0
None-gene-32685800	35571	9.86e-30	None-gene-32685800-0
None-gene-32690633	35571	2.85e-247	None-gene-32690633-0
None-gene-32693977	35571	1.84e-76	None-gene-32693977-0
None-gene-32706023	35572	1.88e-35	None-gene-32706023-0
None-gene-32717009	33392	4.44e-43	None-gene-32717009-0
None-gene-32719352	35571	3.77e-72	None-gene-32719352-0
None-gene-32723108	35571	4.66e-186	None-gene-32723108-0
None-gene-32728590	35571	3.87e-231	None-gene-32728590-0
None-gene-32732797	158441	7.53e-77	None-gene-32732797-0
None-gene-32734158	35571	2.31e-197	None-gene-32734158-0
None-gene-32741483	39272	1.46e-15	None-gene-32741483-0
None-gene-32747283	35571	2.84e-171	None-gene-32747283-0
None-gene-32751100	33392	1.86e-24	None-gene-32751100-0
None-gene-32757857	35571	8.03e-150	None-gene-32757857-0
None-gene-32762551	7148	7.71e-12	None-gene-32762551-0
None-gene-32763484	72530	5.42e-07	None-gene-32763484-0
None-gene-32778970	7148	7.58e-18	None-gene-32778970-0
None-gene-32789894	35571	1.68e-64	None-gene-32789894-0
None-gene-32817202	35571	4.52e-48	None-gene-32817202-0
None-gene-32822428	33392	6.58e-12	None-gene-32822428-0
None-gene-32824444			None-gene-32824444-0
None-gene-32859496	33392	9.32e-176	None-gene-32859496-0
None-gene-32910971	35572	3.82e-41	None-gene-32910971-0
None-gene-32944283	35571	2.67e-52	None-gene-32944283-0
None-gene-32966611	35572	1.90e-08	None-gene-32966611-0
None-gene-32993710	33392	3.40e-28	None-gene-32993710-0
None-gene-32994504	7148	6.14e-09	None-gene-32994504-0
None-gene-33017973	35571	1.40e-15	None-gene-33017973-0
None-gene-33032134	35571	2.44e-41	None-gene-33032134-0
None-gene-33051478	7148	4.79e-10	None-gene-33051478-0
None-gene-33064209	35571	2.47e-18	None-gene-33064209-0
None-gene-33083921			None-gene-33083921-0
None-gene-33161030	7203	6.84e-18	None-gene-33161030-0
None-gene-33162209			None-gene-33162209-0
None-gene-33164516	35571	2.99e-135	None-gene-33164516-0
None-gene-33187389	35571	7.42e-19	None-gene-33187389-0
None-gene-33203492	35571	4.63e-49	None-gene-33203492-0
None-gene-33206810	35571	1.25e-65	None-gene-33206810-0
None-gene-33212443	35572	1.07e-147	None-gene-33212443-0
None-gene-33217226	35571	4.94e-18	None-gene-33217226-0
None-gene-33223695	35571	3.33e-48	None-gene-33223695-0
None-gene-33225704			None-gene-33225704-0
None-gene-33234625			None-gene-33234625-0
None-gene-33250059	35571	1.27e-40	None-gene-33250059-0
None-gene-33267216	35571	1.19e-12	None-gene-33267216-0
None-gene-33286535			None-gene-33286535-0
None-gene-33286860	51655	7.67e-07	None-gene-33286860-0
None-gene-33289280	197562	2.49e-10	None-gene-33289280-0
None-gene-33293121	35571	4.41e-112	None-gene-33293121-0
None-gene-33294067	35571	2.84e-120	None-gene-33294067-0
None-gene-33302563			None-gene-33302563-0
None-gene-33307743	35571	1.10e-13	None-gene-33307743-0
None-gene-33315424	35572	3.77e-34	None-gene-33315424-0
None-gene-33319262	35571	7.07e-97	None-gene-33319262-0
None-gene-33327623	7147	2.37e-22	None-gene-33327623-0
None-gene-33328925	35571	6.78e-31	None-gene-33328925-0
None-gene-33407981	35571	4.60e-50	None-gene-33407981-0
None-gene-33417419	35571	2.01e-76	None-gene-33417419-0
None-gene-33456351			None-gene-33456351-0
None-gene-33501277	50385	5.17e-04	None-gene-33501277-0
None-gene-33516897	33392	5.92e-13	None-gene-33516897-0
None-gene-33528449	33392	1.19e-68	None-gene-33528449-0
None-gene-33573948	35571	1.15e-17	None-gene-33573948-0
None-gene-33589219	7147	7.78e-44	None-gene-33589219-0
None-gene-33596890	7148	3.67e-11	None-gene-33596890-0
None-gene-33613168	33392	4.67e-09	None-gene-33613168-0
None-gene-33613863	7184	4.15e-13	None-gene-33613863-0
None-gene-33629995	7148	1.11e-22	None-gene-33629995-0
None-gene-33648831	7147	1.55e-11	None-gene-33648831-0
None-gene-33701301	7148	1.03e-11	None-gene-33701301-0
None-gene-33744513	35571	1.24e-168	None-gene-33744513-0
None-gene-33821813	7147	8.67e-17	None-gene-33821813-0
None-gene-33822051	7147	1.21e-37	None-gene-33822051-0
None-gene-33871248	121845	2.65e-46	None-gene-33871248-0
None-gene-33888479	33340	2.00e-29	None-gene-33888479-0
None-gene-33893075	35571	2.47e-90	None-gene-33893075-0
None-gene-33922448	35571	6.99e-190	None-gene-33922448-0
None-gene-33957039	41088	1.45e-75	None-gene-33957039-0
None-gene-33970559	7184	1.95e-09	None-gene-33970559-0
None-gene-33991510			None-gene-33991510-0
None-gene-34043455	35571	4.75e-105	None-gene-34043455-0
None-gene-34050662	35571	4.26e-41	None-gene-34050662-0
None-gene-34055128	33392	1.32e-10	None-gene-34055128-0
