g_name,c_name,c_num_of_genes,c_len,c_pct_assemby_len,c_genelenm,c_genelensd,c_pearson_r,c_pearson_p,c_gc_cont,c_gcdev,g_len,g_lendev_c,g_lendev_o,g_abspos,g_terminal,g_single,g_pearson_r_o,g_pearson_p_o,g_pearson_r_c,g_pearson_p_c,g_gc_cont,g_gcdev_c,g_gcdev_o,PC_1,PC_2,PC_3,diamond_header,fasta_header,best_hit,best_hitID,bh_pident,bh_evalue,bh_bitscore,lca,lcaID,refined_lca,refined_lcaID,taxon_assignment,taxon_assignmentID,is_target,plot_label,plot_labelID,start,end,upstream_gene,downstream_gene,gene_biotype
None-gene-31066954,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,,1120,-0.3263,-0.3263,0.135,0,0,0.0428,0.4952,0.0428,0.4952,0.4392,1.7101,1.7101,-0.9375812682176565,-0.9362814584239244,0.9189412732363541,None-gene-31066954-0,None-gene-31066954-0,Bradysia odoriphaga,1564500,99.0,4.10e-57,212,root,1,Bradysia,35571,Bradysia,35571,1,Bilateria,33213,31066954,31068073,None-gene-24595138,None-gene-29635135,mRNA
None-gene-31066955,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,,1120,-0.3263,-0.3263,0.135,0,0,0.0432,0.4911,0.0432,0.4911,0.4387,1.6941,1.6941,-0.9345933228376957,-0.9361770855242137,0.9188732241736144,None-gene-31066955-0,None-gene-31066955-0,,,,,,,,,,,,0,Unassigned,,31066955,31068074,None-gene-29891457,None-gene-37506774,mRNA
None-gene-31084391,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,,324,-0.528,-0.528,0.1356,0,0,-0.0105,0.8689,-0.0105,0.8689,0.3951,0.4316,0.4316,-1.5370998593834386,-0.9529564628856337,0.9276865478970922,None-gene-31084391-0,None-gene-31084391-0,Tribolium castaneum,7070,56.1,1.39e-30,120,Endopterygota,33392,Nematocera,7148,Nematocera,7148,1,Bilateria,33213,31084391,31084714,None-gene-10826651,None-gene-1418158,mRNA
None-gene-31085232,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,,219,-0.5547,-0.5547,0.1356,0,0,0.0957,0.1523,0.0957,0.1523,0.3973,0.4952,0.4952,-0.7703592191998789,-0.9257971002578306,0.9097687050883715,None-gene-31085232-0,None-gene-31085232-0,Bradysia odoriphaga,1564500,57.5,1.15e-20,95.5,Bradysia odoriphaga,1564500,,,Bradysia,35571,1,Bilateria,33213,31085232,31085450,None-gene-39076249,None-gene-30087658,mRNA
None-gene-31092267,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,,405,-0.5075,-0.5075,0.1359,0,0,-0.1942,0.0025,-0.1942,0.0025,0.4406,1.75,1.75,-2.888616239707192,-0.9997521391385121,0.9580951197325244,None-gene-31092267-0,None-gene-31092267-0,Bradysia odoriphaga,1564500,82.2,7.55e-72,224,Sciaridae,7184,Bradysia,35571,Bradysia,35571,1,Bilateria,33213,31092267,31092671,None-gene-46219082,None-gene-35901934,mRNA
None-gene-31112158,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,,331,-0.5263,-0.5263,0.1366,0,0,0.0111,0.866,0.0111,0.866,0.435,1.5893,1.5893,-1.3742663545378866,-0.9449305752139904,0.921581221663873,None-gene-31112158-0,None-gene-31112158-0,Culex quinquefasciatus,7176,85.4,7.13e-17,85.9,Endopterygota,33392,Nematocera,7148,Nematocera,7148,1,Bilateria,33213,31112158,31112488,None-gene-15296385,None-gene-37461722,mRNA
None-gene-31115634,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,,297,-0.5349,-0.5349,0.1368,0,0,0.1242,0.0572,0.1242,0.0572,0.4444,1.8615,1.8615,-0.5379384677276005,-0.9151241862883587,0.9019037040194837,None-gene-31115634-0,None-gene-31115634-0,Bradysia odoriphaga,1564500,65.6,2.39e-27,115,Arthropoda,6656,Bradysia,35571,Bradysia,35571,1,Bilateria,33213,31115634,31115930,None-gene-645714,None-gene-54103268,mRNA
None-gene-31116190,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,,501,-0.4832,-0.4832,0.1368,0,0,0.0454,0.4697,0.0454,0.4697,0.4611,2.3431,2.3431,-1.074903819771152,-0.9346126423055912,0.9150191916587684,None-gene-31116190-0,None-gene-31116190-0,Pseudolycoriella hygida,35572,62.5,5.55e-33,133,Nematocera,7148,Bradysia,35571,Bradysia,35571,1,Bilateria,33213,31116190,31116690,None-gene-10667802,None-gene-17887251,mRNA
None-gene-31116245,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,,144,-0.5737,-0.5737,0.1368,0,0,0.0427,0.575,0.0427,0.575,0.4583,2.2636,2.2636,-1.1856517310824808,-0.9371985443751156,0.9159873132184879,None-gene-31116245-0,None-gene-31116245-0,,,,,,,,,,,,0,Unassigned,,31116245,31116388,None-gene-9660373,None-gene-29043849,mRNA
None-gene-31128623,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,,240,-0.5493,-0.5493,0.1372,0,0,-0.0172,0.8,-0.0172,0.8,0.4083,0.8159,0.8159,-1.6084154950006118,-0.9513721740510932,0.9250700913472027,None-gene-31128623-0,None-gene-31128623-0,Pseudolycoriella hygida,35572,93.6,1.98e-12,72.4,Pseudolycoriella hygida,35572,,,Pseudolycoriella hygida,35572,0,Bilateria,33213,31128623,31128862,None-gene-1446045,None-gene-514443,mRNA
None-gene-31132173,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,,2777,0.0936,0.0936,0.1375,0,0,0.0989,0.1144,0.0989,0.1144,0.4474,1.9476,1.9476,-0.09883702300341059,-0.9070287613770542,0.900984145211983,None-gene-31132173-0,None-gene-31132173-0,Uranotaenia lowii,190385,35.3,4.25e-67,256,Diptera,7147,Bradysia,35571,Bradysia,35571,1,Bilateria,33213,31132173,31134949,None-gene-53150448,None-gene-22279646,mRNA
None-gene-31137865,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,,1082,-0.3359,-0.3359,0.1376,0,0,0.2347,0.0002,0.2347,0.0002,0.4436,1.8377,1.8377,0.48592727009753856,-0.8802822068707009,0.8800525930900858,None-gene-31137865-0,None-gene-31137865-0,Bradysia odoriphaga,1564500,93.1,2.02e-27,121,Bradysia odoriphaga,1564500,,,Bradysia,35571,1,Bilateria,33213,31137865,31138946,None-gene-30842159,None-gene-52140138,mRNA
None-gene-31139291,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,,911,-0.3793,-0.3793,0.1376,0,0,0.2921,0.0,0.2921,0.0,0.4347,1.579,1.579,0.8714045541840926,-0.8662039133278543,0.8705307321834547,None-gene-31139291-0,None-gene-31139291-0,Bradysia odoriphaga,1564500,87.6,1.46e-46,172,Sciaridae,7184,Bradysia,35571,Bradysia,35571,1,Bilateria,33213,31139291,31140201,None-gene-19475762,None-gene-17198735,mRNA
None-gene-31141256,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,,228,-0.5524,-0.5524,0.1377,0,0,-0.1783,0.0071,-0.1783,0.0071,0.4605,2.3271,2.3271,-2.815474073337799,-0.9923050000888871,0.9512862588433455,None-gene-31141256-0,None-gene-31141256-0,Sitodiplosis mosellana,263140,73.6,1.40e-28,118,Cecidomyiini,71814,,,Cecidomyiini,71814,0,Bilateria,33213,31141256,31141483,None-gene-37092745,None-gene-51914701,mRNA
None-gene-31146460,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,,387,-0.5121,-0.5121,0.1379,0,0,-0.0413,0.5245,-0.0413,0.5245,0.4186,1.1133,1.1133,-1.7517455655564547,-0.9552472543998342,0.9272682980211239,None-gene-31146460-0,None-gene-31146460-0,Bradysia odoriphaga,1564500,57.4,2.35e-28,119,Sciaridae,7184,Bradysia,35571,Bradysia,35571,1,Bilateria,33213,31146460,31146846,None-gene-20104735,None-gene-26432455,mRNA
None-gene-31153237,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,,306,-0.5326,-0.5326,0.1381,0,0,0.1066,0.0932,0.1066,0.0932,0.4118,0.9152,0.9152,-0.6670024054797254,-0.9166000280092289,0.9017353118211524,None-gene-31153237-0,None-gene-31153237-0,Bradysia odoriphaga,1564500,64.5,2.96e-35,128,Bradysia odoriphaga,1564500,,,Bradysia,35571,1,Bilateria,33213,31153237,31153542,None-gene-6214818,None-gene-48971030,mRNA
None-gene-31187992,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,,419,-0.504,-0.504,0.1394,0,0,0.0464,0.4599,0.0464,0.4599,0.4105,0.8786,0.8786,-1.088548227203401,-0.9286570740194274,0.9086695908702619,None-gene-31187992-0,None-gene-31187992-0,,,,,,,,,,,,0,Unassigned,,31187992,31188410,None-gene-50326767,None-gene-1932490,mRNA
None-gene-31188461,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,,189,-0.5623,-0.5623,0.1394,0,0,0.0679,0.3074,0.0679,0.3074,0.4286,1.4019,1.4019,-0.9863885782505011,-0.9242609149710114,0.9053402287029381,None-gene-31188461-0,None-gene-31188461-0,Mytilus galloprovincialis,29158,46.0,4.39e-09,59.7,cellular organisms,131567,Endopterygota,33392,Endopterygota,33392,1,Bilateria,33213,31188461,31188649,None-gene-45758762,None-gene-52098066,mRNA
None-gene-31206019,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,,474,-0.49,-0.49,0.1401,0,0,0.1754,0.0098,0.1754,0.0098,0.23,-4.3491,-4.3491,-0.11106084540693696,-0.8930573780038515,0.8849501947610721,None-gene-31206019-0,None-gene-31206019-0,Bradysia amoena,560708,90.5,2.52e-87,265,Sciaridae,7184,Bradysia,35571,Bradysia,35571,1,Bilateria,33213,31206019,31206492,None-gene-18108813,None-gene-23285909,mRNA
None-gene-31234701,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,,782,-0.412,-0.412,0.1411,0,0,0.207,0.0009,0.207,0.0009,0.4149,1.0046,1.0046,0.20297890360641319,-0.8808330582530758,0.8767138936921844,None-gene-31234701-0,None-gene-31234701-0,Bradysia odoriphaga,1564500,89.0,3.80e-52,186,Bradysia odoriphaga,1564500,,,Bradysia,35571,1,Bilateria,33213,31234701,31235482,None-gene-34972401,None-gene-23004408,mRNA
None-gene-31244509,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,,4850,0.6189,0.6189,0.1416,0,0,0.2538,0.0,0.2538,0.0,0.3641,-0.4643,-0.4643,1.5828005980033613,-0.846043461745545,0.8617540889187215,None-gene-31244509-0,None-gene-31244509-0,Bradysia odoriphaga,1564500,96.1,3.03e-20,107,Sciaridae,7184,Bradysia,35571,Bradysia,35571,1,Bilateria,33213,31244509,31249358,None-gene-8405392,None-gene-5405462,mRNA
None-gene-31253356,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,,8350,1.5059,1.5059,0.1421,0,0,0.339,0.0,0.339,0.0,0.4534,2.1212,2.1212,3.105641398611616,-0.8042213656628892,0.8410694431183384,None-gene-31253356-0,None-gene-31253356-0,Bradysia odoriphaga,1564500,29.0,5.24e-65,260,Bradysia odoriphaga,1564500,,,Bradysia,35571,1,Bilateria,33213,31253356,31261705,None-gene-4206153,None-gene-23724327,mRNA
None-gene-31271530,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,,2623,0.0546,0.0546,0.1425,0,0,0.1666,0.0075,0.1666,0.0075,0.3812,0.0314,0.0314,0.367326545831012,-0.87839044461959,0.8775772861423476,None-gene-31271530-0,None-gene-31271530-0,Bradysia odoriphaga,1564500,96.2,2.88e-22,108,Sciaridae,7184,Bradysia,35571,Bradysia,35571,1,Bilateria,33213,31271530,31274152,None-gene-15304833,None-gene-22195141,mRNA
None-gene-31279694,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,,586,-0.4616,-0.4616,0.1428,0,0,0.2433,0.0001,0.2433,0.0001,0.4044,0.703,0.703,0.4240161475407659,-0.8683920526742448,0.8667019870421128,None-gene-31279694-0,None-gene-31279694-0,Pseudolycoriella hygida,35572,94.6,2.11e-13,75.1,Pseudolycoriella hygida,35572,,,Pseudolycoriella hygida,35572,0,Bilateria,33213,31279694,31280279,None-gene-7663394,None-gene-11396814,mRNA
None-gene-31283353,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,,1166,-0.3147,-0.3147,0.1429,0,0,0.1819,0.0035,0.1819,0.0035,0.3825,0.068,0.068,0.11279374166056594,-0.8811152477959331,0.8760771761253396,None-gene-31283353-0,None-gene-31283353-0,,,,,,,,,,,,0,Unassigned,,31283353,31284518,None-gene-30087658,None-gene-13321054,mRNA
None-gene-31284888,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,,4723,0.5868,0.5868,0.1431,0,0,0.2118,0.0006,0.2118,0.0006,0.451,2.0509,2.0509,1.2367794261329632,-0.8541348531319899,0.8654470920039112,None-gene-31284888-0,None-gene-31284888-0,Pseudolycoriella hygida,35572,38.3,6.36e-225,707,Pseudolycoriella hygida,35572,,,Pseudolycoriella hygida,35572,0,Bilateria,33213,31284888,31289610,None-gene-32719352,None-gene-25657086,mRNA
None-gene-31289835,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,,774,-0.414,-0.414,0.1431,0,0,0.0078,0.9016,0.0078,0.9016,0.438,1.6744,1.6744,-1.2876269935392677,-0.9281471185745019,0.9057723053286331,None-gene-31289835-0,None-gene-31289835-0,Pseudolycoriella hygida,35572,71.6,1.97e-95,290,Diptera,7147,Sciaridae,7184,Sciaridae,7184,1,Bilateria,33213,31289835,31290608,None-gene-21197381,None-gene-31580636,mRNA
None-gene-31296817,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,,1554,-0.2163,-0.2163,0.1434,0,0,0.1859,0.0028,0.1859,0.0028,0.4138,0.9733,0.9733,0.24061825818363894,-0.8768576869114144,0.8736353503367212,None-gene-31296817-0,None-gene-31296817-0,Pseudolycoriella hygida,35572,49.2,2.74e-20,103,Pseudolycoriella hygida,35572,,,Pseudolycoriella hygida,35572,0,Bilateria,33213,31296817,31298370,None-gene-22032127,None-gene-39083837,mRNA
None-gene-31299741,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,,447,-0.4969,-0.4969,0.1435,0,0,-0.0073,0.907,-0.0073,0.907,0.4049,0.7171,0.7171,-1.4830541746401944,-0.9328599437996328,0.9078363750645685,None-gene-31299741-0,None-gene-31299741-0,Folsomia candida,158441,32.9,3.92e-17,86.7,Hexapoda,6960,Bradysia,35571,Bradysia,35571,1,Bilateria,33213,31299741,31300187,None-gene-25050477,None-gene-46746605,mRNA
None-gene-31312735,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,,535,-0.4746,-0.4746,0.144,0,0,0.0653,0.3124,0.0653,0.3124,0.4411,1.7653,1.7653,-0.9184800759208995,-0.9122744074856024,0.8941492538689276,None-gene-31312735-0,None-gene-31312735-0,Musca domestica,7370,44.8,8.85e-08,62.8,Diptera,7147,Sciaroidea,41830,Sciaroidea,41830,1,Bilateria,33213,31312735,31313269,None-gene-29638812,None-gene-52133930,mRNA
None-gene-31313664,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,,8075,1.4362,1.4362,0.1443,0,0,0.2854,0.0,0.2854,0.0,0.3807,0.0152,0.0152,2.6353115735491026,-0.8144705111978993,0.8452517614552766,None-gene-31313664-0,None-gene-31313664-0,Drosophila busckii,30019,37.0,5.72e-98,350,Pterygota,7496,Sciaridae,7184,Sciaridae,7184,1,Bilateria,33213,31313664,31321738,None-gene-9333474,None-gene-14218084,mRNA
None-gene-31328671,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,,711,-0.43,-0.43,0.1446,0,0,0.0927,0.1391,0.0927,0.1391,0.4374,1.6579,1.6579,-0.6692417816279583,-0.9027838908272785,0.8877841708368329,None-gene-31328671-0,None-gene-31328671-0,Pseudolycoriella hygida,35572,61.8,7.80e-74,233,Pseudolycoriella hygida,35572,,,Pseudolycoriella hygida,35572,0,Bilateria,33213,31328671,31329381,None-gene-215058,None-gene-39576283,mRNA
None-gene-31329659,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,,957,-0.3676,-0.3676,0.1446,0,0,0.1136,0.0695,0.1136,0.0695,0.4451,1.8817,1.8817,-0.4505590423077306,-0.8960309433312508,0.8838771892480431,None-gene-31329659-0,None-gene-31329659-0,Pseudolycoriella hygida,35572,69.3,1.52e-145,450,Pseudolycoriella hygida,35572,,,Pseudolycoriella hygida,35572,0,Bilateria,33213,31329659,31330615,None-gene-49709035,None-gene-10256653,mRNA
None-gene-31334052,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,,9370,1.7644,1.7644,0.1451,0,0,0.2875,0.0,0.2875,0.0,0.4012,0.6086,0.6086,2.978942785589373,-0.8052238228346146,0.8411145434763315,None-gene-31334052-0,None-gene-31334052-0,Sabethini,53549,88.9,4.16e-208,652,Eumetazoa,6072,Sciaridae,7184,Sciaridae,7184,1,Bilateria,33213,31334052,31343421,None-gene-2063303,None-gene-51890281,mRNA
None-gene-31334255,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,,144,-0.5737,-0.5737,0.1447,0,0,0.1666,0.0216,0.1666,0.0216,0.4653,2.4647,2.4647,-0.2609258718820206,-0.8862499828417052,0.8757770859836622,None-gene-31334255-0,None-gene-31334255-0,,,,,,,,,,,,0,Unassigned,,31334255,31334398,None-gene-75179,None-gene-2710154,mRNA
None-gene-31334517,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,,135,-0.5759,-0.5759,0.1448,0,0,0.0091,0.903,0.0091,0.903,0.4519,2.076,2.076,-1.439277158266985,-0.9271492950461546,0.9023395515563001,None-gene-31334517-0,None-gene-31334517-0,,,,,,,,,,,,0,Unassigned,,31334517,31334651,None-gene-40773590,None-gene-68920,mRNA
None-gene-31334675,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,,531,-0.4756,-0.4756,0.1448,0,0,-0.0022,0.9727,-0.0022,0.9727,0.4765,2.7885,2.7885,-1.4239804021255047,-0.928026880947022,0.9037018775934587,None-gene-31334675-0,None-gene-31334675-0,Ophiostoma piceae UAMH 11346,1262450,65.0,2.04e-58,192,Ophiostoma piceae UAMH 11346,1262450,,,Ophiostoma piceae UAMH 11346,1262450,0,Dikarya,451864,31334675,31335205,None-gene-8271346,None-gene-48874019,mRNA
None-gene-31335522,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,,1994,-0.1048,-0.1048,0.1449,0,0,0.248,0.0001,0.248,0.0001,0.4022,0.6385,0.6385,0.8159068678366203,-0.8548013616609739,0.8588114277603198,None-gene-31335522-0,None-gene-31335522-0,,,,,,,,,,,,0,Unassigned,,31335522,31337515,None-gene-34118324,None-gene-30811333,mRNA
None-gene-31391913,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,,231,-0.5516,-0.5516,0.1469,0,0,0.2096,0.0018,0.2096,0.0018,0.4632,2.4047,2.4047,0.08224356701956288,-0.8693840381450508,0.8630092882183348,None-gene-31391913-0,None-gene-31391913-0,Toxorhynchites rutilus septentrionalis,329112,45.9,9.54e-13,73.2,Endopterygota,33392,Nematocera,7148,Nematocera,7148,1,Bilateria,33213,31391913,31392143,None-gene-14095296,None-gene-19057426,mRNA
None-gene-31401283,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,,717,-0.4284,-0.4284,0.1472,0,0,0.0169,0.7882,0.0169,0.7882,0.4379,1.673,1.673,-1.2342596756902622,-0.9164044855251997,0.8943746617638956,None-gene-31401283-0,None-gene-31401283-0,Manduca sexta,7130,50.7,7.25e-60,212,cellular organisms,131567,Endopterygota,33392,Endopterygota,33392,1,Bilateria,33213,31401283,31401999,None-gene-36368903,None-gene-8429058,mRNA
None-gene-31446720,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,,450,-0.4961,-0.4961,0.1489,0,0,0.125,0.0457,0.125,0.0457,0.4311,1.4754,1.4754,-0.49425352517632826,-0.8855892663180349,0.8722455041624623,None-gene-31446720-0,None-gene-31446720-0,Lucilia cuprina,7375,45.2,2.71e-32,132,Neoptera,33340,Nematocera,7148,Nematocera,7148,1,Bilateria,33213,31446720,31447169,None-gene-209835,None-gene-49445550,mRNA
None-gene-31450939,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,,266,-0.5427,-0.5427,0.149,0,0,-0.0111,0.8637,-0.0111,0.8637,0.4023,0.6399,0.6399,-1.5579450378273134,-0.921843370004397,0.8954212071287455,None-gene-31450939-0,None-gene-31450939-0,Diabrotica virgifera virgifera,50390,56.8,5.39e-04,48.9,Diabrotica,50385,,,Diabrotica,50385,0,Bilateria,33213,31450939,31451204,None-gene-24603959,None-gene-38815984,mRNA
None-gene-31453617,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,,6270,0.9788,0.9788,0.1493,0,0,0.3776,0.0,0.3776,0.0,0.3841,0.1127,0.1127,2.8667075548102336,-0.7881168632440028,0.820023597899607,None-gene-31453617-0,None-gene-31453617-0,Bradysia odoriphaga,1564500,68.2,8.50e-79,283,Bradysia odoriphaga,1564500,,,Bradysia,35571,1,Bilateria,33213,31453617,31459886,None-gene-10401687,None-gene-14966749,mRNA
None-gene-31577269,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,,219,-0.5547,-0.5547,0.1536,0,0,0.007,0.9168,0.007,0.9168,0.4886,3.1396,3.1396,-1.4347366135811774,-0.9065186255452476,0.8812666175456482,None-gene-31577269-0,None-gene-31577269-0,Paramacrobiotus metropolitanus,2943436,56.2,1.59e-15,80.9,Paramacrobiotus metropolitanus,2943436,,,Paramacrobiotus metropolitanus,2943436,0,Bilateria,33213,31577269,31577487,None-gene-50269437,None-gene-53352374,mRNA
None-gene-31580636,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,,4883,0.6273,0.6273,0.1539,0,0,0.1705,0.0062,0.1705,0.0062,0.3621,-0.5237,-0.5237,0.9676976364745199,-0.8386161675474832,0.8460904638534215,None-gene-31580636-0,None-gene-31580636-0,Bradysia odoriphaga,1564500,37.1,3.82e-58,217,Bradysia odoriphaga,1564500,,,Bradysia,35571,1,Bilateria,33213,31580636,31585518,None-gene-31289835,None-gene-47000099,mRNA
None-gene-31588980,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,,643,-0.4472,-0.4472,0.1541,0,0,0.1396,0.0256,0.1396,0.0256,0.437,1.6463,1.6463,-0.33684278057547085,-0.8685089984083456,0.8568939667229214,None-gene-31588980-0,None-gene-31588980-0,Bradysia odoriphaga,1564500,78.9,4.13e-30,124,Bradysia odoriphaga,1564500,,,Bradysia,35571,1,Bilateria,33213,31588980,31589622,None-gene-23328352,None-gene-28327705,mRNA
None-gene-31596688,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,,249,-0.547,-0.547,0.1543,0,0,0.0565,0.3827,0.0565,0.3827,0.4257,1.3188,1.3188,-1.0577592495868706,-0.8918012931225349,0.8711093579779582,None-gene-31596688-0,None-gene-31596688-0,Bradysia odoriphaga,1564500,63.9,2.86e-29,120,Bradysia odoriphaga,1564500,,,Bradysia,35571,1,Bilateria,33213,31596688,31596936,None-gene-15042049,None-gene-36417164,mRNA
None-gene-31596991,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,,426,-0.5022,-0.5022,0.1544,0,0,0.1374,0.0303,0.1374,0.0303,0.4014,0.6153,0.6153,-0.40870659278190036,-0.8695266930742329,0.8568528888698345,None-gene-31596991-0,None-gene-31596991-0,Bradysia odoriphaga,1564500,66.9,5.73e-53,189,Bradysia odoriphaga,1564500,,,Bradysia,35571,1,Bilateria,33213,31596991,31597416,None-gene-28092251,None-gene-15643402,mRNA
None-gene-31604587,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,,3608,0.3042,0.3042,0.1547,0,0,0.2424,0.0001,0.2424,0.0001,0.4146,0.9983,0.9983,1.182000973543841,-0.8246723216241436,0.8337338554385777,None-gene-31604587-0,None-gene-31604587-0,Bradysia odoriphaga,1564500,47.0,4.92e-92,317,Bradysia odoriphaga,1564500,,,Bradysia,35571,1,Bilateria,33213,31604587,31608194,None-gene-34233224,None-gene-21673037,mRNA
None-gene-31772076,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,,849,-0.395,-0.395,0.1608,0,0,0.2704,0.0,0.2704,0.0,0.4016,0.6223,0.6223,0.691458365748977,-0.8175099515242826,0.818124422757382,None-gene-31772076-0,None-gene-31772076-0,Mythimna separata,271217,30.8,1.27e-40,154,cellular organisms,131567,Nematocera,7148,Nematocera,7148,1,Bilateria,33213,31772076,31772924,None-gene-11872335,None-gene-44204952,mRNA
None-gene-31776414,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,,22147,5.0024,5.0024,0.1617,0,0,0.3894,0.0,0.3894,0.0,0.359,-0.6138,-0.6138,6.975160431463969,-0.6722831508139631,0.765396770949032,None-gene-31776414-0,None-gene-31776414-0,Bradysia odoriphaga,1564500,92.7,3.31e-19,110,Diptera,7147,Bradysia,35571,Bradysia,35571,1,Bilateria,33213,31776414,31798560,None-gene-20046410,None-gene-14521413,mRNA
None-gene-31834892,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,,186,-0.563,-0.563,0.163,0,0,0.0493,0.4678,0.0493,0.4678,0.3978,0.5123,0.5123,-1.1280686639615178,-0.873500659444314,0.8513527332998764,None-gene-31834892-0,None-gene-31834892-0,Bradysia odoriphaga,1564500,57.4,2.27e-11,68.2,Opisthokonta,33154,Bradysia,35571,Bradysia,35571,1,Bilateria,33213,31834892,31835077,None-gene-30105366,None-gene-22524664,mRNA
None-gene-31849816,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,,366,-0.5174,-0.5174,0.1636,0,0,0.0146,0.8217,0.0146,0.8217,0.4645,2.4416,2.4416,-1.3422022744022246,-0.8802035182264957,0.8555494196080634,None-gene-31849816-0,None-gene-31849816-0,Solenopsis invicta,13686,52.5,7.71e-35,132,Solenopsis invicta,13686,,,Solenopsis invicta,13686,0,Bilateria,33213,31849816,31850181,None-gene-50036299,None-gene-5710740,mRNA
