#gene_id	taxID	e_value	fasta_id
None-gene-41631	35571	4.43e-19	None-gene-41631-0
None-gene-43857	7184	1.68e-242	None-gene-43857-0
None-gene-44164	1206794	7.97e-22	None-gene-44164-0
None-gene-45904	35571	1.08e-15	None-gene-45904-0
None-gene-46732	35571	5.07e-42	None-gene-46732-0
None-gene-57588	35571	3.47e-46	None-gene-57588-0
None-gene-66104	35571	0.0	None-gene-66104-0
None-gene-66178			None-gene-66178-0
None-gene-26394	33392	2.25e-27	None-gene-26394-0
None-gene-31641	35571	5.71e-125	None-gene-31641-0
None-gene-47275	7160	6.97e-48	None-gene-47275-0
None-gene-64146	35571	0.0	None-gene-64146-0
None-gene-88347	35572	6.74e-17	None-gene-88347-0
None-gene-101364	35571	1.84e-60	None-gene-101364-0
None-gene-103579	35571	1.81e-20	None-gene-103579-0
None-gene-109326			None-gene-109326-0
None-gene-115814	480117	2.89e-05	None-gene-115814-0
None-gene-36863	7148	1.48e-35	None-gene-36863-0
None-gene-51767	35571	1.15e-257	None-gene-51767-0
None-gene-85554	35571	2.18e-63	None-gene-85554-0
None-gene-88483	35571	2.20e-39	None-gene-88483-0
None-gene-90725	35571	8.30e-17	None-gene-90725-0
None-gene-15674	35572	8.70e-15	None-gene-15674-0
None-gene-27822	33392	7.18e-15	None-gene-27822-0
None-gene-37093	41830	1.90e-24	None-gene-37093-0
None-gene-76947	7148	1.45e-36	None-gene-76947-0
None-gene-135173	35571	1.20e-18	None-gene-135173-0
None-gene-142783	35571	1.41e-40	None-gene-142783-0
None-gene-143680	1265417	9.77e-10	None-gene-143680-0
None-gene-146446	6934	3.72e-10	None-gene-146446-0
None-gene-149958			None-gene-149958-0
None-gene-150782	35571	3.29e-70	None-gene-150782-0
None-gene-151328	33317	4.55e-07	None-gene-151328-0
None-gene-154635	35571	4.15e-23	None-gene-154635-0
None-gene-156917	35571	1.13e-63	None-gene-156917-0
None-gene-158812	35571	2.79e-56	None-gene-158812-0
None-gene-159071			None-gene-159071-0
None-gene-173163	33392	2.18e-16	None-gene-173163-0
None-gene-174998	35571	2.82e-98	None-gene-174998-0
None-gene-178176	200917	2.92e-17	None-gene-178176-0
None-gene-188641	35571	4.84e-73	None-gene-188641-0
None-gene-190728	35571	5.40e-36	None-gene-190728-0
None-gene-215349	33392	1.72e-98	None-gene-215349-0
None-gene-226867	35571	2.11e-54	None-gene-226867-0
None-gene-247648	35571	2.13e-39	None-gene-247648-0
None-gene-251681	7148	2.88e-38	None-gene-251681-0
None-gene-263307	35571	3.77e-35	None-gene-263307-0
None-gene-263612	35571	1.01e-50	None-gene-263612-0
None-gene-294828	35571	1.33e-22	None-gene-294828-0
None-gene-304617	33392	7.34e-14	None-gene-304617-0
None-gene-308178	33392	3.35e-66	None-gene-308178-0
None-gene-334423	35571	3.75e-17	None-gene-334423-0
None-gene-346129	35572	7.94e-119	None-gene-346129-0
None-gene-353545	33392	3.90e-07	None-gene-353545-0
None-gene-356036	35571	2.41e-12	None-gene-356036-0
None-gene-8699	35572	6.32e-21	None-gene-8699-0
None-gene-23888	35571	5.22e-85	None-gene-23888-0
None-gene-43719	33392	1.22e-36	None-gene-43719-0
None-gene-45160	33392	1.86e-09	None-gene-45160-0
None-gene-47164	7148	4.16e-53	None-gene-47164-0
None-gene-47211	33340	5.45e-06	None-gene-47211-0
None-gene-49046	35571	2.64e-53	None-gene-49046-0
None-gene-51426	158441	4.01e-15	None-gene-51426-0
None-gene-53735			None-gene-53735-0
None-gene-71896	35571	1.19e-19	None-gene-71896-0
None-gene-3771	35571	1.27e-17	None-gene-3771-0
None-gene-9248	35571	5.92e-137	None-gene-9248-0
None-gene-14086	7148	2.12e-19	None-gene-14086-0
None-gene-17594	35571	1.20e-33	None-gene-17594-0
None-gene-19989	33392	3.31e-51	None-gene-19989-0
None-gene-23902	35571	4.42e-74	None-gene-23902-0
None-gene-37683	35572	1.00e-109	None-gene-37683-0
None-gene-40828	35571	5.34e-13	None-gene-40828-0
None-gene-47021	780	1.62e-56	None-gene-47021-0
None-gene-49676	7148	5.83e-31	None-gene-49676-0
None-gene-50508	35571	1.15e-20	None-gene-50508-0
None-gene-53622	35571	1.47e-188	None-gene-53622-0
None-gene-11153	265458	3.37e-09	None-gene-11153-0
None-gene-24748	41830	3.42e-40	None-gene-24748-0
None-gene-8372	35571	2.15e-63	None-gene-8372-0
None-gene-34535	35572	1.37e-17	None-gene-34535-0
None-gene-49111			None-gene-49111-0
None-gene-58532	35571	2.72e-66	None-gene-58532-0
None-gene-70406			None-gene-70406-0
None-gene-70638	41830	3.02e-99	None-gene-70638-0
None-gene-72236	33392	1.44e-31	None-gene-72236-0
None-gene-10683	35572	5.27e-21	None-gene-10683-0
None-gene-13595	35572	5.36e-94	None-gene-13595-0
None-gene-25174	35571	3.37e-85	None-gene-25174-0
None-gene-44750	33340	2.37e-74	None-gene-44750-0
None-gene-46149	33392	1.29e-30	None-gene-46149-0
None-gene-48171	7148	9.25e-55	None-gene-48171-0
None-gene-48239	33340	5.45e-06	None-gene-48239-0
None-gene-50167	35571	6.97e-44	None-gene-50167-0
None-gene-52424	158441	1.12e-32	None-gene-52424-0
None-gene-54785			None-gene-54785-0
None-gene-76684	35571	4.03e-16	None-gene-76684-0
None-gene-1085	43786	6.31e-13	None-gene-1085-0
None-gene-27053	35572	6.40e-17	None-gene-27053-0
None-gene-36899	71814	1.21e-13	None-gene-36899-0
None-gene-46306			None-gene-46306-0
None-gene-57092	158441	1.70e-23	None-gene-57092-0
None-gene-57523	33392	9.56e-24	None-gene-57523-0
None-gene-46	35572	3.94e-04	None-gene-46-0
None-gene-2356	33392	3.82e-08	None-gene-2356-0
None-gene-6422	37567	1.78e-14	None-gene-6422-0
None-gene-7974	33392	3.42e-23	None-gene-7974-0
None-gene-9471	41830	5.21e-33	None-gene-9471-0
None-gene-15138	33392	8.69e-32	None-gene-15138-0
None-gene-31162	33392	1.36e-65	None-gene-31162-0
None-gene-37325			None-gene-37325-0
None-gene-45675	35571	5.13e-96	None-gene-45675-0
None-gene-57073	35571	5.20e-10	None-gene-57073-0
None-gene-60431	33340	2.22e-18	None-gene-60431-0
None-gene-64990	33392	1.02e-33	None-gene-64990-0
None-gene-69609	35572	1.84e-144	None-gene-69609-0
None-gene-73973	35571	1.84e-64	None-gene-73973-0
None-gene-77354	6960	3.88e-88	None-gene-77354-0
None-gene-81113	35571	1.74e-18	None-gene-81113-0
None-gene-85540	35571	5.69e-118	None-gene-85540-0
None-gene-91635	35571	9.20e-89	None-gene-91635-0
None-gene-93231	7148	7.81e-09	None-gene-93231-0
None-gene-98699	35571	1.65e-140	None-gene-98699-0
None-gene-102010			None-gene-102010-0
None-gene-107039	35571	3.34e-36	None-gene-107039-0
None-gene-107266	35571	3.71e-117	None-gene-107266-0
None-gene-107992	35572	2.89e-27	None-gene-107992-0
None-gene-109749	35572	9.58e-41	None-gene-109749-0
None-gene-118515	35571	4.81e-261	None-gene-118515-0
None-gene-131706			None-gene-131706-0
None-gene-131956	33392	4.53e-15	None-gene-131956-0
None-gene-132287	33392	1.37e-15	None-gene-132287-0
None-gene-133665	35571	1.26e-32	None-gene-133665-0
None-gene-166346	33392	1.39e-38	None-gene-166346-0
None-gene-169208	35571	2.36e-50	None-gene-169208-0
None-gene-186270	7147	4.11e-11	None-gene-186270-0
None-gene-216815	35571	1.28e-50	None-gene-216815-0
None-gene-227406	35571	4.76e-12	None-gene-227406-0
None-gene-227930	35571	4.18e-08	None-gene-227930-0
None-gene-233507	35571	4.74e-16	None-gene-233507-0
None-gene-246414	7148	5.21e-17	None-gene-246414-0
None-gene-258391	7148	4.46e-11	None-gene-258391-0
None-gene-263788	35571	5.93e-13	None-gene-263788-0
None-gene-287422	35571	3.29e-109	None-gene-287422-0
None-gene-302899			None-gene-302899-0
None-gene-304067	35571	1.12e-99	None-gene-304067-0
None-gene-311745	35571	1.47e-102	None-gene-311745-0
None-gene-319384	35571	1.29e-78	None-gene-319384-0
None-gene-326423	35571	7.65e-15	None-gene-326423-0
None-gene-334754	33392	2.33e-33	None-gene-334754-0
None-gene-339878	58824	4.77e-08	None-gene-339878-0
None-gene-344690	33392	8.88e-79	None-gene-344690-0
None-gene-350980	158441	1.61e-40	None-gene-350980-0
None-gene-352365	35571	8.68e-17	None-gene-352365-0
None-gene-354760	33340	1.16e-07	None-gene-354760-0
None-gene-356305	7148	3.02e-53	None-gene-356305-0
None-gene-356971	35571	1.93e-16	None-gene-356971-0
None-gene-357178	41830	1.65e-23	None-gene-357178-0
None-gene-366387	35572	4.85e-07	None-gene-366387-0
None-gene-366937			None-gene-366937-0
None-gene-368519			None-gene-368519-0
None-gene-371507	35571	1.28e-133	None-gene-371507-0
None-gene-376443	7148	1.25e-09	None-gene-376443-0
None-gene-379289	35571	1.09e-12	None-gene-379289-0
None-gene-379638	35571	3.10e-22	None-gene-379638-0
None-gene-393797	35571	2.38e-17	None-gene-393797-0
None-gene-410685	35571	1.30e-16	None-gene-410685-0
None-gene-416441	67767	8.14e-170	None-gene-416441-0
None-gene-418918	1437201	1.04e-10	None-gene-418918-0
None-gene-420048	7148	4.86e-33	None-gene-420048-0
None-gene-422654	35571	4.38e-26	None-gene-422654-0
None-gene-425646	1431903	3.62e-89	None-gene-425646-0
None-gene-430724	7148	1.01e-18	None-gene-430724-0
None-gene-431467	7148	8.96e-10	None-gene-431467-0
None-gene-433678	33392	1.61e-103	None-gene-433678-0
None-gene-436070	3870	4.13e-14	None-gene-436070-0
None-gene-441637	35571	0.0	None-gene-441637-0
None-gene-444912			None-gene-444912-0
None-gene-451229	7184	1.00e-12	None-gene-451229-0
None-gene-466641	35571	4.19e-26	None-gene-466641-0
None-gene-468655	35571	8.87e-04	None-gene-468655-0
None-gene-477818	35572	1.08e-12	None-gene-477818-0
None-gene-480320	33392	2.28e-07	None-gene-480320-0
None-gene-488741	33392	1.11e-61	None-gene-488741-0
None-gene-489433	50385	1.61e-63	None-gene-489433-0
None-gene-540170	35571	2.94e-120	None-gene-540170-0
None-gene-554982	35571	2.99e-26	None-gene-554982-0
None-gene-566184	33392	2.77e-95	None-gene-566184-0
None-gene-567170	7148	2.54e-06	None-gene-567170-0
None-gene-582025	48709	5.30e-34	None-gene-582025-0
None-gene-588496	33392	1.03e-28	None-gene-588496-0
None-gene-595536	35571	1.32e-53	None-gene-595536-0
None-gene-599479	2652724	4.32e-05	None-gene-599479-0
None-gene-599814	518105	2.61e-142	None-gene-599814-0
None-gene-602898	35572	8.83e-11	None-gene-602898-0
None-gene-606065	33392	1.24e-79	None-gene-606065-0
None-gene-608108	7148	5.40e-76	None-gene-608108-0
None-gene-608908	7148	1.52e-09	None-gene-608908-0
None-gene-626218	33392	1.49e-10	None-gene-626218-0
None-gene-631969	33392	3.78e-20	None-gene-631969-0
None-gene-632434			None-gene-632434-0
None-gene-634561	35571	1.34e-46	None-gene-634561-0
None-gene-635035			None-gene-635035-0
None-gene-659125	35571	2.71e-12	None-gene-659125-0
None-gene-670735	33392	9.63e-21	None-gene-670735-0
None-gene-680676	35571	1.97e-236	None-gene-680676-0
None-gene-719360	35571	5.02e-161	None-gene-719360-0
None-gene-726487	33392	8.72e-30	None-gene-726487-0
None-gene-756751	41088	8.86e-45	None-gene-756751-0
None-gene-760419	35571	5.18e-258	None-gene-760419-0
None-gene-766682	41830	9.44e-58	None-gene-766682-0
None-gene-767444	41830	5.01e-18	None-gene-767444-0
None-gene-769255	41088	1.25e-35	None-gene-769255-0
None-gene-772968	7148	5.07e-53	None-gene-772968-0
None-gene-790646	35571	2.91e-27	None-gene-790646-0
None-gene-799485			None-gene-799485-0
None-gene-808870	35571	2.45e-77	None-gene-808870-0
None-gene-809559	35571	1.38e-119	None-gene-809559-0
None-gene-818192	35571	1.17e-05	None-gene-818192-0
None-gene-820232	7184	1.48e-94	None-gene-820232-0
None-gene-820428	61484	4.39e-04	None-gene-820428-0
None-gene-824717	35571	7.05e-19	None-gene-824717-0
None-gene-829501	35571	3.10e-100	None-gene-829501-0
None-gene-834833	35572	6.89e-90	None-gene-834833-0
None-gene-835877	35571	1.04e-86	None-gene-835877-0
None-gene-839516	35571	2.45e-109	None-gene-839516-0
None-gene-849041	35571	1.21e-63	None-gene-849041-0
None-gene-860331			None-gene-860331-0
None-gene-863106	35571	1.47e-17	None-gene-863106-0
None-gene-868407	7148	1.10e-11	None-gene-868407-0
None-gene-868661	33392	3.27e-26	None-gene-868661-0
None-gene-869266	37567	6.06e-27	None-gene-869266-0
None-gene-873352	7148	1.16e-36	None-gene-873352-0
None-gene-875599	35571	5.89e-63	None-gene-875599-0
None-gene-878974	35572	2.56e-26	None-gene-878974-0
None-gene-879351	33392	5.95e-19	None-gene-879351-0
None-gene-880016	41088	3.94e-58	None-gene-880016-0
None-gene-880557	33392	4.30e-08	None-gene-880557-0
None-gene-888376	35571	6.91e-79	None-gene-888376-0
None-gene-890209	35571	1.42e-17	None-gene-890209-0
None-gene-894704	35571	9.49e-17	None-gene-894704-0
None-gene-899149	35571	1.93e-34	None-gene-899149-0
None-gene-920261	33392	8.02e-56	None-gene-920261-0
None-gene-921404	7148	9.38e-12	None-gene-921404-0
None-gene-933309	33392	2.46e-10	None-gene-933309-0
None-gene-934463	33392	1.14e-56	None-gene-934463-0
None-gene-934924	33392	6.17e-13	None-gene-934924-0
None-gene-935140	50385	9.04e-61	None-gene-935140-0
None-gene-937084	2023360	1.73e-33	None-gene-937084-0
None-gene-941222	7148	1.49e-40	None-gene-941222-0
None-gene-942159	7148	2.71e-24	None-gene-942159-0
None-gene-943584	7184	8.12e-12	None-gene-943584-0
None-gene-952916	7147	1.76e-06	None-gene-952916-0
None-gene-974094	2740835	5.07e-07	None-gene-974094-0
None-gene-981429	7148	1.20e-88	None-gene-981429-0
None-gene-998001	7148	7.72e-09	None-gene-998001-0
None-gene-999675	7148	4.04e-21	None-gene-999675-0
None-gene-1057614	2038154	5.33e-45	None-gene-1057614-0
None-gene-1057858	7184	1.17e-08	None-gene-1057858-0
None-gene-1065761	41830	3.28e-132	None-gene-1065761-0
None-gene-1083217	7148	3.19e-04	None-gene-1083217-0
None-gene-1103729	33340	1.89e-12	None-gene-1103729-0
None-gene-1127685	35571	9.58e-18	None-gene-1127685-0
None-gene-1132004	33392	7.51e-114	None-gene-1132004-0
None-gene-1133693	104431	3.01e-25	None-gene-1133693-0
None-gene-1138455	41088	3.19e-53	None-gene-1138455-0
None-gene-1138966	33392	3.46e-14	None-gene-1138966-0
None-gene-1158365	7184	6.13e-26	None-gene-1158365-0
None-gene-1178785	35571	5.05e-49	None-gene-1178785-0
None-gene-1198650	35571	1.69e-43	None-gene-1198650-0
None-gene-1200821	37567	1.14e-47	None-gene-1200821-0
None-gene-1224695	33392	2.65e-19	None-gene-1224695-0
None-gene-1225392	50385	2.73e-79	None-gene-1225392-0
None-gene-1228934	33392	3.67e-19	None-gene-1228934-0
None-gene-1229169	158441	6.64e-11	None-gene-1229169-0
None-gene-1234381	35571	4.64e-220	None-gene-1234381-0
None-gene-1257598	35571	2.47e-201	None-gene-1257598-0
None-gene-1268180	35571	5.57e-17	None-gene-1268180-0
None-gene-1305429	35571	3.51e-69	None-gene-1305429-0
None-gene-1328959	35571	9.51e-15	None-gene-1328959-0
None-gene-1338267	35571	0.0	None-gene-1338267-0
None-gene-1343533	7176	1.36e-14	None-gene-1343533-0
None-gene-1345539	7148	4.21e-37	None-gene-1345539-0
None-gene-1345901	7067	1.72e-124	None-gene-1345901-0
None-gene-1349395	35572	2.09e-07	None-gene-1349395-0
None-gene-1355828	7148	7.16e-250	None-gene-1355828-0
None-gene-1359253	7147	1.06e-13	None-gene-1359253-0
None-gene-1388028	33392	2.41e-80	None-gene-1388028-0
None-gene-1388961	35572	4.08e-10	None-gene-1388961-0
None-gene-1400933	35572	3.90e-06	None-gene-1400933-0
None-gene-1407773	37567	9.10e-76	None-gene-1407773-0
None-gene-1411385	35571	2.14e-26	None-gene-1411385-0
None-gene-1411631	35571	1.48e-283	None-gene-1411631-0
None-gene-1417299	35571	1.37e-229	None-gene-1417299-0
None-gene-1421778	33317	4.51e-15	None-gene-1421778-0
None-gene-1441788	33392	6.17e-96	None-gene-1441788-0
None-gene-1451671	7147	2.13e-05	None-gene-1451671-0
None-gene-1472319	33340	3.27e-10	None-gene-1472319-0
None-gene-1475014	33340	1.35e-11	None-gene-1475014-0
None-gene-1476505	33392	6.68e-40	None-gene-1476505-0
None-gene-1490204	7148	6.97e-10	None-gene-1490204-0
None-gene-1495648	41830	1.86e-10	None-gene-1495648-0
None-gene-1496691	43793	5.03e-17	None-gene-1496691-0
None-gene-1500943	7148	1.35e-14	None-gene-1500943-0
None-gene-1518155	35571	2.08e-42	None-gene-1518155-0
None-gene-1528881	35571	9.42e-24	None-gene-1528881-0
None-gene-1539655	33392	4.89e-60	None-gene-1539655-0
None-gene-1541894	37567	1.90e-20	None-gene-1541894-0
None-gene-1545018	35571	3.28e-26	None-gene-1545018-0
None-gene-1578117	33392	1.31e-06	None-gene-1578117-0
None-gene-1598586	33392	1.30e-46	None-gene-1598586-0
None-gene-1601342	33392	2.00e-53	None-gene-1601342-0
None-gene-1601665			None-gene-1601665-0
None-gene-1669921	35572	8.45e-111	None-gene-1669921-0
None-gene-1675019	33340	8.57e-09	None-gene-1675019-0
None-gene-1680845	35571	3.21e-08	None-gene-1680845-0
None-gene-1685543	35571	7.22e-104	None-gene-1685543-0
None-gene-1689936	197562	4.38e-68	None-gene-1689936-0
None-gene-1691135	35572	4.40e-179	None-gene-1691135-0
None-gene-1701536	35571	1.11e-135	None-gene-1701536-0
None-gene-1704786	41088	9.35e-85	None-gene-1704786-0
None-gene-1712614	7184	6.66e-11	None-gene-1712614-0
None-gene-1713202			None-gene-1713202-0
None-gene-1721837	35572	4.43e-185	None-gene-1721837-0
None-gene-1769413	33392	1.21e-30	None-gene-1769413-0
None-gene-1795787	7147	2.41e-09	None-gene-1795787-0
None-gene-1800613	33392	1.64e-21	None-gene-1800613-0
None-gene-1800771	7148	2.75e-42	None-gene-1800771-0
None-gene-1802701	33392	3.86e-12	None-gene-1802701-0
None-gene-1802893	33392	3.80e-19	None-gene-1802893-0
None-gene-1808389			None-gene-1808389-0
None-gene-1816715	35571	9.56e-194	None-gene-1816715-0
None-gene-1818657			None-gene-1818657-0
None-gene-1827590	35571	3.38e-11	None-gene-1827590-0
None-gene-1833490	35571	2.40e-56	None-gene-1833490-0
None-gene-1865099	33392	5.05e-60	None-gene-1865099-0
None-gene-1866857	33392	7.25e-13	None-gene-1866857-0
None-gene-1888581			None-gene-1888581-0
None-gene-1899013	7148	1.91e-11	None-gene-1899013-0
None-gene-1910104	33392	1.50e-17	None-gene-1910104-0
None-gene-1910394	35571	8.73e-65	None-gene-1910394-0
None-gene-1912346	33392	2.19e-53	None-gene-1912346-0
None-gene-1913181	35572	1.46e-10	None-gene-1913181-0
None-gene-1914270	33392	7.20e-19	None-gene-1914270-0
None-gene-1916535	35571	2.25e-105	None-gene-1916535-0
None-gene-1918224			None-gene-1918224-0
None-gene-1923535	33392	8.23e-38	None-gene-1923535-0
None-gene-1927089	33392	1.16e-39	None-gene-1927089-0
None-gene-1931131	35571	0.0	None-gene-1931131-0
None-gene-1932567			None-gene-1932567-0
None-gene-1941634	35571	5.44e-157	None-gene-1941634-0
None-gene-1944638			None-gene-1944638-0
None-gene-1952305	33392	9.64e-59	None-gene-1952305-0
None-gene-1953286	37567	3.26e-34	None-gene-1953286-0
None-gene-1958132	7148	1.28e-16	None-gene-1958132-0
None-gene-1965409	35571	6.55e-77	None-gene-1965409-0
None-gene-1972715	151549	1.91e-05	None-gene-1972715-0
None-gene-1978848	35572	8.29e-90	None-gene-1978848-0
None-gene-1979467			None-gene-1979467-0
None-gene-1995350	33392	1.88e-65	None-gene-1995350-0
None-gene-2003077	7184	3.76e-17	None-gene-2003077-0
None-gene-2003865	35571	8.79e-27	None-gene-2003865-0
None-gene-2019868	33392	1.25e-27	None-gene-2019868-0
None-gene-2020203	50385	2.09e-47	None-gene-2020203-0
None-gene-2021945	35571	9.08e-24	None-gene-2021945-0
None-gene-2024605	35571	3.93e-17	None-gene-2024605-0
None-gene-2042468	35572	2.74e-51	None-gene-2042468-0
None-gene-2051057	33392	1.89e-12	None-gene-2051057-0
None-gene-2064978	33392	7.92e-90	None-gene-2064978-0
None-gene-2075886			None-gene-2075886-0
None-gene-2076969	7067	1.22e-78	None-gene-2076969-0
None-gene-2081568	35572	1.50e-27	None-gene-2081568-0
None-gene-2082668	7148	6.79e-97	None-gene-2082668-0
None-gene-2099750	35571	7.92e-06	None-gene-2099750-0
None-gene-2099900	2	2.35e-10	None-gene-2099900-0
None-gene-2128738	33392	8.36e-27	None-gene-2128738-0
None-gene-2138237	104431	1.30e-28	None-gene-2138237-0
None-gene-2161016	7148	1.51e-23	None-gene-2161016-0
None-gene-2166546	35572	2.77e-53	None-gene-2166546-0
None-gene-2168875	7184	7.80e-11	None-gene-2168875-0
None-gene-2169002	6656	8.28e-04	None-gene-2169002-0
None-gene-2170897	35572	4.94e-24	None-gene-2170897-0
None-gene-2203663	41088	4.52e-91	None-gene-2203663-0
None-gene-2216219	7147	5.45e-12	None-gene-2216219-0
None-gene-2244148	35571	7.62e-26	None-gene-2244148-0
None-gene-2257932	35571	1.56e-142	None-gene-2257932-0
None-gene-2265689	35571	1.87e-220	None-gene-2265689-0
None-gene-2268696			None-gene-2268696-0
None-gene-2270903	33392	4.98e-56	None-gene-2270903-0
None-gene-2271645	33392	1.76e-06	None-gene-2271645-0
None-gene-2286034	35571	1.09e-110	None-gene-2286034-0
None-gene-2288783	35571	5.61e-69	None-gene-2288783-0
None-gene-2291434	35571	6.82e-80	None-gene-2291434-0
None-gene-2292964			None-gene-2292964-0
None-gene-2293521	7184	1.17e-52	None-gene-2293521-0
None-gene-2293561			None-gene-2293561-0
None-gene-2296377	35571	1.24e-10	None-gene-2296377-0
None-gene-2298741	33392	5.33e-36	None-gene-2298741-0
None-gene-2299689	33392	1.62e-55	None-gene-2299689-0
None-gene-2300788	37567	2.30e-11	None-gene-2300788-0
None-gene-2302187			None-gene-2302187-0
None-gene-2303772	35571	1.62e-60	None-gene-2303772-0
None-gene-2316755	33340	7.77e-33	None-gene-2316755-0
None-gene-2318335	41830	2.00e-91	None-gene-2318335-0
None-gene-2343629			None-gene-2343629-0
None-gene-2359821	35571	1.72e-09	None-gene-2359821-0
None-gene-2364465	33392	9.20e-62	None-gene-2364465-0
None-gene-2367503	35572	2.02e-16	None-gene-2367503-0
None-gene-2368466	171578	1.46e-30	None-gene-2368466-0
None-gene-2369902	7148	4.62e-35	None-gene-2369902-0
None-gene-2370519	133901	1.71e-17	None-gene-2370519-0
None-gene-2372596			None-gene-2372596-0
None-gene-2377501	35571	2.86e-23	None-gene-2377501-0
None-gene-2380943	35571	2.14e-300	None-gene-2380943-0
None-gene-2397086	35571	0.0	None-gene-2397086-0
None-gene-2415048	33340	8.16e-10	None-gene-2415048-0
None-gene-2421351	348720	1.10e-18	None-gene-2421351-0
None-gene-2422944	35571	7.31e-23	None-gene-2422944-0
None-gene-2430536	35571	2.17e-51	None-gene-2430536-0
None-gene-2442560			None-gene-2442560-0
None-gene-2453627	35571	5.47e-181	None-gene-2453627-0
None-gene-2485387	33392	5.46e-31	None-gene-2485387-0
None-gene-2488132	33213	4.22e-08	None-gene-2488132-0
None-gene-2488849	35571	5.50e-22	None-gene-2488849-0
None-gene-2495809	35572	6.42e-70	None-gene-2495809-0
None-gene-2505633	35572	1.62e-114	None-gene-2505633-0
None-gene-2507499	35572	6.64e-36	None-gene-2507499-0
None-gene-2514894	1489388	1.11e-15	None-gene-2514894-0
None-gene-2514895	7184	1.61e-36	None-gene-2514895-0
None-gene-2515446	7184	2.88e-34	None-gene-2515446-0
None-gene-2517754	35572	3.53e-84	None-gene-2517754-0
None-gene-2529117	41088	4.67e-53	None-gene-2529117-0
None-gene-2532740	7184	7.79e-21	None-gene-2532740-0
None-gene-2534311	35572	6.54e-09	None-gene-2534311-0
None-gene-2536817	35572	2.81e-23	None-gene-2536817-0
None-gene-2546356	37567	3.14e-37	None-gene-2546356-0
None-gene-2547451	33392	1.20e-45	None-gene-2547451-0
None-gene-2551984	7148	1.67e-118	None-gene-2551984-0
None-gene-2556052	35572	6.58e-10	None-gene-2556052-0
None-gene-2567450	41830	5.44e-06	None-gene-2567450-0
None-gene-2577287	35571	1.34e-121	None-gene-2577287-0
None-gene-2584592	35571	1.65e-70	None-gene-2584592-0
None-gene-2591709			None-gene-2591709-0
None-gene-2597662	7148	1.16e-22	None-gene-2597662-0
None-gene-2597709	83319	4.91e-05	None-gene-2597709-0
None-gene-2604803	41830	1.05e-27	None-gene-2604803-0
None-gene-2634372	35571	2.89e-39	None-gene-2634372-0
None-gene-2636265	7147	3.80e-24	None-gene-2636265-0
None-gene-2643126	7148	1.55e-12	None-gene-2643126-0
None-gene-2667043	7148	7.12e-40	None-gene-2667043-0
None-gene-2668177	85823	4.63e-06	None-gene-2668177-0
None-gene-2695633	7148	3.79e-142	None-gene-2695633-0
None-gene-2734976	35571	7.87e-06	None-gene-2734976-0
None-gene-2735888	35571	2.69e-72	None-gene-2735888-0
None-gene-2738925	35571	3.27e-09	None-gene-2738925-0
None-gene-2742889	35572	9.05e-14	None-gene-2742889-0
None-gene-2750701	37567	2.58e-14	None-gene-2750701-0
None-gene-2759677	7148	4.64e-60	None-gene-2759677-0
None-gene-2771615	43793	1.20e-28	None-gene-2771615-0
None-gene-2772008	41830	3.78e-21	None-gene-2772008-0
None-gene-2772339	43793	2.57e-18	None-gene-2772339-0
None-gene-2779773	41088	7.34e-32	None-gene-2779773-0
None-gene-2780089	33392	4.90e-25	None-gene-2780089-0
None-gene-2780298	37567	4.00e-10	None-gene-2780298-0
None-gene-2784465	35572	0.0	None-gene-2784465-0
None-gene-2802478	37567	2.77e-10	None-gene-2802478-0
None-gene-2810077	35571	3.64e-33	None-gene-2810077-0
None-gene-2843529	41830	7.29e-07	None-gene-2843529-0
None-gene-2851952	35572	8.14e-69	None-gene-2851952-0
None-gene-2864526	35572	1.56e-19	None-gene-2864526-0
None-gene-2865858	35571	6.89e-126	None-gene-2865858-0
None-gene-2871574	44578	1.12e-26	None-gene-2871574-0
None-gene-2872179	7184	6.00e-11	None-gene-2872179-0
None-gene-2872662	33392	9.44e-13	None-gene-2872662-0
None-gene-2877235			None-gene-2877235-0
None-gene-2880083	35571	7.38e-96	None-gene-2880083-0
None-gene-2883284	41830	2.02e-100	None-gene-2883284-0
None-gene-2888428	33392	1.18e-126	None-gene-2888428-0
None-gene-2902150	7148	2.22e-52	None-gene-2902150-0
None-gene-2902172	33317	1.23e-29	None-gene-2902172-0
None-gene-2916613	7184	1.02e-32	None-gene-2916613-0
None-gene-2916671	6656	4.12e-08	None-gene-2916671-0
None-gene-2931481	7148	1.78e-19	None-gene-2931481-0
None-gene-2931789	7147	1.51e-25	None-gene-2931789-0
None-gene-2934268	35571	1.67e-22	None-gene-2934268-0
None-gene-2936341	35571	2.02e-120	None-gene-2936341-0
None-gene-2940864	35572	2.26e-68	None-gene-2940864-0
None-gene-2942367	7147	7.53e-82	None-gene-2942367-0
None-gene-2943552			None-gene-2943552-0
None-gene-2944336	41830	1.68e-42	None-gene-2944336-0
None-gene-2954517	35571	2.26e-177	None-gene-2954517-0
None-gene-2954945	35571	1.62e-180	None-gene-2954945-0
None-gene-2960814	35571	3.23e-227	None-gene-2960814-0
None-gene-2972358	35571	5.59e-23	None-gene-2972358-0
None-gene-2974058	35571	5.42e-28	None-gene-2974058-0
None-gene-2974970			None-gene-2974970-0
None-gene-2977339	35571	9.89e-22	None-gene-2977339-0
