qseqid	sseqid	pident	length	mismatch	gapopen	qstart	qend	sstart	send	evalue	bitscore	taxid	taxname
None-gene-20781042-0	KAG5709693.1	52.5	61	29	0	1	61	295	355	5.94e-14	75.5	370345	Batillaria attramentaria
None-gene-20781042-0	KAG5706956.1	52.5	61	29	0	1	61	194	254	2.73e-14	75.5	370345	Batillaria attramentaria
None-gene-20781042-0	KAG5714924.1	52.5	61	29	0	1	61	784	844	7.56e-14	75.5	370345	Batillaria attramentaria
None-gene-20781042-0	KAG5704579.1	52.5	61	29	0	1	61	784	844	7.56e-14	75.5	370345	Batillaria attramentaria
None-gene-20781042-0	KAG5692939.1	52.5	61	29	0	1	61	784	844	7.56e-14	75.5	370345	Batillaria attramentaria
None-gene-20781042-0	KAG5704405.1	52.5	61	29	0	1	61	642	702	7.54e-14	75.5	370345	Batillaria attramentaria
None-gene-20781042-0	KAG5691082.1	52.5	61	29	0	1	61	784	844	7.56e-14	75.5	370345	Batillaria attramentaria
None-gene-20781042-0	KAG5685736.1	52.5	61	29	0	1	61	784	844	7.56e-14	75.5	370345	Batillaria attramentaria
None-gene-20781042-0	KAG5693135.1	52.5	61	29	0	1	61	784	844	7.56e-14	75.5	370345	Batillaria attramentaria
None-gene-20781042-0	KAG5708198.1	52.5	61	29	0	1	61	784	844	7.56e-14	75.5	370345	Batillaria attramentaria
None-gene-20781042-0	KAG5697006.1	52.5	61	29	0	1	61	348	408	6.92e-14	75.5	370345	Batillaria attramentaria
None-gene-20781042-0	KAG5706580.1	52.5	61	29	0	1	61	784	844	7.56e-14	75.5	370345	Batillaria attramentaria
None-gene-20781042-0	KAG5703305.1	52.5	61	29	0	1	61	448	508	7.47e-14	75.5	370345	Batillaria attramentaria
None-gene-20781042-0	KAG5696408.1	52.5	61	29	0	1	61	784	844	7.56e-14	75.5	370345	Batillaria attramentaria
None-gene-20781042-0	KAG5711783.1	52.5	61	29	0	1	61	757	817	7.56e-14	75.5	370345	Batillaria attramentaria
None-gene-20781042-0	KAG5708580.1	52.5	61	29	0	1	61	784	844	7.56e-14	75.5	370345	Batillaria attramentaria
None-gene-20781042-0	KAG5687304.1	52.5	61	29	0	1	61	784	844	7.56e-14	75.5	370345	Batillaria attramentaria
None-gene-20781042-0	KAG5692865.1	52.5	61	29	0	1	61	784	844	7.56e-14	75.5	370345	Batillaria attramentaria
None-gene-20781042-0	KAG5694442.1	52.5	61	29	0	1	61	784	844	7.56e-14	75.5	370345	Batillaria attramentaria
None-gene-20781042-0	KAG5690613.1	52.5	61	29	0	1	61	784	844	7.56e-14	75.5	370345	Batillaria attramentaria
None-gene-20781042-0	KAG5702465.1	52.5	61	29	0	1	61	784	844	7.56e-14	75.5	370345	Batillaria attramentaria
None-gene-20781042-0	KAG5714648.1	52.5	61	29	0	1	61	786	846	7.56e-14	75.5	370345	Batillaria attramentaria
None-gene-20781042-0	KAG5712766.1	52.5	61	29	0	1	61	784	844	7.56e-14	75.5	370345	Batillaria attramentaria
None-gene-20781042-0	KAG5714876.1	52.5	61	29	0	1	61	784	844	7.56e-14	75.5	370345	Batillaria attramentaria
None-gene-20781042-0	KAG5689611.1	52.5	61	29	0	1	61	784	844	7.56e-14	75.5	370345	Batillaria attramentaria
None-gene-20781042-0	KAG5694218.1	52.5	61	29	0	1	61	784	844	7.56e-14	75.5	370345	Batillaria attramentaria
None-gene-20781042-0	KAG5710724.1	52.5	61	29	0	1	61	784	844	7.56e-14	75.5	370345	Batillaria attramentaria
None-gene-20781042-0	KAG5704887.1	52.5	61	29	0	1	61	784	844	7.56e-14	75.5	370345	Batillaria attramentaria
None-gene-20781042-0	KAG5700855.1	52.5	61	29	0	1	61	784	844	7.56e-14	75.5	370345	Batillaria attramentaria
None-gene-20781042-0	KAG5697893.1	52.5	61	29	0	1	61	784	844	7.56e-14	75.5	370345	Batillaria attramentaria
None-gene-20781042-0	KAG5688594.1	52.5	61	29	0	1	61	784	844	7.56e-14	75.5	370345	Batillaria attramentaria
None-gene-20781042-0	KAG5707117.1	52.5	61	29	0	1	61	303	363	6.13e-14	75.5	370345	Batillaria attramentaria
None-gene-20781042-0	KAG5706038.1	52.5	61	29	0	1	61	784	844	7.56e-14	75.5	370345	Batillaria attramentaria
None-gene-20781042-0	KAG5700483.1	52.5	61	29	0	1	61	784	844	7.56e-14	75.5	370345	Batillaria attramentaria
None-gene-20781042-0	GFG38186.1	55.7	61	27	0	1	61	143	203	1.32e-14	75.5	36987	Coptotermes formosanus
None-gene-20781042-0	KAG5712449.1	52.5	61	29	0	1	61	784	844	7.56e-14	75.5	370345	Batillaria attramentaria
None-gene-20781042-0	KAG5697742.1	52.5	61	29	0	1	61	784	844	7.56e-14	75.5	370345	Batillaria attramentaria
None-gene-20781042-0	KAG5691127.1	52.5	61	29	0	1	61	784	844	7.56e-14	75.5	370345	Batillaria attramentaria
None-gene-20781042-0	KAG5707602.1	52.5	61	29	0	1	61	145	205	1.37e-14	75.5	370345	Batillaria attramentaria
None-gene-20781042-0	KAG5711478.1	52.5	61	29	0	1	61	784	844	7.56e-14	75.5	370345	Batillaria attramentaria
None-gene-20781042-0	KAG5713671.1	52.5	61	29	0	1	61	213	273	3.36e-14	75.5	370345	Batillaria attramentaria
None-gene-20781042-0	KAG5696621.1	52.5	61	29	0	1	61	784	844	7.56e-14	75.5	370345	Batillaria attramentaria
None-gene-20781042-0	KAG5694239.1	52.5	61	29	0	1	61	873	933	7.57e-14	75.5	370345	Batillaria attramentaria
None-gene-20781042-0	KAG5693194.1	52.5	61	29	0	1	61	784	844	7.56e-14	75.5	370345	Batillaria attramentaria
None-gene-20781042-0	KAG5704849.1	52.5	61	29	0	1	61	390	450	7.29e-14	75.5	370345	Batillaria attramentaria
None-gene-20781042-0	KAG5699642.1	52.5	61	29	0	1	61	185	245	2.44e-14	75.5	370345	Batillaria attramentaria
None-gene-20781042-0	KAG5687528.1	52.5	61	29	0	1	61	784	844	7.56e-14	75.5	370345	Batillaria attramentaria
None-gene-20781042-0	KAG5705083.1	52.5	61	29	0	1	61	825	885	7.56e-14	75.5	370345	Batillaria attramentaria
None-gene-20781042-0	KAG5708060.1	52.5	61	29	0	1	61	303	363	6.13e-14	75.5	370345	Batillaria attramentaria
None-gene-20781042-0	KAG5685712.1	52.5	61	29	0	1	61	213	273	3.36e-14	75.5	370345	Batillaria attramentaria
None-gene-20781042-0	KAG5702740.1	52.5	61	29	0	1	61	734	794	7.55e-14	75.5	370345	Batillaria attramentaria
None-gene-20781042-0	KAG5711327.1	52.5	61	29	0	1	61	692	752	7.55e-14	75.5	370345	Batillaria attramentaria
None-gene-20781042-0	KAG5700387.1	52.5	61	29	0	1	61	784	844	7.56e-14	75.5	370345	Batillaria attramentaria
None-gene-20781042-0	KAG5707104.1	52.5	61	29	0	1	61	873	933	7.57e-14	75.5	370345	Batillaria attramentaria
None-gene-20781042-0	KAG5709882.1	52.5	61	29	0	1	61	1238	1298	7.59e-14	75.5	370345	Batillaria attramentaria
None-gene-20781042-0	KAG5692809.1	52.5	61	29	0	1	61	784	844	7.56e-14	75.5	370345	Batillaria attramentaria
None-gene-20781042-0	KAG5705372.1	52.5	61	29	0	1	61	266	326	5.13e-14	75.5	370345	Batillaria attramentaria
None-gene-20781042-0	KAG5692900.1	52.5	61	29	0	1	61	535	595	7.52e-14	75.5	370345	Batillaria attramentaria
None-gene-20781042-0	KAG5695907.1	52.5	61	29	0	1	61	784	844	7.56e-14	75.5	370345	Batillaria attramentaria
None-gene-20781042-0	KAG5697516.1	52.5	61	29	0	1	61	755	815	7.56e-14	75.5	370345	Batillaria attramentaria
None-gene-20781042-0	KAG5690458.1	52.5	61	29	0	1	61	784	844	7.56e-14	75.5	370345	Batillaria attramentaria
None-gene-20781042-0	KAG5704023.1	52.5	61	29	0	1	61	780	840	7.56e-14	75.5	370345	Batillaria attramentaria
None-gene-20781042-0	KAG5704202.1	52.5	61	29	0	1	61	784	844	7.56e-14	75.5	370345	Batillaria attramentaria
None-gene-20781042-0	KAG5705400.1	52.5	61	29	0	1	61	500	560	7.51e-14	75.5	370345	Batillaria attramentaria
None-gene-20781042-0	KAG5708909.1	52.5	61	29	0	1	61	784	844	7.56e-14	75.5	370345	Batillaria attramentaria
None-gene-20781042-0	KAG5693950.1	52.5	61	29	0	1	61	207	267	3.16e-14	75.5	370345	Batillaria attramentaria
None-gene-20781042-0	KAG5691565.1	52.5	61	29	0	1	61	683	743	7.55e-14	75.5	370345	Batillaria attramentaria
None-gene-20781042-0	KAG5713052.1	52.5	61	29	0	1	61	660	720	7.54e-14	75.5	370345	Batillaria attramentaria
None-gene-20781042-0	KAG5699910.1	52.5	61	29	0	1	61	784	844	7.56e-14	75.5	370345	Batillaria attramentaria
None-gene-20781042-0	KAG5712093.1	52.5	61	29	0	1	61	784	844	7.56e-14	75.5	370345	Batillaria attramentaria
None-gene-20781042-0	KAG5706744.1	52.5	61	29	0	1	61	199	259	2.89e-14	75.5	370345	Batillaria attramentaria
None-gene-20781042-0	KAG5704151.1	52.5	61	29	0	1	61	784	844	7.56e-14	75.5	370345	Batillaria attramentaria
None-gene-20781042-0	KAG5694410.1	52.5	61	29	0	1	61	784	844	7.56e-14	75.5	370345	Batillaria attramentaria
None-gene-20781042-0	KAG5695045.1	52.5	61	29	0	1	61	784	844	7.56e-14	75.5	370345	Batillaria attramentaria
None-gene-20781042-0	XP_019626733.1	55.0	60	27	0	1	60	226	285	5.15e-14	75.1	7741	Branchiostoma belcheri
None-gene-20781042-0	KAI8491905.1	56.7	60	26	0	1	60	184	243	3.37e-14	75.1	7741	Branchiostoma belcheri
None-gene-20781042-0	KAI8514967.1	55.0	60	27	0	1	60	880	939	1.03e-13	75.1	7741	Branchiostoma belcheri
None-gene-20781042-0	XP_037295309.1	57.4	61	26	0	1	61	143	203	1.71e-14	75.1	7130	Manduca sexta
None-gene-20781042-0	KAG5700171.1	52.5	61	29	0	1	61	765	825	1.03e-13	75.1	370345	Batillaria attramentaria
None-gene-20781042-0	KAG5704182.1	52.5	61	29	0	1	61	737	797	1.03e-13	75.1	370345	Batillaria attramentaria
None-gene-20781042-0	KAJ4439829.1	57.4	61	26	0	1	61	191	251	6.80e-14	75.1	6978	Periplaneta americana
None-gene-20781042-0	XP_039300962.1	59.0	61	25	0	1	61	47	107	2.51e-15	75.1	108931	Nilaparvata lugens
None-gene-20781042-0	XP_037300014.1	57.4	61	26	0	1	61	150	210	1.92e-14	75.1	7130	Manduca sexta
None-gene-20781042-0	KAI8491661.1	55.0	60	27	0	1	60	241	300	8.81e-14	75.1	7741	Branchiostoma belcheri
None-gene-20781042-0	KAG5704289.1	54.1	61	28	0	1	61	266	326	7.09e-14	75.1	370345	Batillaria attramentaria
None-gene-15379696-0	KAG4080222.1	91.3	473	41	0	1	473	1	473	0.0	893	1564500	Bradysia odoriphaga
None-gene-21750985-0	KAG4068799.1	44.5	528	174	12	572	1093	310	724	3.66e-102	350	1564500	Bradysia odoriphaga
None-gene-18291512-0	KAG4079135.1	92.4	238	18	0	1	238	3	240	3.10e-158	448	1564500	Bradysia odoriphaga
None-gene-7396762-0	KAG4067829.1	62.2	283	66	6	9	289	1	244	8.66e-92	318	1564500	Bradysia odoriphaga
None-gene-34939428-0	KAJ6637341.1	54.4	204	47	2	1	204	1	158	7.43e-60	204	35572	Pseudolycoriella hygida
None-gene-34939428-0	KAG4075779.1	55.6	205	43	3	1	204	1	158	3.93e-59	202	1564500	Bradysia odoriphaga
None-gene-51903716-0	KAJ6646371.1	36.0	333	186	8	1	315	186	509	1.20e-59	211	35572	Pseudolycoriella hygida
None-gene-51903716-0	XP_055842777.1	35.1	350	215	8	1	345	4	346	3.75e-53	194	286459	Episyrphus balteatus
None-gene-32693977-0	KAG4076053.1	72.2	223	0	2	1	223	1	161	1.84e-76	284	1564500	Bradysia odoriphaga
None-gene-32693977-0	KAG4078434.1	71.7	223	1	2	1	223	1	161	7.58e-76	282	1564500	Bradysia odoriphaga
None-gene-32693977-0	KAJ6638954.1	66.8	223	12	2	1	223	9	169	2.92e-70	266	35572	Pseudolycoriella hygida
None-gene-21805855-0	KAG4068726.1	66.6	575	53	5	207	781	86	521	1.01e-252	721	1564500	Bradysia odoriphaga
None-gene-29770449-0	KAG6459808.1	44.8	299	154	2	1	288	502	800	5.51e-74	255	7130	Manduca sexta
None-gene-29770449-0	KAG7309384.1	44.8	299	154	3	1	288	498	796	6.63e-74	254	51655	Plutella xylostella
None-gene-29770449-0	XP_013192038.1	43.8	297	156	2	3	288	506	802	1.36e-70	246	680683	Amyelois transitella
None-gene-29770449-0	CAH2084365.1	44.7	302	146	3	3	288	414	710	6.58e-70	243	104508	Euphydryas editha
None-gene-29770449-0	KAG7310951.1	41.8	304	156	3	1	288	496	794	2.26e-69	242	51655	Plutella xylostella
None-gene-29770449-0	KAG7300159.1	42.1	304	155	2	1	288	496	794	1.13e-68	240	51655	Plutella xylostella
None-gene-29770449-0	CAF4889082.1	41.1	299	165	2	1	288	104	402	2.32e-70	238	345717	Pieris macdunnoughi
None-gene-37860931-0	VZI29827.1	46.8	601	298	8	1	597	469	1051	1.86e-170	526	99802	Spirometra erinaceieuropaei
None-gene-37860931-0	PIK40396.1	47.0	604	298	10	1	597	183	771	4.14e-173	524	307972	Apostichopus japonicus
None-gene-37860931-0	VZI16988.1	46.6	601	299	8	1	597	168	750	1.37e-172	521	99802	Spirometra erinaceieuropaei
None-gene-37860931-0	VZI06564.1	46.4	601	300	8	1	597	442	1024	4.67e-169	521	99802	Spirometra erinaceieuropaei
None-gene-37860931-0	VZI42254.1	46.8	601	298	8	1	597	469	1051	6.27e-169	521	99802	Spirometra erinaceieuropaei
None-gene-37860931-0	GFW08423.1	46.2	602	309	9	1	595	69	662	2.82e-173	520	2585209	Trichonephila clavipes
None-gene-37860931-0	GFS74427.1	46.0	602	310	9	1	595	364	957	2.42e-169	520	2585209	Trichonephila clavipes
None-gene-37860931-0	VZI24548.1	46.3	601	301	8	1	597	322	904	1.42e-168	519	99802	Spirometra erinaceieuropaei
None-gene-37860931-0	GFU95625.1	46.0	602	310	9	1	595	275	868	2.92e-171	519	2585209	Trichonephila clavipes
None-gene-37860931-0	VZI26142.1	46.4	601	300	8	1	597	469	1051	4.87e-168	519	99802	Spirometra erinaceieuropaei
None-gene-37860931-0	VZI00500.1	46.4	601	300	8	1	597	590	1172	1.19e-166	518	99802	Spirometra erinaceieuropaei
None-gene-37860931-0	CAH8567286.1	47.0	600	301	9	2	595	150	738	3.85e-171	518	6184	Schistosoma bovis
None-gene-37860931-0	VZI20117.1	46.1	601	302	8	1	597	386	968	2.39e-168	517	99802	Spirometra erinaceieuropaei
None-gene-37860931-0	VZI48285.1	46.4	601	300	8	1	597	469	1051	1.91e-167	517	99802	Spirometra erinaceieuropaei
None-gene-37860931-0	CAH8552610.1	47.0	600	301	9	2	595	263	851	1.35e-169	517	6184	Schistosoma bovis
None-gene-37860931-0	CAH8452779.1	47.3	603	301	9	1	597	368	959	2.27e-168	517	6184	Schistosoma bovis
None-gene-37860931-0	GFV07525.1	45.8	602	311	9	1	595	423	1016	1.19e-167	517	2585209	Trichonephila clavipes
None-gene-37860931-0	GFX73389.1	45.8	602	311	9	1	595	157	750	8.90e-171	517	2585209	Trichonephila clavipes
None-gene-37860931-0	GFX03618.1	46.0	602	310	9	1	595	69	662	2.06e-170	516	2585209	Trichonephila clavipes
None-gene-37860931-0	CAH8437750.1	47.1	603	302	9	1	597	368	959	2.18e-168	516	6187	Schistosoma intercalatum
None-gene-37860931-0	CAH8622879.1	47.1	603	302	9	1	597	368	959	6.36e-168	516	6187	Schistosoma intercalatum
None-gene-37860931-0	CAH8582017.1	47.1	599	302	9	2	595	263	851	3.69e-169	516	6186	Schistosoma curassoni
None-gene-37860931-0	CAH8488628.1	46.8	600	302	9	2	595	263	851	3.79e-169	516	6184	Schistosoma bovis
None-gene-37860931-0	CAI2724326.1	47.7	599	300	8	1	595	368	957	6.36e-168	516	6189	Schistosoma spindale
None-gene-37860931-0	CAH8673626.1	47.3	603	301	9	1	597	368	959	6.36e-168	516	6185	Schistosoma haematobium
None-gene-37860931-0	CAH8547834.1	47.0	600	301	9	2	595	388	976	1.46e-167	516	6184	Schistosoma bovis
None-gene-37860931-0	VZI13621.1	46.1	601	302	8	1	597	594	1176	4.43e-165	516	99802	Spirometra erinaceieuropaei
None-gene-37860931-0	CAH8651987.1	47.0	600	301	9	2	595	388	976	1.42e-167	516	6184	Schistosoma bovis
None-gene-37860931-0	VZI39582.1	45.8	601	304	8	1	597	469	1051	7.68e-167	516	99802	Spirometra erinaceieuropaei
None-gene-37860931-0	CAH8580568.1	47.1	603	302	9	1	597	368	959	8.96e-168	516	6184	Schistosoma bovis
None-gene-37860931-0	CAH8669408.1	47.0	600	301	9	2	595	263	851	7.55e-169	515	6184	Schistosoma bovis
None-gene-37860931-0	VZI11984.1	46.1	601	302	8	1	597	469	1051	1.05e-166	515	99802	Spirometra erinaceieuropaei
None-gene-37860931-0	GFT65636.1	45.9	601	311	9	1	595	69	661	3.18e-171	515	2585209	Trichonephila clavipes
None-gene-37860931-0	VZI48872.1	45.8	601	304	8	1	597	1070	1652	1.56e-161	515	99802	Spirometra erinaceieuropaei
None-gene-37860931-0	VZI41347.1	46.2	595	298	8	1	591	469	1045	2.20e-167	514	99802	Spirometra erinaceieuropaei
None-gene-37860931-0	PIK35719.1	46.4	606	299	11	1	597	303	891	5.21e-168	514	307972	Apostichopus japonicus
None-gene-37860931-0	CAH8530229.1	46.8	600	302	9	2	595	263	851	1.50e-168	514	6186	Schistosoma curassoni
None-gene-37860931-0	GFY16609.1	45.8	602	311	9	1	595	364	957	4.79e-168	514	2585209	Trichonephila clavipes
None-gene-37860931-0	CAH8572586.1	46.0	604	297	12	1	597	99	680	2.53e-170	514	39320	Heterobilharzia americana
None-gene-37860931-0	GFX07889.1	45.7	602	311	10	1	595	156	748	3.48e-168	513	2585209	Trichonephila clavipes
None-gene-37860931-0	VZI40182.1	45.9	601	303	9	1	597	469	1051	3.94e-166	513	99802	Spirometra erinaceieuropaei
None-gene-37860931-0	CAH8579233.1	47.9	599	297	9	2	595	369	957	9.86e-167	513	31246	Schistosoma mattheei
None-gene-37860931-0	VZI22949.1	45.6	601	305	8	1	597	597	1179	6.45e-160	513	99802	Spirometra erinaceieuropaei
None-gene-37860931-0	VZH96263.1	45.9	601	303	8	1	597	469	1051	1.18e-165	513	99802	Spirometra erinaceieuropaei
None-gene-37860931-0	VZI05853.1	45.9	601	303	8	1	597	469	1051	1.12e-165	513	99802	Spirometra erinaceieuropaei
None-gene-37860931-0	CAH8542224.1	46.9	603	303	9	1	597	368	959	1.96e-166	512	6185	Schistosoma haematobium
None-gene-37860931-0	CAH8538250.1	46.9	603	303	9	1	597	368	959	1.96e-166	512	6185	Schistosoma haematobium
None-gene-37860931-0	CAH8547213.1	47.1	603	302	9	1	597	233	824	1.49e-167	511	6185	Schistosoma haematobium
None-gene-37860931-0	CAH8556227.1	46.2	599	309	8	1	595	368	957	5.47e-166	511	31246	Schistosoma mattheei
None-gene-37860931-0	CAH8529965.1	46.6	603	304	10	1	597	368	958	7.32e-166	511	6188	Schistosoma rodhaini
None-gene-37860931-0	VZH96727.1	45.6	601	305	9	1	597	466	1048	5.91e-165	511	99802	Spirometra erinaceieuropaei
None-gene-37860931-0	CAH8565955.1	47.0	600	301	9	2	595	369	957	7.71e-166	511	48269	Schistosoma margrebowiei
None-gene-37860931-0	CAH8679368.1	46.6	603	304	10	1	597	368	958	1.45e-165	510	6188	Schistosoma rodhaini
None-gene-37860931-0	VZI40100.1	45.6	601	301	9	1	597	69	647	3.14e-169	510		N/A
None-gene-37860931-0	CAH8473529.1	47.0	598	304	9	2	595	369	957	4.41e-166	510	31246	Schistosoma mattheei
None-gene-37860931-0	CAH8547737.1	46.6	603	304	10	1	597	368	958	1.45e-165	510	6188	Schistosoma rodhaini
None-gene-37860931-0	CAH8670911.1	46.9	603	303	9	1	597	368	959	3.03e-165	509	6185	Schistosoma haematobium
None-gene-37860931-0	HBK82413.1	48.6	543	261	8	1	536	9	540	1.56e-171	509	239	Flavobacterium sp.
None-gene-37860931-0	CAH8497294.1	46.4	603	306	9	1	597	368	959	4.27e-165	509	393876	Schistosoma guineensis
None-gene-37860931-0	CAH8554473.1	46.4	603	306	9	1	597	368	959	4.27e-165	509	393876	Schistosoma guineensis
None-gene-37860931-0	CAH8615736.1	46.9	599	303	9	2	595	169	757	2.65e-167	508	6186	Schistosoma curassoni
None-gene-37860931-0	CAH8442922.1	46.4	605	303	10	1	597	262	853	3.69e-166	508	6188	Schistosoma rodhaini
None-gene-37860931-0	CAI2724024.1	47.2	599	303	8	1	595	168	757	2.65e-167	508	6189	Schistosoma spindale
None-gene-37860931-0	GFY09707.1	45.5	602	313	9	1	595	364	957	5.03e-165	508	2585209	Trichonephila clavipes
None-gene-37860931-0	CAH8575282.1	46.7	598	306	8	2	595	369	957	6.02e-165	508	31246	Schistosoma mattheei
None-gene-37860931-0	GFW58284.1	45.2	602	315	9	1	595	169	762	3.54e-167	508	2585209	Trichonephila clavipes
None-gene-37860931-0	GFY09708.1	45.7	602	312	10	1	595	364	957	1.74e-165	508	2585209	Trichonephila clavipes
None-gene-37860931-0	VZH94009.1	45.4	601	306	8	1	597	168	750	2.43e-167	508	99802	Spirometra erinaceieuropaei
None-gene-37860931-0	CAH8609206.1	46.3	603	306	10	1	597	368	958	1.60e-164	507	6188	Schistosoma rodhaini
None-gene-37860931-0	CAH8621488.1	46.6	603	305	9	1	597	262	853	1.04e-165	507	6185	Schistosoma haematobium
None-gene-37860931-0	CAH8500068.1	46.7	599	304	9	2	595	369	957	4.05e-164	507	31246	Schistosoma mattheei
None-gene-37860931-0	CAH8482219.1	46.6	599	305	9	2	595	92	680	1.10e-167	507	6185	Schistosoma haematobium
None-gene-37860931-0	XP_051075021.1	46.6	599	305	9	2	595	263	851	1.46e-165	507	6185	Schistosoma haematobium
None-gene-37860931-0	CAH8467796.1	46.7	602	296	10	1	597	368	949	3.25e-164	506	57078	Dicrocoelium dendriticum
None-gene-37860931-0	CAH8606080.1	46.8	600	302	10	2	595	263	851	2.06e-165	506	393876	Schistosoma guineensis
None-gene-37860931-0	CAH8864338.1	44.9	602	307	9	1	597	367	948	2.33e-164	506	157069	Trichobilharzia regenti
None-gene-37860931-0	CAH8825194.1	44.9	602	307	9	1	597	367	948	2.33e-164	506	157069	Trichobilharzia regenti
None-gene-37860931-0	CAH8491348.1	46.1	603	308	9	1	597	368	959	3.33e-164	506	31246	Schistosoma mattheei
None-gene-37860931-0	CAH8649246.1	46.8	600	302	10	2	595	263	851	2.06e-165	506	393876	Schistosoma guineensis
None-gene-37860931-0	CAH8556787.1	46.7	602	296	10	1	597	241	822	2.25e-165	506	57078	Dicrocoelium dendriticum
None-gene-37860931-0	CAH8868708.1	44.7	602	308	9	1	597	168	749	2.88e-166	505	157069	Trichobilharzia regenti
None-gene-37860931-0	CAH8527294.1	45.0	600	311	8	1	597	275	858	6.27e-165	505	6184	Schistosoma bovis
None-gene-37860931-0	VZI50792.1	46.1	601	301	9	1	597	321	902	1.14e-160	505	99802	Spirometra erinaceieuropaei
None-gene-37860931-0	CAI2732024.1	46.4	599	307	8	1	595	262	850	5.62e-165	505	6189	Schistosoma spindale
None-gene-37860931-0	CAH8825733.1	44.7	602	308	9	1	597	367	948	6.52e-164	505	157069	Trichobilharzia regenti
None-gene-37860931-0	CAH8852820.1	44.7	602	308	9	1	597	168	749	2.88e-166	505	157069	Trichobilharzia regenti
None-gene-37860931-0	CAH8875616.1	44.7	602	308	9	1	597	149	730	1.66e-166	505	157069	Trichobilharzia regenti
None-gene-37860931-0	CAH8848786.1	44.7	602	308	9	1	597	367	948	6.52e-164	505	157069	Trichobilharzia regenti
None-gene-37860931-0	CAH8653370.1	45.0	600	311	8	1	597	275	858	8.84e-165	505	6187	Schistosoma intercalatum
None-gene-37860931-0	CAH8864664.1	45.8	602	299	10	1	597	280	859	1.16e-164	505	157069	Trichobilharzia regenti
None-gene-37860931-0	CAH8876456.1	46.0	604	295	11	1	597	201	780	1.31e-165	505	157069	Trichobilharzia regenti
None-gene-37860931-0	CAH8290241.1	46.1	603	308	9	1	597	368	959	4.46e-164	505	6184	Schistosoma bovis
None-gene-37860931-0	CAH8872500.1	46.0	604	295	11	1	597	201	780	1.31e-165	505	157069	Trichobilharzia regenti
None-gene-37860931-0	CAH8838848.1	46.0	604	295	11	1	597	280	859	1.63e-164	504	157069	Trichobilharzia regenti
None-gene-37860931-0	CAH8437112.1	44.8	600	312	8	1	597	275	858	1.25e-164	504	6185	Schistosoma haematobium
None-gene-37860931-0	VZI21188.1	45.1	601	308	8	1	597	469	1051	1.49e-162	504		N/A
None-gene-37860931-0	CAH8596836.1	44.8	600	312	8	1	597	275	858	1.25e-164	504	393876	Schistosoma guineensis
None-gene-37860931-0	CAH8535020.1	44.8	600	312	8	1	597	69	652	3.33e-167	504	6185	Schistosoma haematobium
None-gene-37860931-0	CAH8676316.1	44.8	600	312	8	1	597	275	858	1.25e-164	504	6185	Schistosoma haematobium
None-gene-37860931-0	CAH8643522.1	44.8	600	312	8	1	597	275	858	1.25e-164	504	6185	Schistosoma haematobium
None-gene-37860931-0	CAH8437550.1	44.8	600	312	8	1	597	69	652	3.33e-167	504	6185	Schistosoma haematobium
None-gene-37860931-0	CAH8649135.1	46.7	600	303	10	2	595	405	993	4.54e-163	504	393876	Schistosoma guineensis
None-gene-37860931-0	CAH8665380.1	46.2	599	309	8	1	595	368	957	1.85e-163	504	48269	Schistosoma margrebowiei
None-gene-37860931-0	CAH8665383.1	46.2	599	309	8	1	595	168	757	8.35e-166	504	48269	Schistosoma margrebowiei
None-gene-37860931-0	CAH8495017.1	45.5	600	308	9	1	597	275	858	1.76e-164	504	6187	Schistosoma intercalatum
None-gene-37860931-0	CAH8484999.1	44.7	600	313	8	1	597	169	752	9.11e-166	504	31246	Schistosoma mattheei
None-gene-37860931-0	CAH8585821.1	44.7	600	313	8	1	597	169	752	9.11e-166	504	31246	Schistosoma mattheei
None-gene-37860931-0	CAH8434793.1	44.8	600	312	8	1	597	275	858	1.76e-164	504	6185	Schistosoma haematobium
None-gene-37860931-0	CAH8484808.1	44.8	600	312	8	1	597	275	858	1.76e-164	504	393876	Schistosoma guineensis
None-gene-37860931-0	CAH8495420.1	45.5	600	308	9	1	597	169	752	9.11e-166	504	6187	Schistosoma intercalatum
None-gene-37860931-0	CAH8288778.1	44.8	600	312	8	1	597	275	858	2.48e-164	504	6184	Schistosoma bovis
None-gene-37860931-0	CAH8519028.1	44.8	600	312	8	1	597	275	858	2.48e-164	504	6187	Schistosoma intercalatum
None-gene-37860931-0	CAH8675036.1	44.8	600	312	8	1	597	275	858	2.48e-164	504	6184	Schistosoma bovis
None-gene-37860931-0	CAH8503470.1	44.8	600	312	8	1	597	275	858	2.48e-164	504	6184	Schistosoma bovis
None-gene-37860931-0	CAH8628577.1	44.8	600	312	8	1	597	275	858	2.48e-164	504	6184	Schistosoma bovis
None-gene-37860931-0	CAH8457363.1	44.8	600	312	8	1	597	69	652	6.65e-167	504	31246	Schistosoma mattheei
None-gene-37860931-0	CAH8519044.1	44.8	600	312	8	1	597	69	652	6.65e-167	504	6187	Schistosoma intercalatum
None-gene-37860931-0	CAH8453360.1	44.8	600	312	8	1	597	108	691	2.15e-166	504	6181;LCA:6181	Schistosoma;LCA:Schistosoma
None-gene-37860931-0	CAH8431593.1	45.0	600	311	8	1	597	275	858	2.48e-164	504	48269	Schistosoma margrebowiei
None-gene-37860931-0	CAH8289428.1	44.8	600	312	8	1	597	108	691	2.15e-166	504	6184	Schistosoma bovis
