#gene_id	taxID	e_value	fasta_id
GBPCPCFC_00411	780	1.12e-111	GBPCPCFC_00411-0
GBPCPCFC_00412	2	2.01e-33	GBPCPCFC_00412-0
GBPCPCFC_00413	1224	2.13e-29	GBPCPCFC_00413-0
GBPCPCFC_00414	780	4.93e-82	GBPCPCFC_00414-0
GBPCPCFC_00415	780	2.60e-92	GBPCPCFC_00415-0
GBPCPCFC_00416	780	3.47e-118	GBPCPCFC_00416-0
GBPCPCFC_00417	780	4.61e-70	GBPCPCFC_00417-0
GBPCPCFC_00418	780	5.66e-31	GBPCPCFC_00418-0
GBPCPCFC_00419	7184	6.08e-179	GBPCPCFC_00419-0
GBPCPCFC_00420	780	9.14e-09	GBPCPCFC_00420-0
GBPCPCFC_00421	780	1.28e-33	GBPCPCFC_00421-0
GBPCPCFC_00422	780	5.76e-260	GBPCPCFC_00422-0
GBPCPCFC_00423	780	0.0	GBPCPCFC_00423-0
GBPCPCFC_00424	780	3.53e-95	GBPCPCFC_00424-0
GBPCPCFC_00425	7184	1.58e-273	GBPCPCFC_00425-0
GBPCPCFC_00426	780	3.92e-102	GBPCPCFC_00426-0
GBPCPCFC_00427	780	5.33e-98	GBPCPCFC_00427-0
GBPCPCFC_00428	7184	8.86e-50	GBPCPCFC_00428-0
GBPCPCFC_00429	7184	1.39e-139	GBPCPCFC_00429-0
GBPCPCFC_00430	780	3.18e-145	GBPCPCFC_00430-0
GBPCPCFC_00431	780	1.47e-168	GBPCPCFC_00431-0
GBPCPCFC_00432			GBPCPCFC_00432-0
GBPCPCFC_00433	780	1.96e-281	GBPCPCFC_00433-0
GBPCPCFC_00434	780	6.95e-53	GBPCPCFC_00434-0
GBPCPCFC_00435	7184	0.0	GBPCPCFC_00435-0
GBPCPCFC_00436	33392	3.73e-199	GBPCPCFC_00436-0
GBPCPCFC_00437	780	6.78e-74	GBPCPCFC_00437-0
GBPCPCFC_00438	2759	1.62e-49	GBPCPCFC_00438-0
GBPCPCFC_00439	1150469	1.55e-04	GBPCPCFC_00439-0
GBPCPCFC_00440	780	2.44e-59	GBPCPCFC_00440-0
GBPCPCFC_00441	2	1.21e-66	GBPCPCFC_00441-0
GBPCPCFC_00442	780	1.93e-107	GBPCPCFC_00442-0
GBPCPCFC_00443	775	2.93e-294	GBPCPCFC_00443-0
GBPCPCFC_00444			GBPCPCFC_00444-0
GBPCPCFC_00445	114277	3.18e-123	GBPCPCFC_00445-0
GBPCPCFC_00446	1359197	5.95e-110	GBPCPCFC_00446-0
GBPCPCFC_00447	766	1.63e-66	GBPCPCFC_00447-0
GBPCPCFC_00448	114277	8.95e-22	GBPCPCFC_00448-0
GBPCPCFC_00449	780	0.0	GBPCPCFC_00449-0
GBPCPCFC_00450	2	1.66e-14	GBPCPCFC_00450-0
GBPCPCFC_00451			GBPCPCFC_00451-0
GBPCPCFC_00452	1462938	1.70e-20	GBPCPCFC_00452-0
GBPCPCFC_00453	780	2.66e-159	GBPCPCFC_00453-0
GBPCPCFC_00454	131567	6.50e-173	GBPCPCFC_00454-0
GBPCPCFC_00455	6656	2.99e-288	GBPCPCFC_00455-0
GBPCPCFC_00456	2	9.98e-66	GBPCPCFC_00456-0
GBPCPCFC_00457	114277	6.95e-294	GBPCPCFC_00457-0
GBPCPCFC_00458	766	2.24e-64	GBPCPCFC_00458-0
GBPCPCFC_00459	1679167	9.35e-04	GBPCPCFC_00459-0
GBPCPCFC_00460	131567	6.50e-173	GBPCPCFC_00460-0
GBPCPCFC_00461			GBPCPCFC_00461-0
GBPCPCFC_00462	780	3.36e-309	GBPCPCFC_00462-0
GBPCPCFC_00463	2	3.18e-05	GBPCPCFC_00463-0
GBPCPCFC_00464	1961830	2.34e-191	GBPCPCFC_00464-0
GBPCPCFC_00465	780	9.71e-220	GBPCPCFC_00465-0
GBPCPCFC_00466	114277	1.29e-153	GBPCPCFC_00466-0
GBPCPCFC_00467	114277	3.24e-81	GBPCPCFC_00467-0
GBPCPCFC_00468	6656	1.18e-250	GBPCPCFC_00468-0
GBPCPCFC_00469	114277	9.88e-13	GBPCPCFC_00469-0
GBPCPCFC_00470	6656	1.34e-25	GBPCPCFC_00470-0
GBPCPCFC_00471	1913988	1.00e-47	GBPCPCFC_00471-0
GBPCPCFC_00472	780	5.41e-61	GBPCPCFC_00472-0
GBPCPCFC_00473	204428	2.43e-11	GBPCPCFC_00473-0
GBPCPCFC_00474	33317	4.47e-06	GBPCPCFC_00474-0
GBPCPCFC_00475	334545	1.17e-60	GBPCPCFC_00475-0
GBPCPCFC_00476	131567	6.50e-173	GBPCPCFC_00476-0
GBPCPCFC_00477	334545	5.30e-38	GBPCPCFC_00477-0
GBPCPCFC_00478	334545	3.63e-48	GBPCPCFC_00478-0
GBPCPCFC_00479	114277	1.70e-225	GBPCPCFC_00479-0
GBPCPCFC_00480	334545	3.59e-06	GBPCPCFC_00480-0
GBPCPCFC_00481	780	5.38e-80	GBPCPCFC_00481-0
GBPCPCFC_00482	6656	1.18e-250	GBPCPCFC_00482-0
GBPCPCFC_00483	114277	0.0	GBPCPCFC_00483-0
GBPCPCFC_00484	114277	1.56e-23	GBPCPCFC_00484-0
GBPCPCFC_00485	780	2.38e-65	GBPCPCFC_00485-0
GBPCPCFC_00486	780	6.47e-91	GBPCPCFC_00486-0
GBPCPCFC_00487	114277	7.20e-26	GBPCPCFC_00487-0
GBPCPCFC_00488	114277	3.74e-73	GBPCPCFC_00488-0
GBPCPCFC_00489	2	1.76e-315	GBPCPCFC_00489-0
GBPCPCFC_00490	780	2.83e-39	GBPCPCFC_00490-0
GBPCPCFC_00491	775	8.96e-62	GBPCPCFC_00491-0
GBPCPCFC_00492	1224	8.01e-74	GBPCPCFC_00492-0
GBPCPCFC_00493	114277	1.71e-113	GBPCPCFC_00493-0
GBPCPCFC_00494	780	3.51e-97	GBPCPCFC_00494-0
GBPCPCFC_00495	114277	3.10e-31	GBPCPCFC_00495-0
GBPCPCFC_00496	780	0.0	GBPCPCFC_00496-0
GBPCPCFC_00497	1224	5.20e-23	GBPCPCFC_00497-0
GBPCPCFC_00498	6656	1.38e-249	GBPCPCFC_00498-0
GBPCPCFC_00499	6656	1.66e-45	GBPCPCFC_00499-0
GBPCPCFC_00500	28211	1.51e-60	GBPCPCFC_00500-0
GBPCPCFC_00501	775	8.29e-19	GBPCPCFC_00501-0
GBPCPCFC_00502	780	1.24e-157	GBPCPCFC_00502-0
GBPCPCFC_00503	2	4.26e-04	GBPCPCFC_00503-0
GBPCPCFC_00504	131567	1.23e-170	GBPCPCFC_00504-0
GBPCPCFC_00505	6656	1.18e-250	GBPCPCFC_00505-0
GBPCPCFC_00506	114277	6.95e-294	GBPCPCFC_00506-0
GBPCPCFC_00507	775	8.29e-19	GBPCPCFC_00507-0
GBPCPCFC_00508	28211	1.51e-60	GBPCPCFC_00508-0
GBPCPCFC_00509	33392	3.60e-150	GBPCPCFC_00509-0
GBPCPCFC_00510	6656	1.18e-250	GBPCPCFC_00510-0
GBPCPCFC_00511	33392	2.59e-69	GBPCPCFC_00511-0
GBPCPCFC_00512	2	9.98e-66	GBPCPCFC_00512-0
GBPCPCFC_00513	114277	0.0	GBPCPCFC_00513-0
GBPCPCFC_00514	1462938	1.70e-20	GBPCPCFC_00514-0
GBPCPCFC_00515			GBPCPCFC_00515-0
GBPCPCFC_00516			GBPCPCFC_00516-0
GBPCPCFC_00517	6656	1.18e-250	GBPCPCFC_00517-0
GBPCPCFC_00518	114277	2.08e-80	GBPCPCFC_00518-0
GBPCPCFC_00519	780	7.06e-222	GBPCPCFC_00519-0
GBPCPCFC_00520	44747	8.25e-36	GBPCPCFC_00520-0
GBPCPCFC_00521	780	7.33e-38	GBPCPCFC_00521-0
GBPCPCFC_00522	6656	2.66e-247	GBPCPCFC_00522-0
GBPCPCFC_00523	780	0.0	GBPCPCFC_00523-0
GBPCPCFC_00524	114277	5.97e-58	GBPCPCFC_00524-0
GBPCPCFC_00525	2	1.22e-66	GBPCPCFC_00525-0
GBPCPCFC_00526	2	1.01e-18	GBPCPCFC_00526-0
GBPCPCFC_00527	780	1.12e-89	GBPCPCFC_00527-0
GBPCPCFC_00528	780	0.0	GBPCPCFC_00528-0
GBPCPCFC_00529	2	6.47e-06	GBPCPCFC_00529-0
GBPCPCFC_00530	6656	1.18e-250	GBPCPCFC_00530-0
GBPCPCFC_00531	953	7.14e-228	GBPCPCFC_00531-0
GBPCPCFC_00532	780	3.46e-60	GBPCPCFC_00532-0
GBPCPCFC_00533	2866307	5.10e-25	GBPCPCFC_00533-0
GBPCPCFC_00534	780	5.09e-86	GBPCPCFC_00534-0
GBPCPCFC_00535	1961830	1.72e-209	GBPCPCFC_00535-0
GBPCPCFC_00536	6656	9.08e-110	GBPCPCFC_00536-0
GBPCPCFC_00537	33340	6.18e-15	GBPCPCFC_00537-0
GBPCPCFC_00538	33392	1.70e-19	GBPCPCFC_00538-0
GBPCPCFC_00914	6656	3.37e-195	GBPCPCFC_00914-0
GBPCPCFC_00915			GBPCPCFC_00915-0
GBPCPCFC_00916	2	1.90e-54	GBPCPCFC_00916-0
GBPCPCFC_00917	114277	0.0	GBPCPCFC_00917-0
GBPCPCFC_00918	780	1.06e-23	GBPCPCFC_00918-0
GBPCPCFC_00919	6656	1.18e-250	GBPCPCFC_00919-0
GBPCPCFC_00920	2026799	8.90e-32	GBPCPCFC_00920-0
GBPCPCFC_00921	28211	9.40e-46	GBPCPCFC_00921-0
GBPCPCFC_00922	2	1.48e-120	GBPCPCFC_00922-0
GBPCPCFC_00923	6656	1.18e-250	GBPCPCFC_00923-0
GBPCPCFC_00924	131567	6.50e-173	GBPCPCFC_00924-0
GBPCPCFC_00925	780	0.0	GBPCPCFC_00925-0
GBPCPCFC_00926	114277	1.29e-27	GBPCPCFC_00926-0
GBPCPCFC_00927	2878923	6.36e-25	GBPCPCFC_00927-0
GBPCPCFC_00928	780	1.86e-184	GBPCPCFC_00928-0
GBPCPCFC_00929	2	9.94e-66	GBPCPCFC_00929-0
GBPCPCFC_00930	33988	4.20e-256	GBPCPCFC_00930-0
GBPCPCFC_00931	6656	1.18e-250	GBPCPCFC_00931-0
GBPCPCFC_00932	33988	1.05e-37	GBPCPCFC_00932-0
GBPCPCFC_00933	780	1.36e-272	GBPCPCFC_00933-0
GBPCPCFC_00934	780	1.55e-111	GBPCPCFC_00934-0
GBPCPCFC_00935	780	4.21e-226	GBPCPCFC_00935-0
GBPCPCFC_00936	780	4.00e-37	GBPCPCFC_00936-0
GBPCPCFC_00937	780	3.81e-47	GBPCPCFC_00937-0
GBPCPCFC_00938	780	3.32e-220	GBPCPCFC_00938-0
GBPCPCFC_00939	780	9.22e-77	GBPCPCFC_00939-0
GBPCPCFC_00940	2	1.22e-66	GBPCPCFC_00940-0
GBPCPCFC_00941	6656	1.18e-250	GBPCPCFC_00941-0
GBPCPCFC_00942	114277	5.12e-185	GBPCPCFC_00942-0
GBPCPCFC_00943	2	1.21e-66	GBPCPCFC_00943-0
GBPCPCFC_00944	114277	2.57e-280	GBPCPCFC_00944-0
GBPCPCFC_00945	114277	4.33e-279	GBPCPCFC_00945-0
GBPCPCFC_00946	114277	0.0	GBPCPCFC_00946-0
GBPCPCFC_00947	444612	8.16e-12	GBPCPCFC_00947-0
GBPCPCFC_00948	114277	8.21e-74	GBPCPCFC_00948-0
GBPCPCFC_00949	780	1.01e-31	GBPCPCFC_00949-0
GBPCPCFC_00950	6656	2.04e-98	GBPCPCFC_00950-0
GBPCPCFC_00951	114277	1.35e-136	GBPCPCFC_00951-0
GBPCPCFC_00952	780	0.0	GBPCPCFC_00952-0
GBPCPCFC_00953	2021370	2.81e-14	GBPCPCFC_00953-0
GBPCPCFC_00954	2	1.21e-66	GBPCPCFC_00954-0
GBPCPCFC_00955	114277	3.29e-119	GBPCPCFC_00955-0
GBPCPCFC_00956	780	6.95e-146	GBPCPCFC_00956-0
GBPCPCFC_00957	6656	6.54e-248	GBPCPCFC_00957-0
GBPCPCFC_00958	766	2.99e-42	GBPCPCFC_00958-0
GBPCPCFC_00959	2878924	1.71e-20	GBPCPCFC_00959-0
GBPCPCFC_00960			GBPCPCFC_00960-0
GBPCPCFC_00961			GBPCPCFC_00961-0
GBPCPCFC_00962	2	1.54e-14	GBPCPCFC_00962-0
GBPCPCFC_00963	33340	7.36e-86	GBPCPCFC_00963-0
GBPCPCFC_00964	131567	6.50e-173	GBPCPCFC_00964-0
GBPCPCFC_00965	6656	3.84e-102	GBPCPCFC_00965-0
GBPCPCFC_00966	780	0.0	GBPCPCFC_00966-0
GBPCPCFC_00967	114277	1.70e-54	GBPCPCFC_00967-0
GBPCPCFC_00968	2	4.93e-66	GBPCPCFC_00968-0
GBPCPCFC_00969	114277	4.68e-43	GBPCPCFC_00969-0
GBPCPCFC_00970	780	7.64e-25	GBPCPCFC_00970-0
GBPCPCFC_00971	33340	2.83e-69	GBPCPCFC_00971-0
GBPCPCFC_00972	2	1.64e-64	GBPCPCFC_00972-0
GBPCPCFC_00973	6656	1.61e-167	GBPCPCFC_00973-0
GBPCPCFC_00974	114277	8.31e-38	GBPCPCFC_00974-0
GBPCPCFC_00975	114277	4.57e-59	GBPCPCFC_00975-0
GBPCPCFC_00976	931099	1.61e-32	GBPCPCFC_00976-0
GBPCPCFC_00977	131567	1.03e-112	GBPCPCFC_00977-0
GBPCPCFC_00978	2	1.85e-63	GBPCPCFC_00978-0
GBPCPCFC_00979	114277	7.35e-56	GBPCPCFC_00979-0
GBPCPCFC_00980	780	0.0	GBPCPCFC_00980-0
GBPCPCFC_00981	6656	1.18e-250	GBPCPCFC_00981-0
GBPCPCFC_00982	2	3.36e-13	GBPCPCFC_00982-0
GBPCPCFC_00983	114277	1.36e-17	GBPCPCFC_00983-0
GBPCPCFC_00984	131567	1.31e-172	GBPCPCFC_00984-0
GBPCPCFC_00985	114277	7.22e-99	GBPCPCFC_00985-0
GBPCPCFC_00986	780	0.0	GBPCPCFC_00986-0
GBPCPCFC_00987	2	1.66e-14	GBPCPCFC_00987-0
GBPCPCFC_00988	114277	2.43e-136	GBPCPCFC_00988-0
GBPCPCFC_00989	780	0.0	GBPCPCFC_00989-0
GBPCPCFC_00990	33340	1.02e-35	GBPCPCFC_00990-0
GBPCPCFC_00991	6656	7.43e-200	GBPCPCFC_00991-0
GBPCPCFC_00992			GBPCPCFC_00992-0
GBPCPCFC_00993			GBPCPCFC_00993-0
GBPCPCFC_00994	6656	1.18e-250	GBPCPCFC_00994-0
GBPCPCFC_00995	1462938	2.05e-13	GBPCPCFC_00995-0
GBPCPCFC_00996	114277	0.0	GBPCPCFC_00996-0
GBPCPCFC_00997	766	4.74e-61	GBPCPCFC_00997-0
GBPCPCFC_00998	33340	3.68e-141	GBPCPCFC_00998-0
GBPCPCFC_00999	6656	1.66e-56	GBPCPCFC_00999-0
GBPCPCFC_01000	780	8.32e-82	GBPCPCFC_01000-0
GBPCPCFC_01001	780	1.59e-125	GBPCPCFC_01001-0
GBPCPCFC_01002	6656	1.18e-250	GBPCPCFC_01002-0
GBPCPCFC_01003	2	2.73e-27	GBPCPCFC_01003-0
GBPCPCFC_01004	114277	6.61e-43	GBPCPCFC_01004-0
GBPCPCFC_01005	780	6.29e-47	GBPCPCFC_01005-0
GBPCPCFC_01006	114277	6.70e-48	GBPCPCFC_01006-0
GBPCPCFC_01007	780	2.90e-28	GBPCPCFC_01007-0
GBPCPCFC_01008	114277	3.73e-82	GBPCPCFC_01008-0
GBPCPCFC_01009			GBPCPCFC_01009-0
GBPCPCFC_01010	7184	2.25e-95	GBPCPCFC_01010-0
GBPCPCFC_01011	7184	2.28e-213	GBPCPCFC_01011-0
GBPCPCFC_01012	7184	3.61e-107	GBPCPCFC_01012-0
GBPCPCFC_01013	7184	2.28e-232	GBPCPCFC_01013-0
GBPCPCFC_01014	780	7.40e-143	GBPCPCFC_01014-0
GBPCPCFC_01015	7184	4.36e-125	GBPCPCFC_01015-0
GBPCPCFC_01016	33317	1.72e-75	GBPCPCFC_01016-0
GBPCPCFC_01017	7184	0.0	GBPCPCFC_01017-0
GBPCPCFC_01018	7184	7.61e-86	GBPCPCFC_01018-0
GBPCPCFC_01019	7184	2.47e-214	GBPCPCFC_01019-0
GBPCPCFC_01020	7184	8.62e-216	GBPCPCFC_01020-0
GBPCPCFC_01021			GBPCPCFC_01021-0
GBPCPCFC_01022			GBPCPCFC_01022-0
GBPCPCFC_01023	2	1.21e-66	GBPCPCFC_01023-0
GBPCPCFC_01024			GBPCPCFC_01024-0
GBPCPCFC_01025	33340	1.37e-147	GBPCPCFC_01025-0
GBPCPCFC_01026	780	3.12e-106	GBPCPCFC_01026-0
GBPCPCFC_01027	7184	2.22e-147	GBPCPCFC_01027-0
GBPCPCFC_01028	780	1.73e-44	GBPCPCFC_01028-0
GBPCPCFC_01029	780	2.59e-202	GBPCPCFC_01029-0
GBPCPCFC_01030	780	1.78e-248	GBPCPCFC_01030-0
GBPCPCFC_01031	780	9.47e-176	GBPCPCFC_01031-0
GBPCPCFC_01032	6072	0.0	GBPCPCFC_01032-0
GBPCPCFC_01033	7184	7.60e-105	GBPCPCFC_01033-0
GBPCPCFC_01034	7184	4.11e-264	GBPCPCFC_01034-0
GBPCPCFC_01035	114277	9.83e-225	GBPCPCFC_01035-0
GBPCPCFC_01036	780	7.61e-93	GBPCPCFC_01036-0
GBPCPCFC_01037	33317	1.62e-117	GBPCPCFC_01037-0
GBPCPCFC_01038	7184	5.19e-128	GBPCPCFC_01038-0
GBPCPCFC_01039	780	1.39e-116	GBPCPCFC_01039-0
GBPCPCFC_01040	780	4.66e-85	GBPCPCFC_01040-0
GBPCPCFC_01041	33154	1.70e-09	GBPCPCFC_01041-0
GBPCPCFC_01042	7184	1.96e-249	GBPCPCFC_01042-0
GBPCPCFC_01043	780	6.23e-36	GBPCPCFC_01043-0
GBPCPCFC_01044	780	3.40e-93	GBPCPCFC_01044-0
GBPCPCFC_01045	7184	5.94e-223	GBPCPCFC_01045-0
GBPCPCFC_01046	780	3.41e-28	GBPCPCFC_01046-0
GBPCPCFC_01047	780	1.14e-250	GBPCPCFC_01047-0
GBPCPCFC_01048			GBPCPCFC_01048-0
GBPCPCFC_01049	2	1.21e-66	GBPCPCFC_01049-0
GBPCPCFC_01050	131567	7.37e-162	GBPCPCFC_01050-0
GBPCPCFC_01051	131567	5.19e-38	GBPCPCFC_01051-0
GBPCPCFC_01052	1236	8.53e-33	GBPCPCFC_01052-0
GBPCPCFC_01053	6656	1.18e-250	GBPCPCFC_01053-0
GBPCPCFC_01054	766	1.49e-19	GBPCPCFC_01054-0
GBPCPCFC_01055			GBPCPCFC_01055-0
GBPCPCFC_01056			GBPCPCFC_01056-0
GBPCPCFC_01057			GBPCPCFC_01057-0
GBPCPCFC_01058	6656	1.18e-250	GBPCPCFC_01058-0
GBPCPCFC_01059	33392	2.68e-05	GBPCPCFC_01059-0
GBPCPCFC_01060	780	0.0	GBPCPCFC_01060-0
GBPCPCFC_01061	2	1.92e-115	GBPCPCFC_01061-0
GBPCPCFC_01062	1224	5.83e-06	GBPCPCFC_01062-0
GBPCPCFC_01063	1224	6.52e-39	GBPCPCFC_01063-0
GBPCPCFC_01064	780	0.0	GBPCPCFC_01064-0
GBPCPCFC_01065	6656	1.18e-250	GBPCPCFC_01065-0
GBPCPCFC_01066	2	4.25e-35	GBPCPCFC_01066-0
GBPCPCFC_01067	114277	1.70e-225	GBPCPCFC_01067-0
GBPCPCFC_01068	1224	1.13e-75	GBPCPCFC_01068-0
GBPCPCFC_01069	2	1.21e-66	GBPCPCFC_01069-0
GBPCPCFC_01070	775	8.96e-62	GBPCPCFC_01070-0
GBPCPCFC_01071	780	2.83e-39	GBPCPCFC_01071-0
GBPCPCFC_01072	2	1.07e-312	GBPCPCFC_01072-0
GBPCPCFC_01073			GBPCPCFC_01073-0
GBPCPCFC_01074	780	2.59e-130	GBPCPCFC_01074-0
GBPCPCFC_01075	7184	2.17e-72	GBPCPCFC_01075-0
GBPCPCFC_01076	7184	3.25e-238	GBPCPCFC_01076-0
GBPCPCFC_01077			GBPCPCFC_01077-0
GBPCPCFC_01078	780	1.48e-78	GBPCPCFC_01078-0
GBPCPCFC_01079	780	2.51e-30	GBPCPCFC_01079-0
GBPCPCFC_01080	7184	0.0	GBPCPCFC_01080-0
GBPCPCFC_01081	7184	2.18e-213	GBPCPCFC_01081-0
GBPCPCFC_01082	780	7.12e-92	GBPCPCFC_01082-0
GBPCPCFC_01083	2	1.21e-66	GBPCPCFC_01083-0
GBPCPCFC_01084	6656	1.18e-250	GBPCPCFC_01084-0
GBPCPCFC_01085	780	5.36e-230	GBPCPCFC_01085-0
GBPCPCFC_01086	780	3.83e-266	GBPCPCFC_01086-0
GBPCPCFC_01087			GBPCPCFC_01087-0
GBPCPCFC_01088	7184	4.11e-58	GBPCPCFC_01088-0
GBPCPCFC_01089	28211	1.94e-29	GBPCPCFC_01089-0
GBPCPCFC_01090	7184	6.03e-213	GBPCPCFC_01090-0
GBPCPCFC_01091	7184	7.43e-133	GBPCPCFC_01091-0
GBPCPCFC_01092	780	2.64e-90	GBPCPCFC_01092-0
GBPCPCFC_01093	2878922	3.84e-72	GBPCPCFC_01093-0
GBPCPCFC_01094	6656	1.18e-250	GBPCPCFC_01094-0
GBPCPCFC_01095	35572	1.23e-107	GBPCPCFC_01095-0
GBPCPCFC_01096	2	1.21e-66	GBPCPCFC_01096-0
GBPCPCFC_01097	35572	1.04e-110	GBPCPCFC_01097-0
GBPCPCFC_01098			GBPCPCFC_01098-0
GBPCPCFC_01099			GBPCPCFC_01099-0
GBPCPCFC_01100	780	9.04e-114	GBPCPCFC_01100-0
GBPCPCFC_01101	6656	1.18e-250	GBPCPCFC_01101-0
GBPCPCFC_01102	33392	1.48e-10	GBPCPCFC_01102-0
GBPCPCFC_01103	2878921	4.86e-108	GBPCPCFC_01103-0
GBPCPCFC_01104	7184	4.40e-80	GBPCPCFC_01104-0
GBPCPCFC_01105	114277	4.47e-226	GBPCPCFC_01105-0
GBPCPCFC_01106	780	1.32e-54	GBPCPCFC_01106-0
GBPCPCFC_01107			GBPCPCFC_01107-0
GBPCPCFC_01108	780	7.14e-69	GBPCPCFC_01108-0
GBPCPCFC_01109	780	4.15e-97	GBPCPCFC_01109-0
GBPCPCFC_01110	7184	6.74e-176	GBPCPCFC_01110-0
GBPCPCFC_01111	7184	5.59e-60	GBPCPCFC_01111-0
GBPCPCFC_01112			GBPCPCFC_01112-0
GBPCPCFC_01113			GBPCPCFC_01113-0
GBPCPCFC_01114	780	1.09e-84	GBPCPCFC_01114-0
GBPCPCFC_01115	2	4.95e-66	GBPCPCFC_01115-0
GBPCPCFC_01116	780	4.63e-124	GBPCPCFC_01116-0
GBPCPCFC_01117	780	2.40e-16	GBPCPCFC_01117-0
GBPCPCFC_01118	2	1.22e-66	GBPCPCFC_01118-0
GBPCPCFC_01119	780	2.97e-232	GBPCPCFC_01119-0
GBPCPCFC_01120	6960	1.70e-07	GBPCPCFC_01120-0
GBPCPCFC_01121	780	1.25e-111	GBPCPCFC_01121-0
GBPCPCFC_01122	780	1.45e-65	GBPCPCFC_01122-0
GBPCPCFC_01123	33340	1.01e-104	GBPCPCFC_01123-0
GBPCPCFC_01124	780	4.90e-12	GBPCPCFC_01124-0
GBPCPCFC_01125			GBPCPCFC_01125-0
GBPCPCFC_01126	2698648	2.48e-36	GBPCPCFC_01126-0
GBPCPCFC_01127	780	4.69e-157	GBPCPCFC_01127-0
GBPCPCFC_01128	780	1.31e-27	GBPCPCFC_01128-0
GBPCPCFC_01129	780	4.33e-100	GBPCPCFC_01129-0
GBPCPCFC_01130	780	6.90e-44	GBPCPCFC_01130-0
GBPCPCFC_01131			GBPCPCFC_01131-0
GBPCPCFC_01132	1977087	1.94e-207	GBPCPCFC_01132-0
GBPCPCFC_01133	953	1.04e-237	GBPCPCFC_01133-0
GBPCPCFC_01134	1977087	1.95e-129	GBPCPCFC_01134-0
GBPCPCFC_01135	2	4.95e-66	GBPCPCFC_01135-0
GBPCPCFC_01136			GBPCPCFC_01136-0
GBPCPCFC_01137	7184	4.32e-158	GBPCPCFC_01137-0
GBPCPCFC_01138	33317	3.72e-34	GBPCPCFC_01138-0
GBPCPCFC_01139	7184	6.04e-242	GBPCPCFC_01139-0
GBPCPCFC_01140	33317	9.44e-316	GBPCPCFC_01140-0
GBPCPCFC_01141	780	3.01e-89	GBPCPCFC_01141-0
GBPCPCFC_01142	780	4.13e-105	GBPCPCFC_01142-0
GBPCPCFC_01143	33317	2.30e-175	GBPCPCFC_01143-0
GBPCPCFC_01144	33317	7.90e-189	GBPCPCFC_01144-0
GBPCPCFC_01145	766	9.83e-42	GBPCPCFC_01145-0
GBPCPCFC_01146	766	6.57e-13	GBPCPCFC_01146-0
GBPCPCFC_01147	780	4.69e-99	GBPCPCFC_01147-0
GBPCPCFC_01148	7184	0.0	GBPCPCFC_01148-0
GBPCPCFC_01149	780	1.66e-47	GBPCPCFC_01149-0
GBPCPCFC_01150			GBPCPCFC_01150-0
GBPCPCFC_01151	780	2.48e-136	GBPCPCFC_01151-0
GBPCPCFC_01152			GBPCPCFC_01152-0
GBPCPCFC_01153	780	5.59e-138	GBPCPCFC_01153-0
GBPCPCFC_01154	780	1.21e-265	GBPCPCFC_01154-0
GBPCPCFC_01155	780	3.38e-116	GBPCPCFC_01155-0
GBPCPCFC_01156			GBPCPCFC_01156-0
GBPCPCFC_01157			GBPCPCFC_01157-0
GBPCPCFC_01158	7184	3.07e-236	GBPCPCFC_01158-0
GBPCPCFC_01159	7184	1.93e-57	GBPCPCFC_01159-0
GBPCPCFC_01160	7184	1.53e-117	GBPCPCFC_01160-0
GBPCPCFC_01161	780	3.15e-115	GBPCPCFC_01161-0
GBPCPCFC_01162	780	5.80e-52	GBPCPCFC_01162-0
GBPCPCFC_01163	780	6.58e-184	GBPCPCFC_01163-0
GBPCPCFC_01164	7184	1.36e-54	GBPCPCFC_01164-0
GBPCPCFC_01165	780	2.58e-67	GBPCPCFC_01165-0
GBPCPCFC_01166	780	2.95e-130	GBPCPCFC_01166-0
GBPCPCFC_01167	28211	6.21e-83	GBPCPCFC_01167-0
GBPCPCFC_01168	780	5.68e-26	GBPCPCFC_01168-0
GBPCPCFC_01169	780	7.05e-41	GBPCPCFC_01169-0
GBPCPCFC_01170	28211	2.84e-61	GBPCPCFC_01170-0
GBPCPCFC_01171	780	1.83e-60	GBPCPCFC_01171-0
GBPCPCFC_01172	780	3.06e-102	GBPCPCFC_01172-0
GBPCPCFC_01173	7184	1.42e-30	GBPCPCFC_01173-0
GBPCPCFC_01174	780	3.32e-67	GBPCPCFC_01174-0
GBPCPCFC_01175	7184	6.33e-82	GBPCPCFC_01175-0
GBPCPCFC_01176	780	1.01e-59	GBPCPCFC_01176-0
GBPCPCFC_01177	7184	2.61e-86	GBPCPCFC_01177-0
GBPCPCFC_01178	780	3.09e-25	GBPCPCFC_01178-0
GBPCPCFC_01179	7184	2.02e-77	GBPCPCFC_01179-0
GBPCPCFC_01180	775	9.62e-262	GBPCPCFC_01180-0
GBPCPCFC_01181	7184	5.05e-108	GBPCPCFC_01181-0
GBPCPCFC_01182	28211	2.52e-70	GBPCPCFC_01182-0
GBPCPCFC_01183	780	2.69e-71	GBPCPCFC_01183-0
GBPCPCFC_01184	7184	1.33e-200	GBPCPCFC_01184-0
GBPCPCFC_01185	7184	3.89e-70	GBPCPCFC_01185-0
GBPCPCFC_01186	780	4.91e-41	GBPCPCFC_01186-0
GBPCPCFC_01187	33317	6.49e-101	GBPCPCFC_01187-0
GBPCPCFC_01188			GBPCPCFC_01188-0
GBPCPCFC_01189	780	7.50e-10	GBPCPCFC_01189-0
