g_name,c_name,c_num_of_genes,c_len,c_pct_assemby_len,c_genelenm,c_genelensd,c_pearson_r,c_pearson_p,c_gc_cont,c_gcdev,g_len,g_lendev_c,g_lendev_o,g_abspos,g_terminal,g_single,g_pearson_r_o,g_pearson_p_o,g_pearson_r_c,g_pearson_p_c,g_gc_cont,g_gcdev_c,g_gcdev_o
LONINKCB_00956,contig_1024,419,320245,0.0012,270.1289,0.2209,0.9136,0.0,0.3553,-0.1207,228,0.1118,-0.2814,0.526,0,0,-0.0225,0.7446,-0.0025,0.9707,0.3377,0.3504,-0.8131
LONINKCB_00957,contig_1024,419,320245,0.0012,270.1289,0.2209,0.9136,0.0,0.3553,-0.1207,219,0.1083,-0.3439,0.5311,0,0,0.0247,0.7237,-0.0035,0.9601,0.3288,0.3308,-0.9971
LONINKCB_00958,contig_1024,419,320245,0.0012,270.1289,0.2209,0.9136,0.0,0.3553,-0.1207,189,0.0965,-0.5522,0.5405,0,0,0.0355,0.6263,0.0547,0.452,0.3492,0.3755,-0.577
LONINKCB_00959,contig_1024,419,320245,0.0012,270.1289,0.2209,0.9136,0.0,0.3553,-0.1207,183,0.0942,-0.5939,0.5418,0,0,0.0408,0.5603,0.0423,0.5462,0.3224,0.3169,-1.1278
LONINKCB_00960,contig_1024,419,320245,0.0012,270.1289,0.2209,0.9136,0.0,0.3553,-0.1207,252,0.1211,-0.1148,0.5482,0,0,-0.0055,0.933,0.0472,0.4663,0.373,0.4276,-0.0877
LONINKCB_00961,contig_1024,419,320245,0.0012,270.1289,0.2209,0.9136,0.0,0.3553,-0.1207,1359,0.5534,7.5715,0.5634,0,0,0.2043,0.001,0.1974,0.0015,0.4378,0.5694,1.2441
LONINKCB_00962,contig_1024,419,320245,0.0012,270.1289,0.2209,0.9136,0.0,0.3553,-0.1207,288,0.1352,0.1352,0.5659,0,0,-0.1191,0.0701,-0.1114,0.0903,0.4306,0.5535,1.0948
LONINKCB_00963,contig_1024,419,320245,0.0012,270.1289,0.2209,0.9136,0.0,0.3553,-0.1207,201,0.1012,-0.4689,0.5832,0,0,0.1097,0.1687,0.0752,0.3461,0.2886,0.2428,-1.8234
LONINKCB_00964,contig_1024,419,320245,0.0012,270.1289,0.2209,0.9136,0.0,0.3553,-0.1207,195,0.0989,-0.5105,0.5843,0,0,0.2932,0.0001,0.2907,0.0001,0.3282,0.3295,-1.0086
LONINKCB_00965,contig_1024,419,320245,0.0012,270.1289,0.2209,0.9136,0.0,0.3553,-0.1207,249,0.12,-0.1356,0.5865,0,0,0.0886,0.2055,0.1353,0.0525,0.3333,0.3408,-0.9032
LONINKCB_00966,contig_1024,419,320245,0.0012,270.1289,0.2209,0.9136,0.0,0.3553,-0.1207,204,0.1024,-0.4481,0.596,0,0,0.1936,0.0066,0.1499,0.036,0.3137,0.2979,-1.3062
LONINKCB_00967,contig_1024,419,320245,0.0012,270.1289,0.2209,0.9136,0.0,0.3553,-0.1207,192,0.0977,-0.5314,0.6014,0,0,0.1659,0.0169,0.126,0.0705,0.3333,0.3408,-0.9032
LONINKCB_00968,contig_1024,419,320245,0.0012,270.1289,0.2209,0.9136,0.0,0.3553,-0.1207,294,0.1375,0.1768,0.6035,0,0,-0.1231,0.0685,-0.1297,0.0547,0.3571,0.3929,-0.4139
LONINKCB_00969,contig_1024,419,320245,0.0012,270.1289,0.2209,0.9136,0.0,0.3553,-0.1207,162,0.086,-0.7397,0.6043,0,0,-0.0579,0.445,0.0111,0.8833,0.3025,0.2732,-1.5375
LONINKCB_00970,contig_1024,419,320245,0.0012,270.1289,0.2209,0.9136,0.0,0.3553,-0.1207,177,0.0919,-0.6355,0.6069,0,0,0.1084,0.1344,0.0623,0.391,0.3446,0.3655,-0.671
LONINKCB_00971,contig_1024,419,320245,0.0012,270.1289,0.2209,0.9136,0.0,0.3553,-0.1207,183,0.0942,-0.5939,0.6109,0,0,0.0297,0.6744,0.0196,0.7816,0.3388,0.3527,-0.7909
LONINKCB_00972,contig_1024,419,320245,0.0012,270.1289,0.2209,0.9136,0.0,0.3553,-0.1207,327,0.1504,0.406,0.6129,0,0,0.1643,0.0177,0.2142,0.0019,0.318,0.3073,-1.2175
LONINKCB_00973,contig_1024,419,320245,0.0012,270.1289,0.2209,0.9136,0.0,0.3553,-0.1207,168,0.0883,-0.698,0.6212,0,0,0.0992,0.1698,0.056,0.4393,0.3869,0.458,0.1977
LONINKCB_00974,contig_1024,419,320245,0.0012,270.1289,0.2209,0.9136,0.0,0.3553,-0.1207,174,0.0907,-0.6564,0.6227,0,0,0.0885,0.2176,0.1439,0.0441,0.3793,0.4413,0.0417
LONINKCB_00975,contig_1024,419,320245,0.0012,270.1289,0.2209,0.9136,0.0,0.3553,-0.1207,177,0.0919,-0.6355,0.6247,0,0,0.1194,0.093,0.0863,0.2254,0.3842,0.452,0.1418
LONINKCB_00976,contig_1024,419,320245,0.0012,270.1289,0.2209,0.9136,0.0,0.3553,-0.1207,153,0.0825,-0.8022,0.6256,0,0,0.1857,0.0128,0.2485,0.0008,0.3333,0.3408,-0.9032
LONINKCB_00977,contig_1024,419,320245,0.0012,270.1289,0.2209,0.9136,0.0,0.3553,-0.1207,195,0.0989,-0.5105,0.6305,0,0,0.0765,0.2744,0.0351,0.617,0.3282,0.3295,-1.0086
LONINKCB_00978,contig_1024,419,320245,0.0012,270.1289,0.2209,0.9136,0.0,0.3553,-0.1207,327,0.1504,0.406,0.6439,0,0,0.1015,0.1224,0.0214,0.7451,0.3945,0.4746,0.3537
LONINKCB_00979,contig_1024,419,320245,0.0012,270.1289,0.2209,0.9136,0.0,0.3553,-0.1207,159,0.0848,-0.7605,0.6463,0,0,0.1362,0.061,0.0953,0.1907,0.4025,0.4921,0.5186
LONINKCB_00980,contig_1024,419,320245,0.0012,270.1289,0.2209,0.9136,0.0,0.3553,-0.1207,177,0.0919,-0.6355,0.6482,0,0,-0.0995,0.1438,-0.1311,0.0539,0.4463,0.588,1.419
LONINKCB_00981,contig_1024,419,320245,0.0012,270.1289,0.2209,0.9136,0.0,0.3553,-0.1207,243,0.1176,-0.1773,0.6537,0,0,0.0471,0.5075,0.0735,0.3009,0.3786,0.4398,0.0271
LONINKCB_00982,contig_1024,419,320245,0.0012,270.1289,0.2209,0.9136,0.0,0.3553,-0.1207,219,0.1083,-0.3439,0.672,0,0,0.1463,0.0282,0.1404,0.0353,0.4475,0.5905,1.4428
LONINKCB_00983,contig_1024,419,320245,0.0012,270.1289,0.2209,0.9136,0.0,0.3553,-0.1207,291,0.1364,0.156,0.6757,0,0,-0.0121,0.8534,-0.0348,0.5966,0.3574,0.3934,-0.4089
LONINKCB_00984,contig_1024,419,320245,0.0012,270.1289,0.2209,0.9136,0.0,0.3553,-0.1207,246,0.1188,-0.1564,0.6808,0,0,0.2661,0.0,0.2204,0.0005,0.3862,0.4564,0.1828
LONINKCB_00985,contig_1024,419,320245,0.0012,270.1289,0.2209,0.9136,0.0,0.3553,-0.1207,474,0.2078,1.4266,0.6847,0,0,0.1084,0.0835,0.1755,0.0049,0.4557,0.6085,1.6115
LONINKCB_00986,contig_1024,419,320245,0.0012,270.1289,0.2209,0.9136,0.0,0.3553,-0.1207,246,0.1188,-0.1564,0.6863,0,0,0.0955,0.1403,0.082,0.2057,0.4512,0.5987,1.5195
LONINKCB_00987,contig_1024,419,320245,0.0012,270.1289,0.2209,0.9136,0.0,0.3553,-0.1207,846,0.3531,4.0095,0.6948,0,0,0.2141,0.0006,0.2587,0.0,0.4539,0.6045,1.5746
LONINKCB_00988,contig_1024,419,320245,0.0012,270.1289,0.2209,0.9136,0.0,0.3553,-0.1207,423,0.1879,1.0725,0.6971,0,0,0.0166,0.7911,0.0306,0.6264,0.4563,0.6097,1.6232
LONINKCB_00989,contig_1024,419,320245,0.0012,270.1289,0.2209,0.9136,0.0,0.3553,-0.1207,294,0.1375,0.1768,0.6996,0,0,0.1123,0.0819,0.1162,0.0717,0.5068,0.7203,2.6618
LONINKCB_00990,contig_1024,419,320245,0.0012,270.1289,0.2209,0.9136,0.0,0.3553,-0.1207,351,0.1598,0.5726,0.7027,0,0,0.1666,0.0096,0.1292,0.0451,0.416,0.5215,0.7947
LONINKCB_00991,contig_1024,419,320245,0.0012,270.1289,0.2209,0.9136,0.0,0.3553,-0.1207,429,0.1903,1.1142,0.7058,0,0,0.0555,0.3761,-0.0095,0.8796,0.4009,0.4887,0.486
LONINKCB_00992,contig_1024,419,320245,0.0012,270.1289,0.2209,0.9136,0.0,0.3553,-0.1207,537,0.2324,1.8641,0.7089,0,0,0.0604,0.3499,0.0255,0.6929,0.4078,0.5037,0.6276
LONINKCB_00993,contig_1024,419,320245,0.0012,270.1289,0.2209,0.9136,0.0,0.3553,-0.1207,180,0.093,-0.6147,0.711,0,0,-0.1122,0.0923,-0.079,0.2369,0.3333,0.3408,-0.9032
LONINKCB_00994,contig_1024,419,320245,0.0012,270.1289,0.2209,0.9136,0.0,0.3553,-0.1207,222,0.1094,-0.3231,0.7126,0,0,0.1234,0.06,0.1584,0.0155,0.4099,0.5083,0.6705
LONINKCB_00995,contig_1024,419,320245,0.0012,270.1289,0.2209,0.9136,0.0,0.3553,-0.1207,249,0.12,-0.1356,0.7194,0,0,-0.0031,0.963,-0.0065,0.9234,0.3855,0.455,0.1697
LONINKCB_00996,contig_1024,419,320245,0.0012,270.1289,0.2209,0.9136,0.0,0.3553,-0.1207,249,0.12,-0.1356,0.7205,0,0,0.0118,0.8619,-0.0205,0.7629,0.4016,0.4901,0.4999
LONINKCB_00997,contig_1024,419,320245,0.0012,270.1289,0.2209,0.9136,0.0,0.3553,-0.1207,303,0.1411,0.2393,0.7248,0,0,0.1841,0.0041,0.1962,0.0022,0.4026,0.4924,0.5211
LONINKCB_00998,contig_1024,419,320245,0.0012,270.1289,0.2209,0.9136,0.0,0.3553,-0.1207,210,0.1047,-0.4064,0.727,0,0,0.0899,0.1903,0.1004,0.1433,0.3667,0.4137,-0.2182
LONINKCB_00999,contig_1024,419,320245,0.0012,270.1289,0.2209,0.9136,0.0,0.3553,-0.1207,204,0.1024,-0.4481,0.7299,0,0,0.0334,0.6349,0.0773,0.2704,0.3725,0.4266,-0.0973
LONINKCB_01000,contig_1024,419,320245,0.0012,270.1289,0.2209,0.9136,0.0,0.3553,-0.1207,255,0.1223,-0.0939,0.7322,0,0,0.0647,0.3316,0.1195,0.0723,0.3529,0.3837,-0.5003
LONINKCB_01001,contig_1024,419,320245,0.0012,270.1289,0.2209,0.9136,0.0,0.3553,-0.1207,270,0.1282,0.0102,0.7337,0,0,0.3169,0.0,0.2749,0.0,0.337,0.3489,-0.8271
LONINKCB_01002,contig_1024,419,320245,0.0012,270.1289,0.2209,0.9136,0.0,0.3553,-0.1207,387,0.1739,0.8226,0.7394,0,0,0.0666,0.2883,0.0757,0.2274,0.3773,0.4369,-0.0005
LONINKCB_01003,contig_1024,419,320245,0.0012,270.1289,0.2209,0.9136,0.0,0.3553,-0.1207,159,0.0848,-0.7605,0.7441,0,0,0.1621,0.0326,0.1278,0.0929,0.3836,0.4508,0.1308
LONINKCB_01004,contig_1024,419,320245,0.0012,270.1289,0.2209,0.9136,0.0,0.3553,-0.1207,285,0.134,0.1144,0.7465,0,0,0.16,0.017,0.1897,0.0046,0.3895,0.4636,0.2505
LONINKCB_01005,contig_1024,419,320245,0.0012,270.1289,0.2209,0.9136,0.0,0.3553,-0.1207,240,0.1165,-0.1981,0.7662,0,0,0.0967,0.1343,0.1588,0.0136,0.3583,0.3955,-0.3894
LONINKCB_01006,contig_1024,419,320245,0.0012,270.1289,0.2209,0.9136,0.0,0.3553,-0.1207,225,0.1106,-0.3022,0.7796,0,0,0.0739,0.2541,0.0314,0.6279,0.44,0.5741,1.2889
LONINKCB_01007,contig_1024,419,320245,0.0012,270.1289,0.2209,0.9136,0.0,0.3553,-0.1207,243,0.1176,-0.1773,0.7818,0,0,0.055,0.4254,0.0511,0.4594,0.3621,0.4038,-0.3112
LONINKCB_01008,contig_1024,419,320245,0.0012,270.1289,0.2209,0.9136,0.0,0.3553,-0.1207,528,0.2289,1.8016,0.79,0,0,0.0465,0.4647,0.0245,0.7009,0.392,0.4692,0.3034
LONINKCB_01009,contig_1024,419,320245,0.0012,270.1289,0.2209,0.9136,0.0,0.3553,-0.1207,234,0.1141,-0.2398,0.7927,0,0,0.0975,0.1378,0.1,0.1281,0.3419,0.3595,-0.7276
LONINKCB_01010,contig_1024,419,320245,0.0012,270.1289,0.2209,0.9136,0.0,0.3553,-0.1207,579,0.2488,2.1557,0.7966,0,0,0.1619,0.0095,0.17,0.0064,0.3972,0.4806,0.4101
LONINKCB_01011,contig_1024,419,320245,0.0012,270.1289,0.2209,0.9136,0.0,0.3553,-0.1207,330,0.1516,0.4268,0.7986,0,0,0.026,0.683,0.0118,0.8527,0.397,0.48,0.4046
LONINKCB_01012,contig_1024,419,320245,0.0012,270.1289,0.2209,0.9136,0.0,0.3553,-0.1207,180,0.093,-0.6147,0.8003,0,0,0.0932,0.1805,0.0258,0.7119,0.4111,0.5109,0.6952
LONINKCB_01013,contig_1024,419,320245,0.0012,270.1289,0.2209,0.9136,0.0,0.3553,-0.1207,213,0.1059,-0.3856,0.8024,0,0,0.1111,0.1068,0.1154,0.0937,0.3333,0.3408,-0.9032
LONINKCB_01014,contig_1024,419,320245,0.0012,270.1289,0.2209,0.9136,0.0,0.3553,-0.1207,285,0.134,0.1144,0.8077,0,0,0.1964,0.0016,0.1966,0.0016,0.4947,0.6939,2.4138
LONINKCB_01015,contig_1024,419,320245,0.0012,270.1289,0.2209,0.9136,0.0,0.3553,-0.1207,255,0.1223,-0.0939,0.809,0,0,0.0785,0.2181,0.0709,0.2661,0.4392,0.5724,1.2728
LONINKCB_01016,contig_1024,419,320245,0.0012,270.1289,0.2209,0.9136,0.0,0.3553,-0.1207,183,0.0942,-0.5939,0.8099,0,0,0.1414,0.0447,0.0841,0.2343,0.3825,0.4484,0.1075
LONINKCB_01017,contig_1024,419,320245,0.0012,270.1289,0.2209,0.9136,0.0,0.3553,-0.1207,189,0.0965,-0.5522,0.8134,0,0,0.1119,0.1224,0.1188,0.1008,0.3439,0.3639,-0.6858
LONINKCB_01018,contig_1024,419,320245,0.0012,270.1289,0.2209,0.9136,0.0,0.3553,-0.1207,192,0.0977,-0.5314,0.8245,0,0,0.0326,0.6587,0.0289,0.6952,0.3854,0.4547,0.1672
LONINKCB_01019,contig_1024,419,320245,0.0012,270.1289,0.2209,0.9136,0.0,0.3553,-0.1207,183,0.0942,-0.5939,0.8257,0,0,0.0577,0.4578,0.1261,0.1034,0.2787,0.2212,-2.0263
LONINKCB_01020,contig_1024,419,320245,0.0012,270.1289,0.2209,0.9136,0.0,0.3553,-0.1207,228,0.1118,-0.2814,0.828,0,0,0.0198,0.7807,0.0584,0.4113,0.3026,0.2736,-1.5342
LONINKCB_01021,contig_1024,419,320245,0.0012,270.1289,0.2209,0.9136,0.0,0.3553,-0.1207,231,0.1129,-0.2606,0.8315,0,0,0.1658,0.0114,0.1398,0.0332,0.4026,0.4923,0.5202
LONINKCB_01022,contig_1024,419,320245,0.0012,270.1289,0.2209,0.9136,0.0,0.3553,-0.1207,231,0.1129,-0.2606,0.8421,0,0,-0.0489,0.4775,0.045,0.5135,0.4242,0.5397,0.9651
LONINKCB_01023,contig_1024,419,320245,0.0012,270.1289,0.2209,0.9136,0.0,0.3553,-0.1207,501,0.2184,1.6141,0.8454,0,0,-0.0209,0.7396,-0.0083,0.8947,0.4391,0.5722,1.2709
LONINKCB_01024,contig_1024,419,320245,0.0012,270.1289,0.2209,0.9136,0.0,0.3553,-0.1207,210,0.1047,-0.4064,0.8488,0,0,-0.0569,0.3799,-0.1148,0.0759,0.4333,0.5595,1.1519
LONINKCB_01025,contig_1024,419,320245,0.0012,270.1289,0.2209,0.9136,0.0,0.3553,-0.1207,1089,0.448,5.6968,0.8565,0,0,-0.0466,0.4581,-0.071,0.2578,0.4307,0.5537,1.0972
LONINKCB_01026,contig_1024,419,320245,0.0012,270.1289,0.2209,0.9136,0.0,0.3553,-0.1207,312,0.1446,0.3018,0.8588,0,0,0.1861,0.0037,0.1719,0.0075,0.4712,0.6423,1.9292
LONINKCB_01027,contig_1024,419,320245,0.0012,270.1289,0.2209,0.9136,0.0,0.3553,-0.1207,204,0.1024,-0.4481,0.8604,0,0,0.2449,0.0007,0.2535,0.0004,0.3824,0.448,0.1042
LONINKCB_01028,contig_1024,419,320245,0.0012,270.1289,0.2209,0.9136,0.0,0.3553,-0.1207,462,0.2031,1.3433,0.8662,0,0,0.0107,0.867,0.0286,0.6545,0.4048,0.497,0.5647
LONINKCB_01029,contig_1024,419,320245,0.0012,270.1289,0.2209,0.9136,0.0,0.3553,-0.1207,198,0.1001,-0.4897,0.8781,0,0,0.0183,0.8099,0.0578,0.4462,0.3788,0.4402,0.0309
LONINKCB_01030,contig_1024,419,320245,0.0012,270.1289,0.2209,0.9136,0.0,0.3553,-0.1207,189,0.0965,-0.5522,0.8794,0,0,0.2552,0.0023,0.2679,0.0013,0.2434,0.144,-2.7518
LONINKCB_01031,contig_1024,419,320245,0.0012,270.1289,0.2209,0.9136,0.0,0.3553,-0.1207,204,0.1024,-0.4481,0.8826,0,0,0.0731,0.2966,0.0913,0.1917,0.4069,0.5016,0.6079
LONINKCB_01032,contig_1024,419,320245,0.0012,270.1289,0.2209,0.9136,0.0,0.3553,-0.1207,234,0.1141,-0.2398,0.8844,0,0,0.1381,0.038,0.1344,0.0435,0.4017,0.4904,0.502
LONINKCB_01033,contig_1024,419,320245,0.0012,270.1289,0.2209,0.9136,0.0,0.3553,-0.1207,306,0.1422,0.2602,0.8893,0,0,0.1924,0.0031,0.1758,0.007,0.3235,0.3193,-1.1047
LONINKCB_01034,contig_1024,419,320245,0.0012,270.1289,0.2209,0.9136,0.0,0.3553,-0.1207,201,0.1012,-0.4689,0.8957,0,0,0.0857,0.2301,0.0715,0.3166,0.3035,0.2755,-1.5167
LONINKCB_01035,contig_1024,419,320245,0.0012,270.1289,0.2209,0.9136,0.0,0.3553,-0.1207,306,0.1422,0.2602,0.902,0,0,0.1546,0.0182,0.0948,0.149,0.3268,0.3265,-1.0376
LONINKCB_01036,contig_1024,419,320245,0.0012,270.1289,0.2209,0.9136,0.0,0.3553,-0.1207,249,0.12,-0.1356,0.9118,0,0,0.0589,0.3922,0.0394,0.5671,0.3574,0.3935,-0.408
LONINKCB_01037,contig_1024,419,320245,0.0012,270.1289,0.2209,0.9136,0.0,0.3553,-0.1207,294,0.1375,0.1768,0.9175,0,0,0.0848,0.2209,0.1426,0.039,0.3333,0.3408,-0.9032
LONINKCB_01038,contig_1024,419,320245,0.0012,270.1289,0.2209,0.9136,0.0,0.3553,-0.1207,162,0.086,-0.7397,0.919,0,0,0.1642,0.0162,0.1577,0.021,0.4136,0.5163,0.7459
LONINKCB_01039,contig_1024,419,320245,0.0012,270.1289,0.2209,0.9136,0.0,0.3553,-0.1207,285,0.134,0.1144,0.9231,0,0,0.2709,0.0,0.181,0.0054,0.4281,0.548,1.0437
LONINKCB_01040,contig_1024,419,320245,0.0012,270.1289,0.2209,0.9136,0.0,0.3553,-0.1207,180,0.093,-0.6147,0.9248,0,0,0.0407,0.5752,0.0636,0.3809,0.4222,0.5352,0.9236
LONINKCB_01041,contig_1024,419,320245,0.0012,270.1289,0.2209,0.9136,0.0,0.3553,-0.1207,510,0.2219,1.6766,0.9279,0,0,0.2162,0.0006,0.2399,0.0001,0.4804,0.6625,2.119
LONINKCB_01042,contig_1024,419,320245,0.0012,270.1289,0.2209,0.9136,0.0,0.3553,-0.1207,492,0.2149,1.5516,0.9316,0,0,0.165,0.0082,0.1258,0.0443,0.4472,0.5898,1.4359
LONINKCB_01043,contig_1024,419,320245,0.0012,270.1289,0.2209,0.9136,0.0,0.3553,-0.1207,198,0.1001,-0.4897,0.9327,0,0,0.0754,0.2529,0.0938,0.1543,0.4596,0.617,1.6916
LONINKCB_01044,contig_1024,419,320245,0.0012,270.1289,0.2209,0.9136,0.0,0.3553,-0.1207,951,0.3941,4.7386,0.9387,0,0,0.1784,0.0042,0.1778,0.0043,0.4343,0.5616,1.1713
LONINKCB_01045,contig_1024,419,320245,0.0012,270.1289,0.2209,0.9136,0.0,0.3553,-0.1207,216,0.1071,-0.3647,0.9411,0,0,0.1259,0.0629,0.1456,0.0312,0.4491,0.594,1.4754
LONINKCB_01046,contig_1024,419,320245,0.0012,270.1289,0.2209,0.9136,0.0,0.3553,-0.1207,216,0.1071,-0.3647,0.9485,0,0,-0.2158,0.0022,-0.1379,0.0516,0.338,0.3509,-0.8081
LONINKCB_01047,contig_1024,419,320245,0.0012,270.1289,0.2209,0.9136,0.0,0.3553,-0.1207,231,0.1129,-0.2606,0.9523,0,0,0.2108,0.0025,0.1505,0.0321,0.3333,0.3408,-0.9032
LONINKCB_01048,contig_1024,419,320245,0.0012,270.1289,0.2209,0.9136,0.0,0.3553,-0.1207,246,0.1188,-0.1564,0.955,0,0,0.0797,0.2403,0.1181,0.0812,0.3577,0.3941,-0.402
LONINKCB_01049,contig_1024,419,320245,0.0012,270.1289,0.2209,0.9136,0.0,0.3553,-0.1207,192,0.0977,-0.5314,0.9562,0,0,0.0522,0.4828,0.0453,0.5426,0.375,0.4319,-0.0469
LONINKCB_01050,contig_1024,419,320245,0.0012,270.1289,0.2209,0.9136,0.0,0.3553,-0.1207,261,0.1247,-0.0523,0.9626,0,0,0.1592,0.0204,0.1519,0.027,0.272,0.2066,-2.1631
LONINKCB_01051,contig_1024,419,320245,0.0012,270.1289,0.2209,0.9136,0.0,0.3553,-0.1207,273,0.1293,0.031,0.9653,0,0,0.0879,0.1747,0.0959,0.1386,0.4359,0.5652,1.2046
LONINKCB_01052,contig_1024,419,320245,0.0012,270.1289,0.2209,0.9136,0.0,0.3553,-0.1207,309,0.1434,0.281,0.9671,0,0,0.0455,0.482,0.0676,0.2957,0.4531,0.6027,1.5576
LONINKCB_01053,contig_1024,419,320245,0.0012,270.1289,0.2209,0.9136,0.0,0.3553,-0.1207,567,0.2442,2.0724,0.9705,0,0,0.0097,0.8767,0.0456,0.4679,0.4409,0.5761,1.3078
LONINKCB_01054,contig_1024,419,320245,0.0012,270.1289,0.2209,0.9136,0.0,0.3553,-0.1207,1155,0.4738,6.155,0.9777,0,0,0.1651,0.0081,0.1499,0.0164,0.4597,0.6173,1.6946
LONINKCB_01055,contig_1024,419,320245,0.0012,270.1289,0.2209,0.9136,0.0,0.3553,-0.1207,1605,0.6495,9.2795,0.988,0,0,0.0979,0.1182,0.0843,0.1786,0.4548,0.6066,1.5937
LONINKCB_01056,contig_1024,419,320245,0.0012,270.1289,0.2209,0.9136,0.0,0.3553,-0.1207,189,0.0965,-0.5522,0.9896,0,0,0.0927,0.2335,0.1114,0.1519,0.3386,0.3523,-0.7945
LONINKCB_01057,contig_1024,419,320245,0.0012,270.1289,0.2209,0.9136,0.0,0.3553,-0.1207,174,0.0907,-0.6564,0.9908,0,0,-0.0625,0.4183,-0.036,0.6414,0.3276,0.3282,-1.0213
LONINKCB_01058,contig_1024,419,320245,0.0012,270.1289,0.2209,0.9136,0.0,0.3553,-0.1207,171,0.0895,-0.6772,0.992,0,0,0.1106,0.1136,0.0864,0.2171,0.3509,0.3791,-0.5427
LONINKCB_01059,contig_1024,419,320245,0.0012,270.1289,0.2209,0.9136,0.0,0.3553,-0.1207,204,0.1024,-0.4481,0.9933,1,0,0.0102,0.8786,-0.0212,0.7513,0.4608,0.6196,1.7161
LONINKCB_06639,contig_109,234,184336,0.0007,265.4487,0.1878,0.8346,0.0,0.354,-0.2373,381,0.1803,0.7809,0.997,1,0,0.013,0.8412,0.071,0.2721,0.4094,0.5045,0.661
LONINKCB_06640,contig_109,234,184336,0.0007,265.4487,0.1878,0.8346,0.0,0.354,-0.2373,243,0.1181,-0.1773,0.9801,0,0,-0.0147,0.8335,-0.069,0.3233,0.3704,0.4265,-0.1421
LONINKCB_06641,contig_109,234,184336,0.0007,265.4487,0.1878,0.8346,0.0,0.354,-0.2373,192,0.0951,-0.5314,0.9785,0,0,-0.0729,0.2674,-0.0583,0.3758,0.4062,0.4981,0.5953
LONINKCB_06642,contig_109,234,184336,0.0007,265.4487,0.1878,0.8346,0.0,0.354,-0.2373,204,0.1005,-0.4481,0.9502,0,0,0.1392,0.0369,0.1731,0.0093,0.4363,0.5581,1.2123
LONINKCB_06643,contig_109,234,184336,0.0007,265.4487,0.1878,0.8346,0.0,0.354,-0.2373,207,0.1019,-0.4272,0.9398,0,0,0.0969,0.1799,0.1235,0.087,0.3382,0.3622,-0.8039
LONINKCB_06644,contig_109,234,184336,0.0007,265.4487,0.1878,0.8346,0.0,0.354,-0.2373,198,0.0978,-0.4897,0.9354,0,0,0.1715,0.0124,0.1563,0.0229,0.399,0.4836,0.4461
LONINKCB_06645,contig_109,234,184336,0.0007,265.4487,0.1878,0.8346,0.0,0.354,-0.2373,684,0.3169,2.8847,0.9256,0,0,0.3315,0.0,0.3882,0.0,0.2719,0.23,-2.1652
LONINKCB_06646,contig_109,234,184336,0.0007,265.4487,0.1878,0.8346,0.0,0.354,-0.2373,222,0.1086,-0.3231,0.9187,0,0,0.1979,0.0145,0.2319,0.004,0.3784,0.4425,0.0225
LONINKCB_06647,contig_109,234,184336,0.0007,265.4487,0.1878,0.8346,0.0,0.354,-0.2373,183,0.091,-0.5939,0.9143,0,0,0.0251,0.7028,0.0505,0.4429,0.459,0.6035,1.6797
LONINKCB_06648,contig_109,234,184336,0.0007,265.4487,0.1878,0.8346,0.0,0.354,-0.2373,279,0.1343,0.0727,0.9117,0,0,0.0616,0.363,0.0405,0.5505,0.3692,0.4241,-0.1666
LONINKCB_06649,contig_109,234,184336,0.0007,265.4487,0.1878,0.8346,0.0,0.354,-0.2373,237,0.1154,-0.2189,0.9083,0,0,0.1791,0.0114,0.1891,0.0075,0.3207,0.3273,-1.1634
LONINKCB_06650,contig_109,234,184336,0.0007,265.4487,0.1878,0.8346,0.0,0.354,-0.2373,249,0.1208,-0.1356,0.9021,0,0,-0.0463,0.492,-0.002,0.9758,0.3896,0.4648,0.2523
LONINKCB_06651,contig_109,234,184336,0.0007,265.4487,0.1878,0.8346,0.0,0.354,-0.2373,198,0.0978,-0.4897,0.894,0,0,0.1215,0.1309,0.135,0.093,0.2879,0.2618,-1.8374
LONINKCB_06652,contig_109,234,184336,0.0007,265.4487,0.1878,0.8346,0.0,0.354,-0.2373,261,0.1262,-0.0523,0.8912,0,0,-0.0742,0.2708,-0.0672,0.3187,0.3946,0.475,0.3566
LONINKCB_06653,contig_109,234,184336,0.0007,265.4487,0.1878,0.8346,0.0,0.354,-0.2373,285,0.137,0.1144,0.8803,0,0,0.047,0.4539,0.1074,0.0863,0.3895,0.4646,0.2505
LONINKCB_06654,contig_109,234,184336,0.0007,265.4487,0.1878,0.8346,0.0,0.354,-0.2373,195,0.0965,-0.5105,0.8696,0,0,0.0343,0.6255,0.0784,0.2641,0.3487,0.3833,-0.5871
LONINKCB_06655,contig_109,234,184336,0.0007,265.4487,0.1878,0.8346,0.0,0.354,-0.2373,204,0.1005,-0.4481,0.8664,0,0,0.187,0.0158,0.143,0.0661,0.3235,0.333,-1.1047
LONINKCB_06656,contig_109,234,184336,0.0007,265.4487,0.1878,0.8346,0.0,0.354,-0.2373,240,0.1167,-0.1981,0.8574,0,0,-0.0005,0.994,0.0441,0.497,0.3667,0.4191,-0.2182
LONINKCB_06657,contig_109,234,184336,0.0007,265.4487,0.1878,0.8346,0.0,0.354,-0.2373,168,0.0843,-0.698,0.8541,0,0,0.1982,0.0089,0.1169,0.1255,0.2917,0.2694,-1.7595
