g_name,c_name,c_num_of_genes,c_len,c_pct_assemby_len,c_genelenm,c_genelensd,c_pearson_r,c_pearson_p,c_gc_cont,c_gcdev,g_len,g_lendev_c,g_lendev_o,g_abspos,g_terminal,g_single,g_pearson_r_o,g_pearson_p_o,g_pearson_r_c,g_pearson_p_c,g_gc_cont,g_gcdev_c,g_gcdev_o
None-gene-1614446,contig_194,432,2371428,0.0069,1635.0926,0.1462,0.9006,0.0,0.3644,0.6915,171,0.0559,-0.5438,0.3617,0,0,-0.0698,0.3094,-0.0758,0.2699,0.3801,0.2617,-0.2317
None-gene-1614682,contig_194,432,2371428,0.0069,1635.0926,0.1462,0.9006,0.0,0.3644,0.6915,216,0.0565,-0.5318,0.362,0,0,0.1318,0.0469,0.0747,0.2613,0.4537,0.3889,1.9091
None-gene-1615150,contig_194,432,2371428,0.0069,1635.0926,0.1462,0.9006,0.0,0.3644,0.6915,213,0.0565,-0.5326,0.3624,0,0,-0.0827,0.2166,-0.0913,0.1723,0.5399,0.5378,4.4168
None-gene-1643500,contig_194,432,2371428,0.0069,1635.0926,0.1462,0.9006,0.0,0.3644,0.6915,4764,0.1216,0.6757,0.3901,0,0,0.3695,0.0,0.3768,0.0,0.3673,0.2397,-0.6034
None-gene-1669256,contig_194,432,2371428,0.0069,1635.0926,0.1462,0.9006,0.0,0.3644,0.6915,198,0.0563,-0.5366,0.408,0,0,-0.0237,0.7381,0.018,0.8003,0.3838,0.2682,-0.1234
None-gene-1669561,contig_194,432,2371428,0.0069,1635.0926,0.1462,0.9006,0.0,0.3644,0.6915,1428,0.0739,-0.21,0.4093,0,0,0.179,0.0041,0.2166,0.0005,0.4181,0.3273,0.8724
None-gene-1674463,contig_194,432,2371428,0.0069,1635.0926,0.1462,0.9006,0.0,0.3644,0.6915,876,0.066,-0.3566,0.4129,0,0,0.2702,0.0,0.3499,0.0,0.4247,0.3387,1.0641
None-gene-1679339,contig_194,432,2371428,0.0069,1635.0926,0.1462,0.9006,0.0,0.3644,0.6915,1216,0.0709,-0.2663,0.4173,0,0,0.0442,0.4815,-0.0051,0.9359,0.398,0.2927,0.2893
None-gene-1686001,contig_194,432,2371428,0.0069,1635.0926,0.1462,0.9006,0.0,0.3644,0.6915,318,0.058,-0.5048,0.4222,0,0,0.1496,0.0287,0.1567,0.0219,0.3428,0.1972,-1.3182
None-gene-1687746,contig_194,432,2371428,0.0069,1635.0926,0.1462,0.9006,0.0,0.3644,0.6915,273,0.0574,-0.5167,0.4236,0,0,0.034,0.5996,0.0133,0.8378,0.3919,0.2822,0.1123
None-gene-1689016,contig_194,432,2371428,0.0069,1635.0926,0.1462,0.9006,0.0,0.3644,0.6915,9481,0.1891,1.9281,0.4325,0,0,0.3691,0.0,0.4166,0.0,0.3625,0.2313,-0.7437
None-gene-1700936,contig_194,432,2371428,0.0069,1635.0926,0.1462,0.9006,0.0,0.3644,0.6915,654,0.0628,-0.4156,0.4351,0,0,0.1274,0.0445,0.1966,0.0018,0.4235,0.3368,1.0318
None-gene-1702047,contig_194,432,2371428,0.0069,1635.0926,0.1462,0.9006,0.0,0.3644,0.6915,375,0.0588,-0.4896,0.4358,0,0,0.0474,0.4499,0.0861,0.1699,0.4,0.2961,0.3468
None-gene-1703019,contig_194,432,2371428,0.0069,1635.0926,0.1462,0.9006,0.0,0.3644,0.6915,531,0.0611,-0.4482,0.4367,0,0,0.1506,0.0159,0.1496,0.0166,0.4162,0.3241,0.8179
None-gene-1714586,contig_194,432,2371428,0.0069,1635.0926,0.1462,0.9006,0.0,0.3644,0.6915,1973,0.0817,-0.0653,0.4477,0,0,0.1022,0.1028,0.098,0.1177,0.4095,0.3126,0.624
None-gene-1719041,contig_194,432,2371428,0.0069,1635.0926,0.1462,0.9006,0.0,0.3644,0.6915,204,0.0564,-0.535,0.45,0,0,0.1481,0.0359,0.1226,0.0829,0.4118,0.3164,0.689
None-gene-1719248,contig_194,432,2371428,0.0069,1635.0926,0.1462,0.9006,0.0,0.3644,0.6915,804,0.065,-0.3757,0.4506,0,0,-0.124,0.0475,-0.0317,0.6138,0.4117,0.3163,0.6869
None-gene-1723607,contig_194,432,2371428,0.0069,1635.0926,0.1462,0.9006,0.0,0.3644,0.6915,1714,0.078,-0.1341,0.4551,0,0,0.2179,0.0004,0.2238,0.0003,0.3926,0.2834,0.1329
None-gene-1734730,contig_194,432,2371428,0.0069,1635.0926,0.1462,0.9006,0.0,0.3644,0.6915,954,0.0671,-0.3359,0.4638,0,0,0.098,0.1231,0.1266,0.0459,0.4444,0.3729,1.6397
None-gene-1737744,contig_194,432,2371428,0.0069,1635.0926,0.1462,0.9006,0.0,0.3644,0.6915,1757,0.0786,-0.1227,0.467,0,0,0.108,0.0847,0.0808,0.1974,0.3534,0.2157,-1.0076
None-gene-1741604,contig_194,432,2371428,0.0069,1635.0926,0.1462,0.9006,0.0,0.3644,0.6915,621,0.0623,-0.4243,0.4693,0,0,0.0949,0.1301,0.0419,0.5044,0.4525,0.3868,1.8739
None-gene-1751284,contig_194,432,2371428,0.0069,1635.0926,0.1462,0.9006,0.0,0.3644,0.6915,3580,0.1047,0.3613,0.48,0,0,0.3452,0.0,0.3372,0.0,0.3693,0.243,-0.5471
None-gene-1773493,contig_194,432,2371428,0.0069,1635.0926,0.1462,0.9006,0.0,0.3644,0.6915,5453,0.1315,0.8586,0.5003,0,0,0.2804,0.0,0.2771,0.0,0.3882,0.2758,0.0043
None-gene-1775621,contig_194,432,2371428,0.0069,1635.0926,0.1462,0.9006,0.0,0.3644,0.6915,156,0.0557,-0.5478,0.4976,0,0,-0.0785,0.2885,-0.0143,0.8464,0.391,0.2806,0.0857
None-gene-1781464,contig_194,432,2371428,0.0069,1635.0926,0.1462,0.9006,0.0,0.3644,0.6915,306,0.0578,-0.508,0.5027,0,0,0.0431,0.4983,0.0348,0.5842,0.3725,0.2487,-0.4518
None-gene-1782356,contig_194,432,2371428,0.0069,1635.0926,0.1462,0.9006,0.0,0.3644,0.6915,225,0.0567,-0.5295,0.5034,0,0,-0.0274,0.6778,-0.0214,0.7451,0.4178,0.3268,0.8639
None-gene-1782583,contig_194,432,2371428,0.0069,1635.0926,0.1462,0.9006,0.0,0.3644,0.6915,414,0.0594,-0.4793,0.5037,0,0,-0.0555,0.3764,-0.0463,0.461,0.4614,0.4021,2.1316
None-gene-1784877,contig_194,432,2371428,0.0069,1635.0926,0.1462,0.9006,0.0,0.3644,0.6915,4412,0.1166,0.5822,0.509,0,0,0.3542,0.0,0.3035,0.0,0.4148,0.3216,0.7767
None-gene-1788868,contig_194,432,2371428,0.0069,1635.0926,0.1462,0.9006,0.0,0.3644,0.6915,234,0.0568,-0.5271,0.5089,0,0,0.0499,0.4858,0.0936,0.1907,0.4658,0.4098,2.2613
None-gene-1791043,contig_194,432,2371428,0.0069,1635.0926,0.1462,0.9006,0.0,0.3644,0.6915,4182,0.1133,0.5212,0.514,0,0,0.1529,0.0143,0.219,0.0004,0.401,0.2978,0.376
None-gene-1798865,contig_194,432,2371428,0.0069,1635.0926,0.1462,0.9006,0.0,0.3644,0.6915,4259,0.1144,0.5416,0.5207,0,0,0.2522,0.0,0.2262,0.0003,0.4097,0.3129,0.6295
None-gene-1798899,contig_194,432,2371428,0.0069,1635.0926,0.1462,0.9006,0.0,0.3644,0.6915,2981,0.0961,0.2023,0.5197,0,0,0.1992,0.0014,0.1789,0.0041,0.3962,0.2895,0.2355
None-gene-1801883,contig_194,432,2371428,0.0069,1635.0926,0.1462,0.9006,0.0,0.3644,0.6915,434,0.0597,-0.474,0.52,0,0,0.0711,0.2571,0.022,0.7264,0.4378,0.3614,1.4461
None-gene-1802365,contig_194,432,2371428,0.0069,1635.0926,0.1462,0.9006,0.0,0.3644,0.6915,509,0.0607,-0.4541,0.5205,0,0,0.1344,0.0316,0.1185,0.0583,0.4558,0.3925,1.9699
None-gene-1822772,contig_194,432,2371428,0.0069,1635.0926,0.1462,0.9006,0.0,0.3644,0.6915,381,0.0589,-0.488,0.5376,0,0,-0.0003,0.9965,0.0273,0.668,0.4173,0.326,0.8507
None-gene-1823373,contig_194,432,2371428,0.0069,1635.0926,0.1462,0.9006,0.0,0.3644,0.6915,8502,0.1751,1.6682,0.545,0,0,0.5077,0.0,0.4689,0.0,0.3967,0.2905,0.2516
None-gene-1823592,contig_194,432,2371428,0.0069,1635.0926,0.1462,0.9006,0.0,0.3644,0.6915,826,0.0653,-0.3699,0.5387,0,0,0.2189,0.0004,0.1849,0.003,0.3717,0.2472,-0.4774
None-gene-1833403,contig_194,432,2371428,0.0069,1635.0926,0.1462,0.9006,0.0,0.3644,0.6915,1509,0.075,-0.1885,0.5475,0,0,0.1289,0.0394,0.1603,0.0102,0.3956,0.2885,0.2195
None-gene-1834322,contig_194,432,2371428,0.0069,1635.0926,0.1462,0.9006,0.0,0.3644,0.6915,210,0.0565,-0.5334,0.5472,0,0,0.0958,0.139,0.1062,0.1008,0.4,0.2961,0.3468
None-gene-1844686,contig_194,432,2371428,0.0069,1635.0926,0.1462,0.9006,0.0,0.3644,0.6915,1460,0.0743,-0.2016,0.557,0,0,0.053,0.3983,0.0684,0.2757,0.437,0.36,1.4227
None-gene-1853367,contig_194,432,2371428,0.0069,1635.0926,0.1462,0.9006,0.0,0.3644,0.6915,652,0.0628,-0.4161,0.5636,0,0,0.1409,0.0262,0.2366,0.0002,0.4187,0.3284,0.8911
None-gene-1855169,contig_194,432,2371428,0.0069,1635.0926,0.1462,0.9006,0.0,0.3644,0.6915,171,0.0559,-0.5438,0.5647,0,0,0.2451,0.0009,0.2787,0.0002,0.4444,0.3729,1.6397
None-gene-1856094,contig_194,432,2371428,0.0069,1635.0926,0.1462,0.9006,0.0,0.3644,0.6915,1075,0.0688,-0.3038,0.5663,0,0,0.3021,0.0,0.2459,0.0001,0.4112,0.3154,0.6715
None-gene-1856232,contig_194,432,2371428,0.0069,1635.0926,0.1462,0.9006,0.0,0.3644,0.6915,344,0.0584,-0.4979,0.5658,0,0,0.1629,0.009,0.1254,0.045,0.4506,0.3835,1.8182
None-gene-1861941,contig_194,432,2371428,0.0069,1635.0926,0.1462,0.9006,0.0,0.3644,0.6915,213,0.0565,-0.5326,0.5705,0,0,0.0,0.9994,0.0135,0.8318,0.3991,0.2945,0.3194
None-gene-1864616,contig_194,432,2371428,0.0069,1635.0926,0.1462,0.9006,0.0,0.3644,0.6915,744,0.0641,-0.3917,0.5732,0,0,0.1688,0.0076,0.2494,0.0001,0.422,0.3342,0.988
None-gene-1865383,contig_194,432,2371428,0.0069,1635.0926,0.1462,0.9006,0.0,0.3644,0.6915,171,0.0559,-0.5438,0.5734,0,0,0.2271,0.0026,0.2813,0.0002,0.4386,0.3628,1.4696
None-gene-1889426,contig_194,432,2371428,0.0069,1635.0926,0.1462,0.9006,0.0,0.3644,0.6915,183,0.0561,-0.5406,0.5936,0,0,0.1188,0.0741,0.0653,0.3271,0.459,0.3981,2.0636
None-gene-1892376,contig_194,432,2371428,0.0069,1635.0926,0.1462,0.9006,0.0,0.3644,0.6915,1140,0.0698,-0.2865,0.5969,0,0,0.1399,0.0252,0.1232,0.049,0.436,0.3582,1.393
None-gene-1893521,contig_194,432,2371428,0.0069,1635.0926,0.1462,0.9006,0.0,0.3644,0.6915,411,0.0593,-0.4801,0.5973,0,0,0.1679,0.0081,0.1511,0.0173,0.4696,0.4163,2.3711
None-gene-1908019,contig_194,432,2371428,0.0069,1635.0926,0.1462,0.9006,0.0,0.3644,0.6915,6834,0.1513,1.2253,0.6149,0,0,0.5091,0.0,0.458,0.0,0.3807,0.2628,-0.2134
None-gene-1913016,contig_194,432,2371428,0.0069,1635.0926,0.1462,0.9006,0.0,0.3644,0.6915,353,0.0585,-0.4955,0.6137,0,0,0.1613,0.0164,0.2348,0.0004,0.4476,0.3783,1.7313
None-gene-1916691,contig_194,432,2371428,0.0069,1635.0926,0.1462,0.9006,0.0,0.3644,0.6915,555,0.0614,-0.4418,0.617,0,0,0.1267,0.0428,0.1224,0.0504,0.4306,0.349,1.2378
None-gene-1918736,contig_194,432,2371428,0.0069,1635.0926,0.1462,0.9006,0.0,0.3644,0.6915,3335,0.1012,0.2963,0.621,0,0,0.2787,0.0,0.2343,0.0002,0.3736,0.2505,-0.4209
None-gene-1925587,contig_194,432,2371428,0.0069,1635.0926,0.1462,0.9006,0.0,0.3644,0.6915,2889,0.0948,0.1779,0.6264,0,0,0.183,0.0033,0.1266,0.0431,0.4223,0.3346,0.9952
None-gene-1928686,contig_194,432,2371428,0.0069,1635.0926,0.1462,0.9006,0.0,0.3644,0.6915,10589,0.205,2.2223,0.6355,0,0,0.3734,0.0,0.3566,0.0,0.3579,0.2234,-0.8774
None-gene-1943951,contig_194,432,2371428,0.0069,1635.0926,0.1462,0.9006,0.0,0.3644,0.6915,2874,0.0946,0.1739,0.6419,0,0,0.2702,0.0,0.2789,0.0,0.381,0.2633,-0.2059
None-gene-1947029,contig_194,432,2371428,0.0069,1635.0926,0.1462,0.9006,0.0,0.3644,0.6915,4584,0.1191,0.6279,0.6459,0,0,0.1464,0.0191,0.2196,0.0004,0.3833,0.2672,-0.1394
None-gene-1948464,contig_194,432,2371428,0.0069,1635.0926,0.1462,0.9006,0.0,0.3644,0.6915,468,0.0601,-0.4649,0.6437,0,0,0.1148,0.0666,0.1827,0.0033,0.3974,0.2917,0.2722
None-gene-1948949,contig_194,432,2371428,0.0069,1635.0926,0.1462,0.9006,0.0,0.3644,0.6915,765,0.0644,-0.3861,0.6443,0,0,0.1327,0.0364,0.2142,0.0007,0.4261,0.3413,1.1073
None-gene-1956328,contig_194,432,2371428,0.0069,1635.0926,0.1462,0.9006,0.0,0.3644,0.6915,542,0.0612,-0.4453,0.6504,0,0,0.1683,0.0079,0.1719,0.0067,0.4244,0.3382,1.0553
None-gene-1956732,contig_194,432,2371428,0.0069,1635.0926,0.1462,0.9006,0.0,0.3644,0.6915,126,0.0553,-0.5557,0.6504,0,0,0.1478,0.0335,0.1297,0.0626,0.4762,0.4277,2.5632
None-gene-1959363,contig_194,432,2371428,0.0069,1635.0926,0.1462,0.9006,0.0,0.3644,0.6915,8028,0.1683,1.5423,0.6592,0,0,0.3506,0.0,0.2652,0.0,0.404,0.3029,0.462
None-gene-1979320,contig_194,432,2371428,0.0069,1635.0926,0.1462,0.9006,0.0,0.3644,0.6915,654,0.0628,-0.4156,0.6699,0,0,0.1394,0.0279,0.2114,0.0008,0.4205,0.3315,0.9428
None-gene-1984035,contig_194,432,2371428,0.0069,1635.0926,0.1462,0.9006,0.0,0.3644,0.6915,364,0.0587,-0.4926,0.6736,0,0,-0.0513,0.4425,-0.0238,0.7223,0.3709,0.2458,-0.5004
None-gene-1991116,contig_194,432,2371428,0.0069,1635.0926,0.1462,0.9006,0.0,0.3644,0.6915,1951,0.0814,-0.0712,0.6809,0,0,0.2669,0.0,0.2781,0.0,0.4587,0.3976,2.0556
None-gene-1995143,contig_194,432,2371428,0.0069,1635.0926,0.1462,0.9006,0.0,0.3644,0.6915,752,0.0642,-0.3895,0.6833,0,0,0.0262,0.676,0.0113,0.8567,0.3896,0.2782,0.045
None-gene-2003224,contig_194,432,2371428,0.0069,1635.0926,0.1462,0.9006,0.0,0.3644,0.6915,315,0.058,-0.5056,0.6897,0,0,0.0122,0.8502,0.059,0.3619,0.4286,0.3455,1.1779
None-gene-2003921,contig_194,432,2371428,0.0069,1635.0926,0.1462,0.9006,0.0,0.3644,0.6915,336,0.0583,-0.5,0.6903,0,0,0.0038,0.9553,0.0627,0.356,0.4315,0.3506,1.2645
None-gene-2005219,contig_194,432,2371428,0.0069,1635.0926,0.1462,0.9006,0.0,0.3644,0.6915,2106,0.0836,-0.03,0.6929,0,0,0.1838,0.0032,0.1413,0.0238,0.4122,0.3171,0.7004
None-gene-2013619,contig_194,432,2371428,0.0069,1635.0926,0.1462,0.9006,0.0,0.3644,0.6915,384,0.0589,-0.4872,0.6986,0,0,0.0582,0.3612,0.0789,0.2156,0.401,0.2979,0.3771
None-gene-2016674,contig_194,432,2371428,0.0069,1635.0926,0.1462,0.9006,0.0,0.3644,0.6915,1295,0.072,-0.2454,0.7019,0,0,-0.0331,0.5983,0.0308,0.6241,0.4008,0.2974,0.3692
None-gene-2026663,contig_194,432,2371428,0.0069,1635.0926,0.1462,0.9006,0.0,0.3644,0.6915,291,0.0576,-0.5119,0.7095,0,0,0.1258,0.0715,0.1479,0.0339,0.3574,0.2225,-0.8929
None-gene-2030401,contig_194,432,2371428,0.0069,1635.0926,0.1462,0.9006,0.0,0.3644,0.6915,1475,0.0746,-0.1976,0.7136,0,0,0.038,0.5452,-0.018,0.7748,0.4054,0.3055,0.5045
None-gene-2030520,contig_194,432,2371428,0.0069,1635.0926,0.1462,0.9006,0.0,0.3644,0.6915,305,0.0578,-0.5082,0.7127,0,0,0.1216,0.052,0.1254,0.0449,0.3934,0.2848,0.156
None-gene-2032438,contig_194,432,2371428,0.0069,1635.0926,0.1462,0.9006,0.0,0.3644,0.6915,349,0.0584,-0.4965,0.7144,0,0,0.0514,0.4203,0.0903,0.1561,0.4241,0.3377,1.047
None-gene-2039505,contig_194,432,2371428,0.0069,1635.0926,0.1462,0.9006,0.0,0.3644,0.6915,338,0.0583,-0.4995,0.7203,0,0,0.0928,0.1704,0.1582,0.0189,0.4467,0.3769,1.7067
None-gene-2056526,contig_194,432,2371428,0.0069,1635.0926,0.1462,0.9006,0.0,0.3644,0.6915,376,0.0588,-0.4894,0.7347,0,0,0.1271,0.0487,0.1601,0.0128,0.4229,0.3356,1.0121
None-gene-2062774,contig_194,432,2371428,0.0069,1635.0926,0.1462,0.9006,0.0,0.3644,0.6915,1109,0.0693,-0.2947,0.7406,0,0,0.1973,0.0015,0.3035,0.0,0.4184,0.3279,0.8819
None-gene-2065762,contig_194,432,2371428,0.0069,1635.0926,0.1462,0.9006,0.0,0.3644,0.6915,8622,0.1768,1.7,0.7495,0,0,0.3997,0.0,0.3977,0.0,0.38,0.2615,-0.2363
None-gene-2067121,contig_194,432,2371428,0.0069,1635.0926,0.1462,0.9006,0.0,0.3644,0.6915,147,0.0556,-0.5502,0.7435,0,0,0.037,0.6236,0.0404,0.5925,0.4558,0.3925,1.9695
None-gene-2076357,contig_194,432,2371428,0.0069,1635.0926,0.1462,0.9006,0.0,0.3644,0.6915,14107,0.2553,3.1563,0.763,0,0,0.4327,0.0,0.439,0.0,0.3914,0.2812,0.0956
None-gene-2094327,contig_194,432,2371428,0.0069,1635.0926,0.1462,0.9006,0.0,0.3644,0.6915,1810,0.0794,-0.1086,0.7678,0,0,0.2542,0.0,0.2114,0.0007,0.421,0.3324,0.9575
None-gene-2099607,contig_194,432,2371428,0.0069,1635.0926,0.1462,0.9006,0.0,0.3644,0.6915,737,0.064,-0.3935,0.7714,0,0,0.1565,0.0134,0.2343,0.0002,0.4301,0.3482,1.2231
None-gene-2100430,contig_194,432,2371428,0.0069,1635.0926,0.1462,0.9006,0.0,0.3644,0.6915,459,0.06,-0.4673,0.7718,0,0,0.139,0.0283,0.1691,0.0075,0.3987,0.2938,0.3087
None-gene-2101405,contig_194,432,2371428,0.0069,1635.0926,0.1462,0.9006,0.0,0.3644,0.6915,447,0.0598,-0.4705,0.7726,0,0,0.1003,0.1335,0.1192,0.0744,0.396,0.2891,0.2296
None-gene-2110688,contig_194,432,2371428,0.0069,1635.0926,0.1462,0.9006,0.0,0.3644,0.6915,1357,0.0729,-0.2289,0.7812,0,0,0.1889,0.0024,0.1955,0.0017,0.4458,0.3753,1.6802
None-gene-2112140,contig_194,432,2371428,0.0069,1635.0926,0.1462,0.9006,0.0,0.3644,0.6915,2160,0.0844,-0.0157,0.7831,0,0,0.1908,0.0022,0.109,0.0819,0.4431,0.3705,1.5993
None-gene-2123453,contig_194,432,2371428,0.0069,1635.0926,0.1462,0.9006,0.0,0.3644,0.6915,5268,0.1288,0.8095,0.7953,0,0,0.0833,0.1837,0.1032,0.0995,0.4009,0.2977,0.3733
None-gene-2126585,contig_194,432,2371428,0.0069,1635.0926,0.1462,0.9006,0.0,0.3644,0.6915,198,0.0563,-0.5366,0.7937,0,0,0.2025,0.0026,0.1322,0.0508,0.4444,0.3729,1.6397
None-gene-2142893,contig_194,432,2371428,0.0069,1635.0926,0.1462,0.9006,0.0,0.3644,0.6915,237,0.0568,-0.5263,0.8075,0,0,0.1648,0.0092,0.2342,0.0002,0.4473,0.3778,1.7215
None-gene-2143258,contig_194,432,2371428,0.0069,1635.0926,0.1462,0.9006,0.0,0.3644,0.6915,303,0.0578,-0.5087,0.8078,0,0,-0.0206,0.7505,0.0322,0.6185,0.4092,0.3121,0.6156
None-gene-2143940,contig_194,432,2371428,0.0069,1635.0926,0.1462,0.9006,0.0,0.3644,0.6915,951,0.0671,-0.3367,0.8089,0,0,0.2998,0.0,0.2472,0.0001,0.428,0.3444,1.1605
None-gene-2156655,contig_194,432,2371428,0.0069,1635.0926,0.1462,0.9006,0.0,0.3644,0.6915,25929,0.4245,6.2952,0.8407,0,0,0.4886,0.0,0.3963,0.0,0.3587,0.2247,-0.8555
None-gene-2164764,contig_194,432,2371428,0.0069,1635.0926,0.1462,0.9006,0.0,0.3644,0.6915,1074,0.0688,-0.304,0.8266,0,0,0.1735,0.0054,0.1645,0.0083,0.4283,0.345,1.1702
None-gene-2208329,contig_194,432,2371428,0.0069,1635.0926,0.1462,0.9006,0.0,0.3644,0.6915,156,0.0557,-0.5478,0.8626,0,0,0.0656,0.3106,0.023,0.7219,0.4551,0.3914,1.9505
None-gene-2219510,contig_194,432,2371428,0.0069,1635.0926,0.1462,0.9006,0.0,0.3644,0.6915,423,0.0595,-0.4769,0.8722,0,0,0.117,0.0616,0.0801,0.2014,0.3806,0.2626,-0.2172
None-gene-2225654,contig_194,432,2371428,0.0069,1635.0926,0.1462,0.9006,0.0,0.3644,0.6915,2048,0.0828,-0.0454,0.8788,0,0,0.1432,0.0219,0.2019,0.0012,0.4038,0.3027,0.4576
None-gene-2229380,contig_194,432,2371428,0.0069,1635.0926,0.1462,0.9006,0.0,0.3644,0.6915,153,0.0556,-0.5486,0.8803,0,0,0.1179,0.0899,0.1018,0.1433,0.4379,0.3616,1.4496
None-gene-2232336,contig_194,432,2371428,0.0069,1635.0926,0.1462,0.9006,0.0,0.3644,0.6915,1508,0.075,-0.1888,0.884,0,0,0.0722,0.25,0.0609,0.3317,0.4125,0.3176,0.7094
None-gene-2249411,contig_194,432,2371428,0.0069,1635.0926,0.1462,0.9006,0.0,0.3644,0.6915,8579,0.1762,1.6886,0.9043,0,0,0.4687,0.0,0.5134,0.0,0.3533,0.2154,-1.0117
None-gene-2249843,contig_194,432,2371428,0.0069,1635.0926,0.1462,0.9006,0.0,0.3644,0.6915,561,0.0615,-0.4402,0.8979,0,0,0.113,0.0711,0.1331,0.0332,0.5062,0.4797,3.4374
None-gene-2270140,contig_194,432,2371428,0.0069,1635.0926,0.1462,0.9006,0.0,0.3644,0.6915,561,0.0615,-0.4402,0.915,0,0,0.078,0.2137,0.0398,0.5263,0.4118,0.3164,0.689
None-gene-2288403,contig_194,432,2371428,0.0069,1635.0926,0.1462,0.9006,0.0,0.3644,0.6915,309,0.0579,-0.5072,0.9302,0,0,0.0344,0.5957,0.0457,0.481,0.4142,0.3207,0.761
None-gene-2293050,contig_194,432,2371428,0.0069,1635.0926,0.1462,0.9006,0.0,0.3644,0.6915,189,0.0562,-0.539,0.9341,0,0,0.246,0.0004,0.2803,0.0001,0.3439,0.1992,-1.2848
None-gene-2295082,contig_194,432,2371428,0.0069,1635.0926,0.1462,0.9006,0.0,0.3644,0.6915,321,0.058,-0.504,0.9359,0,0,0.0205,0.7551,0.0621,0.3454,0.3894,0.2778,0.0386
None-gene-2295429,contig_194,432,2371428,0.0069,1635.0926,0.1462,0.9006,0.0,0.3644,0.6915,456,0.06,-0.4681,0.9363,0,0,0.2166,0.0006,0.1866,0.0032,0.4189,0.3287,0.8954
None-gene-2297447,contig_194,432,2371428,0.0069,1635.0926,0.1462,0.9006,0.0,0.3644,0.6915,624,0.0624,-0.4235,0.9381,0,0,-0.0344,0.6533,0.0071,0.9257,0.3558,0.2197,-0.94
None-gene-2302547,contig_194,432,2371428,0.0069,1635.0926,0.1462,0.9006,0.0,0.3644,0.6915,595,0.062,-0.4312,0.9424,0,0,0.0876,0.1622,0.0276,0.6604,0.4034,0.3019,0.4445
None-gene-2304584,contig_194,432,2371428,0.0069,1635.0926,0.1462,0.9006,0.0,0.3644,0.6915,998,0.0677,-0.3242,0.9445,0,0,0.1861,0.0028,0.1412,0.0238,0.3788,0.2594,-0.2712
None-gene-2306441,contig_194,432,2371428,0.0069,1635.0926,0.1462,0.9006,0.0,0.3644,0.6915,798,0.0649,-0.3773,0.9459,0,0,-0.021,0.7387,-0.0313,0.6181,0.416,0.3238,0.8134
None-gene-2312594,contig_194,432,2371428,0.0069,1635.0926,0.1462,0.9006,0.0,0.3644,0.6915,180,0.056,-0.5414,0.9505,0,0,-0.0342,0.6523,-0.0093,0.9027,0.4444,0.3729,1.6397
None-gene-2327431,contig_194,432,2371428,0.0069,1635.0926,0.1462,0.9006,0.0,0.3644,0.6915,915,0.0665,-0.3463,0.9637,0,0,0.021,0.7379,0.0008,0.9894,0.4743,0.4245,2.5087
None-gene-2340385,contig_194,432,2371428,0.0069,1635.0926,0.1462,0.9006,0.0,0.3644,0.6915,12708,0.2353,2.7849,0.9845,0,0,0.3277,0.0,0.3041,0.0,0.3563,0.2206,-0.9242
None-gene-2341420,contig_194,432,2371428,0.0069,1635.0926,0.1462,0.9006,0.0,0.3644,0.6915,1820,0.0795,-0.106,0.9762,0,0,0.0738,0.2392,0.107,0.0876,0.4016,0.299,0.3947
None-gene-2343423,contig_194,432,2371428,0.0069,1635.0926,0.1462,0.9006,0.0,0.3644,0.6915,330,0.0582,-0.5016,0.9767,0,0,0.0824,0.2313,0.0303,0.6604,0.4485,0.3799,1.7572
None-gene-2357087,contig_194,432,2371428,0.0069,1635.0926,0.1462,0.9006,0.0,0.3644,0.6915,153,0.0556,-0.5486,0.988,0,0,0.0662,0.3678,0.0922,0.2095,0.3529,0.2148,-1.0222
None-gene-2359608,contig_194,432,2371428,0.0069,1635.0926,0.1462,0.9006,0.0,0.3644,0.6915,1681,0.0775,-0.1429,0.9914,1,0,0.0162,0.7965,0.04,0.5244,0.3534,0.2155,-1.01
None-gene-1616,contig_706,6,56816,0.0002,1570.3333,0.0462,0.6656,0.0,0.3736,1.4897,632,0.0345,-0.4214,0.9431,1,0,0.1167,0.0621,0.1513,0.0154,0.4304,0.2969,1.2305
None-gene-8437,contig_706,6,56816,0.0002,1570.3333,0.0462,0.6656,0.0,0.3736,1.4897,1310,0.0651,-0.2414,0.703,0,0,0.2063,0.0009,0.1879,0.0025,0.3618,0.167,-0.7636
None-gene-17924,contig_706,6,56816,0.0002,1570.3333,0.0462,0.6656,0.0,0.3736,1.4897,2479,0.1179,0.069,0.3691,0,0,0.1302,0.0374,0.2348,0.0002,0.4433,0.3214,1.6071
None-gene-30338,contig_706,6,56816,0.0002,1570.3333,0.0462,0.6656,0.0,0.3736,1.4897,3020,0.1423,0.2126,0.1742,0,0,0.2465,0.0001,0.2264,0.0003,0.4169,0.2713,0.838
None-gene-33636,contig_706,6,56816,0.0002,1570.3333,0.0462,0.6656,0.0,0.3736,1.4897,557,0.0311,-0.4413,0.2036,0,0,0.0509,0.4177,0.1222,0.0509,0.4327,0.3012,1.2973
None-gene-53442,contig_706,6,56816,0.0002,1570.3333,0.0462,0.6656,0.0,0.3736,1.4897,1424,0.0702,-0.2111,0.9313,1,0,0.2707,0.0,0.2321,0.0002,0.4501,0.3343,1.8054
